action,module_idx,num_modules,cold_start_time,exec_time,input_shape,input_bytes,file_size
cold_start,0,15,0.40058231353759766,0.0005903244018554688,[1],72,156022458
cold_start,1,15,0.07410860061645508,0.0010693073272705078,[1],72,28377098
cold_start,2,15,0.06832718849182129,0.0011107921600341797,[1],72,28382988
cold_start,3,15,0.07821869850158691,0.0011043548583984375,[1],72,28382988
cold_start,4,15,0.03586602210998535,0.0011184215545654297,[1],72,28383024
cold_start,5,15,0.0499265193939209,0.0011212825775146484,[1],72,28383024
cold_start,6,15,0.03761553764343262,0.0011446475982666016,[1],72,28383024
cold_start,7,15,0.04007458686828613,0.0011246204376220703,[1],72,28383024
cold_start,8,15,0.044402360916137695,0.0010864734649658203,[1],72,28383024
cold_start,9,15,0.03763318061828613,0.0011181831359863281,[1],72,28383024
cold_start,10,15,0.04127001762390137,0.0014104843139648438,[1],72,28383080
cold_start,11,15,0.0415644645690918,0.0013251304626464844,[1],72,28383080
cold_start,12,15,0.04019951820373535,0.0010838508605957031,[1],72,28383080
cold_start,13,15,0.003017425537109375,0.00030517578125,[1],72,2364911
cold_start,14,15,0.0007877349853515625,0.00013971328735351562,[1],72,1809
cold_start,0,15,0.3861429691314697,0.0005726814270019531,[1],72,156022946
cold_start,1,15,0.036659955978393555,0.0011053085327148438,[1],72,28383024
cold_start,2,15,0.035718679428100586,0.001132965087890625,[1],72,28383024
cold_start,3,15,0.03571343421936035,0.0011303424835205078,[1],72,28383024
cold_start,4,15,0.03557252883911133,0.0010955333709716797,[1],72,28383024
cold_start,5,15,0.03572821617126465,0.001127481460571289,[1],72,28383024
cold_start,6,15,0.039632320404052734,0.0010921955108642578,[1],72,28383024
cold_start,7,15,0.035655975341796875,0.0011057853698730469,[1],72,28383024
cold_start,8,15,0.03532838821411133,0.001071929931640625,[1],72,28383024
cold_start,9,15,0.03761434555053711,0.0011639595031738281,[1],72,28383024
cold_start,10,15,0.039459228515625,0.0011000633239746094,[1],72,28383080
cold_start,11,15,0.034580230712890625,0.0010983943939208984,[1],72,28383080
cold_start,12,15,0.04462933540344238,0.001081705093383789,[1],72,28383080
cold_start,13,15,0.0028252601623535156,0.0003285408020019531,[1],72,2364911
cold_start,14,15,0.0007534027099609375,5.5789947509765625e-05,[1],72,1849
cold_start,0,15,0.37908005714416504,0.0005545616149902344,[1],72,156022946
cold_start,1,15,0.035408973693847656,0.0010998249053955078,[1],72,28383024
cold_start,2,15,0.03544950485229492,0.0010585784912109375,[1],72,28383024
