action,module_idx,num_modules,cold_start_time,exec_time,input_shape,input_bytes,file_size
cold_start,0,19,0.16987991333007812,0.000156402587890625,[1],72,65800328
cold_start,1,19,0.03579568862915039,0.001596689224243164,[1],72,12614734
cold_start,2,19,0.03486824035644531,0.0011534690856933594,[1],72,12616205
cold_start,3,19,0.036962032318115234,0.0011508464813232422,[1],72,12616205
cold_start,4,19,0.022394895553588867,0.0011432170867919922,[1],72,12616241
cold_start,5,19,0.024559497833251953,0.0011501312255859375,[1],72,12616241
cold_start,6,19,0.024635791778564453,0.001127004623413086,[1],72,12616241
cold_start,7,19,0.0009982585906982422,0.0001766681671142578,[1],72,5002
cold_start,8,19,0.0005965232849121094,6.365776062011719e-05,[1],72,1971
cold_start,9,19,0.1643962860107422,0.00015211105346679688,[1],72,65800496
cold_start,10,19,0.0359649658203125,0.0015840530395507812,[1],72,16825864
cold_start,11,19,0.028670787811279297,0.0011315345764160156,[1],72,16821416
cold_start,12,19,0.029517412185668945,0.001112222671508789,[1],72,16821416
cold_start,13,19,0.027898550033569336,0.0011358261108398438,[1],72,16821416
cold_start,14,19,0.02701854705810547,0.0011653900146484375,[1],72,16821416
cold_start,15,19,0.027445554733276367,0.0011310577392578125,[1],72,16821416
cold_start,16,19,0.0010104179382324219,0.0002288818359375,[1],72,5009
cold_start,17,19,0.0006392002105712891,5.459785461425781e-05,[1],72,1976
cold_start,18,19,0.1634387969970703,0.00017023086547851562,[1],72,65800438
cold_start,0,19,0.1629493236541748,0.0001506805419921875,[1],72,65800496
cold_start,1,19,0.024466753005981445,0.001623392105102539,[1],72,12621110
cold_start,2,19,0.022710561752319336,0.0011396408081054688,[1],72,12616241
cold_start,3,19,0.022073745727539062,0.0011391639709472656,[1],72,12616241
cold_start,4,19,0.02222919464111328,0.0012311935424804688,[1],72,12616241
cold_start,5,19,0.02175760269165039,0.0011377334594726562,[1],72,12616305
cold_start,6,19,0.021578311920166016,0.001130819320678711,[1],72,12616305
cold_start,7,19,0.001001596450805664,0.00028777122497558594,[1],72,5002
cold_start,8,19,0.0007507801055908203,5.412101745605469e-05,[1],72,1971
cold_start,9,19,0.18865036964416504,0.0001468658447265625,[1],72,65800496
cold_start,10,19,0.03929638862609863,0.0016083717346191406,[1],72,16825904
cold_start,11,19,0.043675899505615234,0.0011570453643798828,[1],72,16821416
cold_start,12,19,0.04311513900756836,0.0011417865753173828,[1],72,16821416
cold_start,13,19,0.04616236686706543,0.0011603832244873047,[1],72,16821416
cold_start,14,19,0.04328727722167969,0.0011265277862548828,[1],72,16821416
cold_start,15,19,0.04490017890930176,0.0011298656463623047,[1],72,16821468
cold_start,16,19,0.0011262893676757812,0.00015234947204589844,[1],72,5011
cold_start,17,19,0.0006005764007568359,7.200241088867188e-05,[1],72,1978
cold_start,18,19,0.1651923656463623,0.00017189979553222656,[1],72,65800440
cold_start,0,19,0.16313552856445312,0.0001456737518310547,[1],72,65800498
cold_start,1,19,0.038657188415527344,0.0016033649444580078,[1],72,12621212
cold_start,2,19,0.03433871269226074,0.001161336898803711,[1],72,12616341
cold_start,3,19,0.03460884094238281,0.001104593276977539,[1],72,12616341
cold_start,4,19,0.025829792022705078,0.0010998249053955078,[1],72,12616341
cold_start,5,19,0.024323463439941406,0.0011463165283203125,[1],72,12616341
cold_start,6,19,0.022730588912963867,0.0011358261108398438,[1],72,12616341
cold_start,7,19,0.0009949207305908203,0.000209808349609375,[1],72,5004
cold_start,8,19,0.0005936622619628906,6.532669067382812e-05,[1],72,1973
cold_start,9,19,0.16144943237304688,0.00014972686767578125,[1],72,65800498
cold_start,10,19,0.03610944747924805,0.0015521049499511719,[1],72,16826022
cold_start,11,19,0.027040719985961914,0.0011417865753173828,[1],72,16821468
cold_start,12,19,0.03255820274353027,0.001111745834350586,[1],72,16821468
cold_start,13,19,0.045942068099975586,0.00113677978515625,[1],72,16821468
cold_start,14,19,0.03609633445739746,0.00112152099609375,[1],72,16821468
cold_start,15,19,0.035628318786621094,0.0011456012725830078,[1],72,16821468
cold_start,16,19,0.0011072158813476562,0.0004029273986816406,[1],72,5011
cold_start,17,19,0.0007750988006591797,2.193450927734375e-05,[1],72,1978
cold_start,18,19,0.16277337074279785,0.0001800060272216797,[1],72,65800440
