msg_rate,detector_count,q_size,throughput,avg_latency,p99_latency,model_name,max_count,average_rate
1000.0,1,1000,1.1030435356697725,70.19440949449734,82.54547389745713,t5_3B,98,1.1828248763895983
1000.0,1,1,1.5877465130943729,0.9955080844918076,8.274101696014412,t5_3B,98,195.7004516364322
