unix,cpu_freq_current,cpu_freq_min,cpu_freq_max,memory_available,memory_total,disk_free,disk_total,net_speed,net_speed_used,net_byte_recv,net_byte_sent,net_util,gpu_util,gpu_memory_util,gpu_memory_total,gpu_memory_used
1668557066.129968,885151.2999999999,800,3000,195944566784,201420431360,457584173056,499999834112,25000000000,0,848708018283,36703186615673,0,0,0,23040,0
1668557067.223194,810420.9250000002,800,3000,195944230912,201420431360,457584173056,499999834112,25000000000,87820.8200933326,848708026452,36703186619505,0.000351283280373,0,0,23040,0
1668557068.203303,873099.7000000001,800,3000,195944505344,201420431360,457584173056,499999834112,25000000000,69037.20420075915,848708029852,36703186624563,0.000276148816803,0,0,23040,0
1668557069.2258544,807684.8000000002,800,3000,195945357312,201420431360,457584173056,499999834112,25000000000,36856.8306240471,848708032625,36703186626501,0.000147427322496,0,0,23040,0
1668557070.204385,1856170.3249999997,800,3000,195852697600,201420431360,457584173056,499999834112,25000000000,19392.341047035334,848708033803,36703186627695,7.756936418814134e-05,0,0,23040,0
1668557071.2061267,1065892.2499999998,800,3000,195771092992,201420431360,457584173056,499999834112,25000000000,2536972607.441692,848866870462,36703345464926,10.147890429766768,0,0,23040,2
1668557072.2072008,866536.825,800,3000,195770388480,201420431360,457584173056,499999834112,25000000000,20945.5029442873,848866871639,36703345466370,8.378201177714922e-05,0,0,23040,2
1668557073.2297683,810490.5000000001,800,3000,195770527744,201420431360,457584173056,499999834112,25000000000,3278.0231771858857,848866871884,36703345466544,1.311209270874354e-05,0,0,23040,2
1668557074.2122643,886652.8750000003,800,3000,195703529472,201420431360,457584173056,499999834112,25000000000,64977.362242643394,848866873408,36703345473000,0.00025990944897,0,0,23040,2
1668557075.234293,815459.2500000001,800,3000,195769982976,201420431360,457584173056,499999834112,25000000000,24930.807112885697,848866875369,36703345474224,9.97232284515428e-05,0,0,23040,2
1668557076.212302,935440.575,800,3000,195718942720,201420431360,457584173056,499999834112,25000000000,157871.76016383935,848866887267,36703345481626,0.000631487040655,0,0,23040,2
1668557077.2140062,1693351.8250000004,800,3000,195575513088,201420431360,457584173056,499999834112,25000000000,23831.386170304933,848866888991,36703345482886,9.532554468121975e-05,0,0,23040,2
1668557078.2106843,2282114.9499999997,800,3000,195298934784,201420431360,457584173056,499999834112,25000000000,4607.304942073323,848866889242,36703345483209,1.842921976829329e-05,0,0,23040,2
1668557079.209025,1663989.4499999997,800,3000,194844975104,201420431360,457584173056,499999834112,25000000000,341662.95321903337,848866900931,36703345514157,0.0013666518128760002,0,0,23040,46
1668557080.2378833,1137234.3000000003,800,3000,193555959808,201420431360,457584173056,499999834112,25000000000,50401.492400723466,848866903993,36703345517577,0.00020160596960200003,7,0,23040,776
1668557081.2180314,1144741.3249999997,800,3000,192303304704,201420431360,457584173056,499999834112,25000000000,101005.14638756771,848866909414,36703345524531,0.00040402058555000003,8,0,23040,1342
1668557082.2123601,2400207.7750000004,800,3000,192223694848,201420431360,457584173056,499999834112,25000000000,231094211.99416378,848881270182,36703359886715,0.9243768479766551,82,27,23040,1674
1668557083.2128158,2494145.575,800,3000,192221409280,201420431360,457584173056,499999834112,25000000000,326046631.3170169,848901656896,36703380274399,1.3041865252680669,82,27,23040,1674
1668557084.2140129,2493140.1999999997,800,3000,192215597056,201420431360,457584173056,499999834112,25000000000,313344543.34565485,848921263854,36703399882397,1.253378173382619,85,28,23040,1674
1668557085.2140222,2493177.0750000007,800,3000,192209604608,201420431360,457584173056,499999834112,25000000000,326427916.7672763,848941642289,36703420307831,1.305711667069105,79,26,23040,1674
1668557086.2149885,2493258.9249999993,800,3000,192208932864,201420431360,457584173056,499999834112,25000000000,343932678.2413444,848963161848,36703441821400,1.375730712965377,81,27,23040,1674
1668557087.2166724,2496502.8749999995,800,3000,192215621632,201420431360,457584173056,499999834112,25000000000,358432521.40353745,848985601116,36703464261645,1.43373008561415,78,26,23040,1674
1668557088.216869,2493571.4499999993,800,3000,192220577792,201420431360,457584173056,499999834112,25000000000,320401090.6024697,849005629605,36703484291170,1.281604362409878,49,16,23040,1674
1668557089.2178128,2493437.9249999993,800,3000,192220143616,201420431360,457584173056,499999834112,25000000000,315882434.1496743,849025390393,36703504052947,1.263529736598697,63,21,23040,1674
1668557090.245429,929647.8500000001,800,3000,195876610048,201420431360,457584173056,499999834112,25000000000,7161256.8514201995,849025818464,36703504544754,0.028645027405680003,0,0,23040,0
1668557091.2264879,1011354.525,800,3000,195869327360,201420431360,457584173056,499999834112,25000000000,135698.283443491,849025831029,36703504548830,0.000542793133773,0,0,23040,0
1668557092.2494888,807120.5750000001,800,3000,195935744000,201420431360,457584173056,499999834112,25000000000,33032.22720919777,849025832865,36703504551218,0.00013212890883600002,0,0,23040,0
1668557093.2294652,855885.2999999999,800,3000,195935260672,201420431360,457584173056,499999834112,25000000000,3420.4904796926953,849025833110,36703504551392,1.368196191877078e-05,0,0,23040,0
1668557094.2286127,856133.2,800,3000,195935469568,201420431360,457584173056,499999834112,25000000000,139430.87665150303,849025838728,36703504563188,0.0005577235066060001,0,0,23040,0
1668557095.2495594,800491.6749999999,800,3000,195936464896,201420431360,457584173056,499999834112,25000000000,145143.71223688227,849025841667,36703504578772,0.0005805748489470001,0,0,23040,0
