unix,cpu_freq_current,cpu_freq_min,cpu_freq_max,memory_available,memory_total,disk_free,disk_total,net_speed,net_speed_used,net_byte_recv,net_byte_sent,gpu_util,gpu_memory_util,gpu_memory_total,gpu_memory_used
1668539290.766573,883585.3999999999,800,3000,196006215680,201420431360,457593446400,499999834112,25000000000,0,802010841789,36675198100045,0,0,23040,0
1668539291.8658323,810036.3499999999,800,3000,196005924864,201420431360,457593446400,499999834112,25000000000,3818.025199170265,802010844284,36675198101747,0,0,23040,0
1668539292.8473713,829967.9249999999,800,3000,196004249600,201420431360,457593446400,499999834112,25000000000,3851.095022848652,802010846902,36675198102909,0,0,23040,0
1668539293.8698697,800484.5249999999,800,3000,196003938304,201420431360,457593446400,499999834112,25000000000,3060.151579895767,802010848463,36675198104477,0,0,23040,0
1668539294.8478265,823895.2750000001,800,3000,196004130816,201420431360,457593446400,499999834112,25000000000,12063.927915417637,802010852701,36675198112037,0,0,23040,0
1668539295.8482132,826221.575,800,3000,196003704832,201420431360,457593446400,499999834112,25000000000,8761.611753877452,802010856842,36675198116661,0,0,23040,0
1668539296.8510132,826661.6,800,3000,196003819520,201420431360,457593446400,499999834112,25000000000,1948.5441003050844,802010858150,36675198117307,0,0,23040,0
1668539297.8514223,825619.9500000001,800,3000,196004003840,201420431360,457593446400,499999834112,25000000000,723.7039137087049,802010858503,36675198117678,0,0,23040,0
1668539298.8471437,1451248.125,800,3000,195913379840,201420431360,457593446400,499999834112,25000000000,2685.4902994427202,802010859825,36675198119030,0,0,23040,0
1668539299.8546908,1018862.0749999997,800,3000,195852259328,201420431360,457593446400,499999834112,25000000000,164722744.3670703,802010985354,36675363959431,0,0,23040,2
1668539300.85215,1462548.875,800,3000,195777564672,201420431360,457593446400,499999834112,25000000000,19541.651952949185,802010994298,36675363969979,0,0,23040,2
1668539301.8532622,1108712.5499999998,800,3000,195398311936,201420431360,457593446400,499999834112,25000000000,5145.277305929146,802010997131,36675363972297,0,0,23040,2
1668539302.8568664,2062765.425,800,3000,195238346752,201420431360,457593446400,499999834112,25000000000,1289.3529480657792,802010997741,36675363972981,0,0,23040,2
1668539303.8527653,2001298.3749999998,800,3000,194600726528,201420431360,457593446400,499999834112,25000000000,2311067.776724682,802013288604,36675363983708,4,0,23040,326
1668539304.8728654,2139292.075,800,3000,193893859328,201420431360,457593446400,499999834112,25000000000,2604079.694173575,802015937509,36675363991225,3,0,23040,548
1668539305.8535116,1895535.4,800,3000,193770520576,201420431360,457593446400,499999834112,25000000000,2540125.2450825744,802018408621,36675364011077,94,73,23040,1580
1668539306.8544705,1910044.3000000003,800,3000,193760399360,201420431360,457593446400,499999834112,25000000000,2380968.8424881725,802020783041,36675364019909,86,62,23040,1580
1668539307.8541906,1907640.2750000001,800,3000,193753743360,201420431360,457593446400,499999834112,25000000000,2614343.7637392594,802023388502,36675364028060,92,66,23040,1580
1668539308.8548748,1903798.7999999998,800,3000,193749602304,201420431360,457593446400,499999834112,25000000000,2425199.529763598,802025807401,36675364036020,94,68,23040,1582
1668539309.8753903,2030434.2249999996,800,3000,193741832192,201420431360,457593446400,499999834112,25000000000,2289073.6426910684,802028135639,36675364043817,94,68,23040,1582
1668539310.8568528,1882991.3749999995,800,3000,193740746752,201420431360,457593446400,499999834112,25000000000,2313041.04783615,802030374980,36675364074639,93,69,23040,1582
1668539311.85848,1891450.5750000002,800,3000,193734717440,201420431360,457593446400,499999834112,25000000000,2400013.6814118302,802032770659,36675364082879,81,58,23040,1912
