unix,cpu_freq_current,cpu_freq_min,cpu_freq_max,memory_available,memory_total,disk_free,disk_total,net_speed,net_speed_used,net_byte_recv,net_byte_sent,net_util,gpu_util,gpu_memory_util,gpu_memory_total,gpu_memory_used
1668551081.809376,1201820.3000000003,800,3000,195593834496,201420431360,457592758272,499999834112,25000000000,20666.083419010556,840476106612,36698037380595,8.266433367604222e-05,0,0,23040,2
1668551082.7870913,1161333.2250000003,800,3000,195375828992,201420431360,457592758272,499999834112,25000000000,184495.43391431257,840476113592,36698037396163,0.000737981735657,0,0,23040,2
1668551083.7858725,1633408.75,800,3000,194865094656,201420431360,457592758272,499999834112,25000000000,29491.94465758552,840476115094,36698037398343,0.00011796777863000001,3,0,23040,260
1668551084.8101368,928526.0250000001,800,3000,194159824896,201420431360,457592758272,499999834112,25000000000,46191.20119104038,840476117460,36698037401891,0.000184764804764,2,0,23040,504
1668551085.786678,1376121.8999999992,800,3000,193893830656,201420431360,457592758272,499999834112,25000000000,11132915.949738165,840476796520,36698038081800,0.044531663798952,80,60,23040,1248
1668551086.7923281,1577561.4,800,3000,193890271232,201420431360,457592758272,499999834112,25000000000,35005115.57471618,840478996111,36698040282571,0.140020462298864,82,58,23040,1248
1668551087.787665,1537650.1500000004,800,3000,193891749888,201420431360,457592758272,499999834112,25000000000,42134490.7788217,840481615973,36698042904960,0.16853796311528602,84,61,23040,1248
1668551088.8092034,1793970.75,800,3000,193843015680,201420431360,457592758272,499999834112,25000000000,39224381.808627695,840484111371,36698045418214,0.15689752723451,85,61,23040,1248
1668551089.7958326,1665622.3250000002,800,3000,193890762752,201420431360,457592758272,499999834112,25000000000,40638543.90580305,840486616879,36698047924603,0.162554175623212,88,62,23040,1248
1668551090.8160348,1475499.3499999999,800,3000,193889857536,201420431360,457592758272,499999834112,25000000000,38347082.11609806,840489061414,36698050370290,0.15338832846439202,87,60,23040,1248
1668551091.796932,1670460.9000000006,800,3000,193889243136,201420431360,457592758272,499999834112,25000000000,32636708.90848604,840491061796,36698052371565,0.130546835633944,83,56,23040,1296
1668551092.8173869,1847230.3499999999,800,3000,193889095680,201420431360,457592758272,499999834112,25000000000,37111919.997196324,840493428068,36698054739173,0.14844767998878503,82,58,23040,1296
1668551093.7998776,1620465.4999999998,800,3000,193887248384,201420431360,457592758272,499999834112,25000000000,33820824.32231874,840495496047,36698056824775,0.13528329728927402,87,62,23040,1296
1668551094.7971573,1698232.0749999995,800,3000,193887805440,201420431360,457592758272,499999834112,25000000000,38461910.08739882,840497892918,36698059222564,0.153847640349595,85,58,23040,1296
1668551095.7981493,1722108.875,800,3000,193887875072,201420431360,457592758272,499999834112,25000000000,44626072.27178886,840500684348,36698062014927,0.17850428908715502,83,56,23040,1296
1668551096.7986717,1642123.5000000002,800,3000,193885749248,201420431360,457592758272,499999834112,25000000000,31902502.92662615,840502678662,36698064010509,0.12761001170650402,83,58,23040,1296
1668551097.8201451,1572209.975,800,3000,193886052352,201420431360,457592758272,499999834112,25000000000,35154818.253430024,840504922489,36698066255396,0.14061927301372001,87,62,23040,1296
1668551098.7991009,1676067.0750000004,800,3000,193886621696,201420431360,457592758272,499999834112,25000000000,37509307.40373275,840507208749,36698068559130,0.15003722961493102,88,60,23040,1296
1668551099.8000607,1710775.8,800,3000,193886986240,201420431360,457592758272,499999834112,25000000000,40838504.21429854,840509763137,36698071114455,0.163354016857194,82,55,23040,1296
1668551100.801023,1686019.95,800,3000,193883557888,201420431360,457592758272,499999834112,25000000000,46159790.40078507,840512650386,36698074002732,0.18463916160314,82,56,23040,1296
1668551101.8036742,1774582.425,800,3000,193884061696,201420431360,457592758272,499999834112,25000000000,38743769.95146078,840515077825,36698076431104,0.15497507980584302,84,60,23040,1296
1668551102.8022513,1660252.9000000001,800,3000,193883889664,201420431360,457592758272,499999834112,25000000000,35991179.203930154,840517323605,36698078677820,0.14396471681572,88,62,23040,1296
1668551103.8246326,1441339.75,800,3000,193883508736,201420431360,457592758272,499999834112,25000000000,34014111.76662163,840519488121,36698080860228,0.136056447066486,82,56,23040,1296
1668551104.8055534,1689540.7749999994,800,3000,193883717632,201420431360,457592758272,499999834112,25000000000,33499512.17318024,840521541481,36698082914414,0.13399804869272,82,59,23040,1296
1668551105.8059447,1668370.3499999999,800,3000,193842573312,201420431360,457592758272,499999834112,25000000000,35230624.19837057,840523743832,36698085117614,0.140922496793482,83,57,23040,1296
1668551106.8285928,1459764.5999999996,800,3000,193883852800,201420431360,457592758272,499999834112,25000000000,32915924.968597885,840525847114,36698087222008,0.131663699874391,84,57,23040,1296
1668551107.8102777,1732202.3750000002,800,3000,193883738112,201420431360,457592758272,499999834112,25000000000,36475564.77112801,840528084659,36698089460402,0.14590225908451201,87,59,23040,1296
