unix,cpu_freq_current,cpu_freq_min,cpu_freq_max,memory_available,memory_total,disk_free,disk_total,net_speed,net_speed_used,net_byte_recv,net_byte_sent,net_util,gpu_util,gpu_memory_util,gpu_memory_total,gpu_memory_used
1668556993.1937938,802805.2250000002,800,3000,195903700992,201420431360,457584177152,499999834112,25000000000,369132430.8625705,846653001068,36702926779973,1.476529723450282,0,0,23040,2
1668556994.1765447,858151.3750000001,800,3000,195895140352,201420431360,457584177152,499999834112,25000000000,293083989.19537425,846680017333,36702935767277,1.172335956781497,0,0,23040,2
1668556995.1979034,800436.475,800,3000,195881918464,201420431360,457584177152,499999834112,25000000000,343771595.84958434,846712923583,36702946750292,1.375086383398337,0,0,23040,2
1668556996.1785543,864180.3749999999,800,3000,195869978624,201420431360,457584177152,499999834112,25000000000,352466109.3642222,846745353985,36702957525666,1.4098644374568892,0,0,23040,2
1668556997.1789477,833612.875,800,3000,195856752640,201420431360,457584177152,499999834112,25000000000,309460773.02364326,846774395520,36702967181945,1.237843092094573,0,0,23040,2
1668556998.181008,853556.0250000001,800,3000,195842387968,201420431360,457584177152,499999834112,25000000000,349740382.24368525,846807265626,36702978119463,1.398961528974741,0,0,23040,2
1668556999.1818824,821956.4000000003,800,3000,195833356288,201420431360,457584177152,499999834112,25000000000,258543560.29577145,846831561841,36702986169448,1.034174241183085,0,0,23040,2
1668557000.1998413,800450.175,800,3000,195821301760,201420431360,457584177152,499999834112,25000000000,310233112.91726005,846861131592,36702996075266,1.24093245166904,0,0,23040,2
1668557001.1839635,825377.8000000002,800,3000,195806916608,201420431360,457584177152,499999834112,25000000000,339825869.2560695,846892563563,36703006447071,1.359303477024278,0,0,23040,2
1668557002.205789,803961.3999999999,800,3000,195793825792,201420431360,457584177152,499999834112,25000000000,367094699.55091166,846927698171,36703018200806,1.468378798203646,0,0,23040,2
1668557003.1861384,824303.1250000001,800,3000,195785768960,201420431360,457584177152,499999834112,25000000000,229728313.64646512,846948828511,36703025222215,0.91891325458586,0,0,23040,2
1668557004.1866148,853305.6749999999,800,3000,195785023488,201420431360,457584177152,499999834112,25000000000,150944.0962218639,846948833014,36703025236589,0.0006037763848870001,0,0,23040,2
1668557005.209849,800483.2750000001,800,3000,195785555968,201420431360,457584177152,499999834112,25000000000,168930.99519730386,846948836803,36703025254407,0.0006757239807890001,0,0,23040,2
1668557006.1891418,855669.825,800,3000,195786440704,201420431360,457584177152,499999834112,25000000000,14377.724851738949,846948837655,36703025255315,5.751089940695579e-05,0,0,23040,2
1668557007.1903498,821691.0249999998,800,3000,195786870784,201420431360,457584177152,499999834112,25000000000,2868.5346181606724,846948837840,36703025255489,1.1474138472642682e-05,0,0,23040,2
1668557008.2095084,990229.4500000001,800,3000,195707453440,201420431360,457584177152,499999834112,25000000000,1812004.5268806112,846949044646,36703025279523,0.007248018107522,0,0,23040,2
1668557009.1917107,1454737.4000000001,800,3000,195668877312,201420431360,457584177152,499999834112,25000000000,463260.98395715177,846949093451,36703025287595,0.0018530439358280001,0,0,23040,2
