unix,cpu_freq_current,cpu_freq_min,cpu_freq_max,memory_available,memory_total,disk_free,disk_total,net_speed,net_speed_used,net_byte_recv,net_byte_sent,net_util,gpu_util,gpu_memory_util,gpu_memory_total,gpu_memory_used
1668557101.4770055,856801.1749999998,800,3000,195940458496,201420431360,457584173056,499999834112,25000000000,0,849025873274,36703504598837,0,0,0,23040,0
1668557102.5656402,830450.85,800,3000,195939532800,201420431360,457584173056,499999834112,25000000000,81717.03290251015,849025881074,36703504602157,0.00032686813161000004,0,0,23040,0
1668557103.5485253,843863.3000000002,800,3000,195940233216,201420431360,457584173056,499999834112,25000000000,29757.29242048369,849025883210,36703504603677,0.000119029169681,0,0,23040,0
1668557104.569679,822039.4,800,3000,195939610624,201420431360,457584173056,499999834112,25000000000,19350.662122530575,849025884482,36703504604875,7.740264849012231e-05,0,0,23040,0
1668557105.5505173,867099.1000000001,800,3000,195928993792,201420431360,457584173056,499999834112,25000000000,106496.65712284154,849025890473,36703504611941,0.000425986628491,0,0,23040,0
1668557106.551714,1734371.9000000001,800,3000,195821395968,201420431360,457584173056,499999834112,25000000000,112265.66034572716,849025895403,36703504621061,0.00044906264138200005,0,0,23040,0
1668557107.553463,1054857.2999999998,800,3000,195770339328,201420431360,457584173056,499999834112,25000000000,2536874468.387163,849184727065,36703663453344,10.147497873548653,0,0,23040,2
1668557108.5542808,860008.2250000002,800,3000,195769532416,201420431360,457584173056,499999834112,25000000000,35890.64949803871,849184729779,36703663455120,0.000143562597992,0,0,23040,2
1668557109.5737019,800536.55,800,3000,195769815040,201420431360,457584173056,499999834112,25000000000,2817.2852202718486,849184729964,36703663455294,1.126914088108739e-05,0,0,23040,2
1668557110.5563812,865519.125,800,3000,195770073088,201420431360,457584173056,499999834112,25000000000,129148.94140801659,849184741556,36703663459566,0.0005165957656320001,0,0,23040,2
1668557111.575592,800541.7749999999,800,3000,195770281984,201420431360,457584173056,499999834112,25000000000,9599.584160491055,849184742173,36703663460172,3.8398336641964224e-05,0,0,23040,2
1668557112.5578995,1563938.7000000002,800,3000,195689689088,201420431360,457584173056,499999834112,25000000000,96279.43016473403,849184745415,36703663468752,0.00038511772065800005,0,0,23040,2
1668557113.5552752,2122141.4000000004,800,3000,195357499392,201420431360,457584173056,499999834112,25000000000,13627.762974515077,849184746556,36703663469310,5.45110518980603e-05,0,0,23040,2
1668557114.5583856,1548008.8000000003,800,3000,194769883136,201420431360,457584173056,499999834112,25000000000,35122.75387785661,849184747144,36703663473126,0.000140491015511,0,0,23040,2
1668557115.581416,1066744.8749999998,800,3000,194415185920,201420431360,457584173056,499999834112,25000000000,33226.77796452959,849184748839,36703663475680,0.000132907111858,0,0,23040,2
1668557116.557433,2255096.3250000007,800,3000,192985505792,201420431360,457584173056,499999834112,25000000000,69638.13142497567,849184752479,36703663480536,0.000278552525699,18,1,23040,1054
1668557117.5811925,1324902.7999999998,800,3000,190294052864,201420431360,457584173056,499999834112,25000000000,156153.84652159,849184758082,36703663494916,0.000624615386086,14,1,23040,2026
