unix,cpu_freq_current,cpu_freq_min,cpu_freq_max,memory_available,memory_total,disk_free,disk_total,net_speed,net_speed_used,net_byte_recv,net_byte_sent,gpu_util,gpu_memory_util,gpu_memory_total,gpu_memory_used
1668541297.8831742,823615.5249999999,800,3000,196237697024,201420431360,457593364480,499999834112,25000000000,0,819712418313,36685608460638,0,0,23040,0
1668541298.9697926,800496.2249999999,800,3000,196237217792,201420431360,457593364480,499999834112,25000000000,6397.830047691684,819712422539,36685608463364,0,0,23040,0
1668541299.9531908,827268.075,800,3000,196237414400,201420431360,457593364480,499999834112,25000000000,11544.662183238372,819712427230,36685608470026,0,0,23040,0
1668541300.9538932,825658.2500000001,800,3000,196236931072,201420431360,457593364480,499999834112,25000000000,8182.2529399011255,819712431058,36685608474386,0,0,23040,0
1668541301.9738674,800470.7499999999,800,3000,196237115392,201420431360,457593364480,499999834112,25000000000,399.0296885379944,819712431243,36685608474608,0,0,23040,0
1668541302.9562764,824628.625,800,3000,196236476416,201420431360,457593364480,499999834112,25000000000,1045.3894453178505,819712431802,36685608475076,0,0,23040,0
1668541303.9573214,821361.0250000001,800,3000,196236541952,201420431360,457593364480,499999834112,25000000000,2772.103183685757,819712433453,36685608476200,0,0,23040,0
1668541304.9583597,829515.5750000001,800,3000,196236607488,201420431360,457593364480,499999834112,25000000000,597.37973290996,819712433763,36685608476488,0,0,23040,0
1668541305.958789,829951.2000000001,800,3000,196236529664,201420431360,457593364480,499999834112,25000000000,7971.577069687246,819712436144,36685608482082,0,0,23040,0
1668541306.9603271,826237.1749999999,800,3000,196235132928,201420431360,457593364480,499999834112,25000000000,8289.250815151086,819712439872,36685608486656,0,0,23040,0
1668541307.9613707,821100.9249999999,800,3000,196234743808,201420431360,457593364480,499999834112,25000000000,1287.6562558574942,819712440477,36685608487340,0,0,23040,0
1668541308.981839,800549.8499999999,800,3000,196235116544,201420431360,457593364480,499999834112,25000000000,1513.030927391865,819712441179,36685608488182,0,0,23040,0
1668541309.963006,822994.7000000002,800,3000,196235669504,201420431360,457593364480,499999834112,25000000000,669.6107265717092,819712441548,36685608488470,0,0,23040,0
1668541310.9858282,800583.5499999999,800,3000,196235575296,201420431360,457593364480,499999834112,25000000000,340.23510621261823,819712441674,36685608488692,0,0,23040,0
1668541311.9659452,822510.9750000003,800,3000,196235501568,201420431360,457593364480,499999834112,25000000000,24647.055366100296,819712450365,36685608504158,0,0,23040,0
1668541312.9667811,822669.725,800,3000,196236365824,201420431360,457593364480,499999834112,25000000000,4024.6358248705874,819712452691,36685608505860,0,0,23040,0
1668541313.9669669,822352.75,800,3000,196236541952,201420431360,457593364480,499999834112,25000000000,3754.302720589795,819712454302,36685608508004,0,0,23040,0
1668541314.9686975,823687.3750000001,800,3000,196236632064,201420431360,457593364480,499999834112,25000000000,596.9668411493532,819712454612,36685608508292,0,0,23040,0
1668541315.9698505,821218.6249999999,800,3000,196236808192,201420431360,457593364480,499999834112,25000000000,406.5312725939121,819712454797,36685608508514,0,0,23040,0
1668541316.9706695,822248.0750000001,800,3000,196236849152,201420431360,457593364480,499999834112,25000000000,6238.890549412434,819712457717,36685608511838,0,0,23040,0
1668541317.9718726,823762.5999999997,800,3000,196237271040,201420431360,457593364480,499999834112,25000000000,12756.652979151535,819712460364,36685608521963,0,0,23040,0
1668541318.9729004,821675.5500000002,800,3000,196237189120,201420431360,457593364480,499999834112,25000000000,5366.484206815819,819712462736,36685608524963,0,0,23040,0
1668541319.991706,821169.8250000002,800,3000,196237852672,201420431360,457593364480,499999834112,25000000000,644.8728413031981,819712463105,36685608525251,0,0,23040,0
1668541320.9748638,829356.1499999999,800,3000,196237144064,201420431360,457593364480,499999834112,25000000000,353.96146387326024,819712463231,36685608525473,0,0,23040,0
1668541321.9760346,827991.9249999999,800,3000,196237176832,201420431360,457593364480,499999834112,25000000000,6355.558444137773,819712466270,36685608528797,0,0,23040,0
