x,percent_benefit,num_partitions,num_cuts,total_modules,best_val,base_val,partitions,C,E,N,I,Wb,IN
1757,6.3919373565984925,3,2,5,2.0266941940958723,2.1650850758620366,"[2, 3]",1.9252147746086121,0.00011534267772327421,5.938144329896907e-08,0.00020854844622509385,0.00011534267772327421,1.1876288659793815e-07
1878,6.178917118908139,3,2,5,2.0336724260981294,2.167607070444487,"[2, 3]",1.9252147746086121,0.00011534267772327421,5.938144329896907e-08,0.00020854844622509385,0.00011534267772327421,1.1876288659793815e-07
1879,6.1771577261618615,3,2,5,2.033730097436991,2.16762789119221,"[2, 3]",1.9252147746086121,0.00011534267772327421,5.938144329896907e-08,0.00020854844622509385,0.00011534267772327421,1.1876288659793815e-07
1939,6.071713657469362,3,2,5,2.03719037776869,2.1688784679192556,"[2, 3]",1.9252147746086121,0.00011534267772327421,5.938144329896907e-08,0.00020854844622509385,0.00011534267772327421,1.1876288659793815e-07
1940,6.069955425396212,3,2,5,2.0372480491075513,2.1688992678902332,"[2, 3]",1.9252147746086121,0.00011534267772327421,5.938144329896907e-08,0.00020854844622509385,0.00011534267772327421,1.1876288659793815e-07
1969,6.019037210678528,3,2,5,2.038920517934539,2.1695037563141564,"[2, 3]",1.9252147746086121,0.00011534267772327421,5.938144329896907e-08,0.00020854844622509385,0.00011534267772327421,1.1876288659793815e-07
1970,6.017280018759581,3,2,5,2.0389781892734007,2.1695245569402486,"[2, 3]",1.9252147746086121,0.00011534267772327421,5.938144329896907e-08,0.00020854844622509385,0.00011534267772327421,1.1876288659793815e-07
1984,5.992710372659568,3,2,5,2.039785588017464,2.1698164005190366,"[2, 3]",1.9252147746086121,0.00011534267772327421,5.938144329896907e-08,0.00020854844622509385,0.00011534267772327421,1.1876288659793815e-07
1985,5.9909537001738515,3,2,5,2.039843259356325,2.1698372014652567,"[2, 3]",1.9252147746086121,0.00011534267772327421,5.938144329896907e-08,0.00020854844622509385,0.00011534267772327421,1.1876288659793815e-07
1992,5.978673401083696,3,2,5,2.040246958728357,2.169983165023618,"[2, 3]",1.9252147746086121,0.00011534267772327421,5.938144329896907e-08,0.00020854844622509385,0.00011534267772327421,1.1876288659793815e-07
1993,5.976918817543352,3,2,5,2.0403046300672183,2.1700040079604515,"[2, 3]",1.9252147746086121,0.00011534267772327421,5.938144329896907e-08,0.00020854844622509385,0.00011534267772327421,1.1876288659793815e-07
1996,5.971654364228915,3,2,5,2.0404776440838033,2.170066515886404,"[2, 3]",1.9252147746086121,0.00011534267772327421,5.938144329896907e-08,0.00020854844622509385,0.00011534267772327421,1.1876288659793815e-07
1997,5.969900820438947,3,2,5,2.040535315422665,2.170087379708101,"[2, 3]",1.9252147746086121,0.00011534267772327421,5.938144329896907e-08,0.00020854844622509385,0.00011534267772327421,1.1876288659793815e-07
1998,5.968146405422244,3,2,5,2.0405929867615265,2.170108222645092,"[2, 3]",1.9252147746086121,0.00011534267772327421,5.938144329896907e-08,0.00020854844622509385,0.00011534267772327421,1.1876288659793815e-07
1999,5.9663911205113145,3,2,5,2.0406506581003883,2.1701290447287196,"[2, 3]",1.9252147746086121,0.00011534267772327421,5.938144329896907e-08,0.00020854844622509385,0.00011534267772327421,1.1876288659793815e-07
2000,5.964634967036013,3,2,5,2.0407083294392496,2.170149845990263,"[2, 3]",1.9252147746086121,0.00011534267772327421,5.938144329896907e-08,0.00020854844622509385,0.00011534267772327421,1.1876288659793815e-07
2001,5.96288245986984,3,2,5,2.0407660007781114,2.1701707306237012,"[2, 3]",1.9252147746086121,0.00011534267772327421,5.938144329896907e-08,0.00020854844622509385,0.00011534267772327421,1.1876288659793815e-07
2002,5.961129082363734,3,2,5,2.0408236721169732,2.1701915943933696,"[2, 3]",1.9252147746086121,0.00011534267772327421,5.938144329896907e-08,0.00020854844622509385,0.00011534267772327421,1.1876288659793815e-07
2004,5.957619721643556,3,2,5,2.0409390147946964,2.1702332594663303,"[2, 3]",1.9252147746086121,0.00011534267772327421,5.938144329896907e-08,0.00020854844622509385,0.00011534267772327421,1.1876288659793815e-07
2008,5.950604108694043,3,2,5,2.0411697001501428,2.1703166520167207,"[2, 3]",1.9252147746086121,0.00011534267772327421,5.938144329896907e-08,0.00020854844622509385,0.00011534267772327421,1.1876288659793815e-07
2016,5.936571801073585,3,2,5,2.041631070861036,2.1704833748387005,"[2, 3]",1.9252147746086121,0.00011534267772327421,5.938144329896907e-08,0.00020854844622509385,0.00011534267772327421,1.1876288659793815e-07
2032,5.908516341063281,3,2,5,2.0425538122828217,2.170816882521144,"[2, 3]",1.9252147746086121,0.00011534267772327421,5.938144329896907e-08,0.00020854844622509385,0.00011534267772327421,1.1876288659793815e-07
2064,5.85242860678122,3,2,5,2.0443992951263925,2.1714838363569786,"[2, 3]",1.9252147746086121,0.00011534267772327421,5.938144329896907e-08,0.00020854844622509385,0.00011534267772327421,1.1876288659793815e-07
2128,5.740359068356038,3,2,5,2.04809026081354,2.1728178047047644,"[2, 3]",1.9252147746086121,0.00011534267772327421,5.938144329896907e-08,0.00020854844622509385,0.00011534267772327421,1.1876288659793815e-07
2256,5.516629762181689,3,2,5,2.0554721921878287,2.1754856828393456,"[2, 3]",1.9252147746086121,0.00011534267772327421,5.938144329896907e-08,0.00020854844622509385,0.00011534267772327421,1.1876288659793815e-07
2512,5.070815784328225,3,2,5,2.070236054936406,2.180821495561354,"[2, 3]",1.9252147746086121,0.00011534267772327421,5.938144329896907e-08,0.00020854844622509385,0.00011534267772327421,1.1876288659793815e-07
3024,4.196249637418124,2,1,5,2.0995325529987534,2.19149307313419,[3],1.9652346720695495,0.00017748430425469462,5.938144329896907e-08,0.00020848906478179488,0.00017748430425469462,5.938144329896907e-08
