unix,cpu_freq_current,cpu_freq_min,cpu_freq_max,memory_available,memory_total,disk_free,disk_total,net_speed,net_speed_used,net_byte_recv,net_byte_sent,gpu_util,gpu_memory_util,gpu_memory_total,gpu_memory_used
1668548841.4226804,973115.2500000001,800,3000,189756870656,201420431360,468218101760,499999834112,25000000000,0,266531162272,160481023874,0,0,23040,2
1668548842.5263271,917465.0999999997,800,3000,189755338752,201420431360,468218101760,499999834112,25000000000,337847.23077102547,266531196754,160481036000,0,0,23040,2
1668548843.5066874,1010929.2249999999,800,3000,189755641856,201420431360,468218101760,499999834112,25000000000,87992.1419499218,266531201369,160481042168,0,0,23040,2
1668548844.5074115,1040679.725,800,3000,189753884672,201420431360,468218101760,499999834112,25000000000,13885.945503117331,266531202236,160481043038,0,0,23040,2
1668548845.509049,1020641.1000000002,800,3000,189754507264,201420431360,468218097664,499999834112,25000000000,3250.6771500904983,266531202421,160481043260,0,0,23040,2
1668548846.5100935,1008627.4000000003,800,3000,189754089472,201420431360,468218097664,499999834112,25000000000,58530.86382236343,266531205839,160481047166,0,0,23040,2
1668548847.5110736,989965.1749999999,800,3000,189754257408,201420431360,468218097664,499999834112,25000000000,4971.127605060481,266531206173,160481047454,0,0,23040,2
1668548848.5121033,1048553.2000000001,800,3000,189754212352,201420431360,468218097664,499999834112,25000000000,12051.59011799821,266531206829,160481048306,0,0,23040,2
1668548849.5131073,1019657.7,800,3000,189754253312,201420431360,468218097664,499999834112,25000000000,9062.901022861655,266531207393,160481048876,0,0,23040,2
1668548850.5141594,1040716.6000000002,800,3000,189755367424,201420431360,468218097664,499999834112,25000000000,12818.513114363268,266531208217,160481049656,0,0,23040,2
1668548851.5344944,915696.3250000002,800,3000,189749370880,201420431360,468218097664,499999834112,25000000000,842980999.903761,266638519908,160481253338,0,0,23040,2
1668548852.5163848,1060484.2750000001,800,3000,189739634688,201420431360,468218097664,499999834112,25000000000,1746205525.7635279,266852499744,160481596316,0,0,23040,2
1668548853.5114086,1065661.9000000004,800,3000,189704736768,201420431360,468218097664,499999834112,25000000000,1631240722.4835808,267055117057,160481869406,0,0,23040,2
1668548854.5182643,1018080.6749999999,800,3000,189689315328,201420431360,468218097664,499999834112,25000000000,2042820589.2782536,267311820080,160482269584,0,0,23040,2
1668548855.518874,1588005.9000000004,800,3000,189674905600,201420431360,468218097664,499999834112,25000000000,30578310.35181008,267315371969,160482542314,0,0,23040,2
1668548856.5197666,1007836.1749999998,800,3000,189668098048,201420431360,468218097664,499999834112,25000000000,31363203.975943103,267319060883,160482777300,0,0,23040,2
1668548857.521123,997247.6500000005,800,3000,189665554432,201420431360,468218097664,499999834112,25000000000,15470688.126453545,267320759108,160483015534,0,0,23040,2
1668548858.5220454,970500.8250000001,800,3000,189645791232,201420431360,468218097664,499999834112,25000000000,56210692.92508336,267327568994,160483238466,0,0,23040,2
1668548859.5424302,904241.1,800,3000,189658091520,201420431360,468218097664,499999834112,25000000000,178741958.9680051,267350171736,160483433921,0,0,23040,2
1668548860.5215695,1035692.0499999999,800,3000,189640679424,201420431360,468218097664,499999834112,25000000000,35784594.692426816,267354265579,160483719841,0,0,23040,2
1668548861.5251305,1077245.2,800,3000,189620502528,201420431360,468218097664,499999834112,25000000000,2538830231.031023,267513574807,160642894495,0,0,23040,2
1668548862.5463731,939025.4500000001,800,3000,189620379648,201420431360,468218097664,499999834112,25000000000,48912.96063456103,267513577727,160642897819,0,0,23040,2
1668548863.5272477,1048489.55,800,3000,189620760576,201420431360,468218097664,499999834112,25000000000,12127.952693259207,267513578410,160642898623,0,0,23040,2
1668548864.5503185,966699.9499999996,800,3000,189621166080,201420431360,468218097664,499999834112,25000000000,5137.474295222404,267513578779,160642898911,0,0,23040,2
1668548865.5294359,1054980.0750000002,800,3000,189621641216,201420431360,468218097664,499999834112,25000000000,13914.572543122047,267513579544,160642899849,0,0,23040,2
1668548866.5273387,1033728.8999999998,800,3000,189570019328,201420431360,468218097664,499999834112,25000000000,190238.95578744562,267513587032,160642916091,0,0,23040,2
1668548867.5497403,1440882.7,800,3000,189417377792,201420431360,468218097664,499999834112,25000000000,254397.1051178531,267513600238,160642935397,0,0,23040,2
1668548868.5320415,1694617.8,800,3000,189110661120,201420431360,468218097664,499999834112,25000000000,37104.70749089214,267513602514,160642937677,0,0,23040,2
1668548869.5332158,1270519.7,800,3000,188908433408,201420431360,468218097664,499999834112,25000000000,1022363624.8723716,267641363688,160643122015,0,0,23040,2
1668548870.5269318,2076825.9,800,3000,188719648768,201420431360,468218097664,499999834112,25000000000,662686078.3150649,267723549702,160643251221,0,0,23040,18
1668548871.5543618,1039364.9249999998,800,3000,188542783488,201420431360,468218097664,499999834112,25000000000,3684490213.4912953,268196050099,160643945323,1,0,23040,342
1668548872.5351734,1163630.3250000002,800,3000,188164558848,201420431360,468218097664,499999834112,25000000000,3693369269.981062,268648247897,160644559951,1,0,23040,500
1668548873.5330453,1133639.9499999997,800,3000,187543564288,201420431360,468218097664,499999834112,25000000000,1848166335.572852,268878473670,160644863329,5,0,23040,728
1668548874.5582116,1092624.7249999999,800,3000,186749603840,201420431360,468218097664,499999834112,25000000000,945644804.576299,268999470017,160645047377,5,0,23040,1014
1668548875.5365899,1791941.1749999998,800,3000,186059816960,201420431360,468218097664,499999834112,25000000000,1013329829.735835,269122705829,160645739054,5,0,23040,1526
