unix,cpu_freq_current,cpu_freq_min,cpu_freq_max,memory_available,memory_total,disk_free,disk_total,net_speed,net_speed_used,net_byte_recv,net_byte_sent,gpu_util,gpu_memory_util,gpu_memory_total,gpu_memory_used
1668550730.392848,847645.925,800,3000,195931086848,201420431360,457592766464,499999834112,25000000000,0,839000391960,36696922329200,0,0,23040,0
1668550731.4817984,800551.5500000002,800,3000,195929272320,201420431360,457592766464,499999834112,25000000000,42323.32362143886,839000395619,36696922331302,0,0,23040,0
1668550732.4615607,853780.6000000001,800,3000,195928813568,201420431360,457592766464,499999834112,25000000000,36433.32615081297,839000397961,36696922333422,0,0,23040,0
1668550733.4624188,825036.7999999996,800,3000,195928903680,201420431360,457592766464,499999834112,25000000000,28639.42541216412,839000400062,36696922334904,0,0,23040,0
1668550734.4820826,808716.575,800,3000,195930484736,201420431360,457592766464,499999834112,25000000000,133392.98557887008,839000408518,36696922343450,0,0,23040,0
1668550735.4646287,825801.4999999998,800,3000,195930759168,201420431360,457592766464,499999834112,25000000000,135932.55442422247,839000415327,36696922353336,0,0,23040,0
1668550736.4859526,838610.0500000003,800,3000,195892461568,201420431360,457592766464,499999834112,25000000000,32741.81615470396,839000417509,36696922355334,0,0,23040,0
1668550737.4668841,857615.6000000001,800,3000,195931406336,201420431360,457592766464,499999834112,25000000000,30248.798597096727,839000419572,36696922356980,0,0,23040,0
1668550738.4859865,800581.525,800,3000,195932155904,201420431360,457592766464,499999834112,25000000000,18643.85876462916,839000420832,36696922358095,0,0,23040,0
1668550739.4688597,858235.175,800,3000,195931865088,201420431360,457592766464,499999834112,25000000000,74320.87872389094,839000425969,36696922362089,0,0,23040,0
1668550740.469988,843269.7750000004,800,3000,195931078656,201420431360,457592766464,499999834112,25000000000,83170.14788295506,839000431571,36696922366895,0,0,23040,0
1668550741.4899588,800596.2750000001,800,3000,195932016640,201420431360,457592766464,499999834112,25000000000,122254.49755321737,839000437472,36696922376581,0,0,23040,0
1668550742.472231,828354.3500000002,800,3000,195932299264,201420431360,457592766464,499999834112,25000000000,33408.25662459817,839000439620,36696922378535,0,0,23040,0
1668550743.4942303,800550.6000000002,800,3000,195933577216,201420431360,457592766464,499999834112,25000000000,31577.319214216663,839000441790,36696922380399,0,0,23040,0
1668550744.4741037,857938.1499999999,800,3000,195922206720,201420431360,457592766464,499999834112,25000000000,20672.057850738962,839000442892,36696922381829,0,0,23040,0
1668550745.4738724,1497955.7749999997,800,3000,195818438656,201420431360,457592766464,499999834112,25000000000,314256.6768914663,839000469943,36696922394051,0,0,23040,0
1668550746.4765232,999885.875,800,3000,195765338112,201420431360,457592766464,499999834112,25000000000,2534575856.0665274,839159303026,36697081222762,0,0,23040,2
1668550747.477407,855618.8250000002,800,3000,195767345152,201420431360,457592766464,499999834112,25000000000,99967.64682703308,839159306157,36697081232138,0,0,23040,2
1668550748.4784532,826054.3000000002,800,3000,195768102912,201420431360,457592766464,499999834112,25000000000,26851.908051364568,839159307815,36697081233840,0,0,23040,2
1668550749.4982316,800462.1749999999,800,3000,195767857152,201420431360,457592766464,499999834112,25000000000,128506.3386573791,839159315910,36697081242126,0,0,23040,2
1668550750.4804585,824165.1749999998,800,3000,195767832576,201420431360,457592766464,499999834112,25000000000,26454.174040319846,839159317334,36697081243950,0,0,23040,2
1668550751.47661,1488520.825,800,3000,195686969344,201420431360,457592766464,499999834112,25000000000,14158.489693793586,839159318221,36697081244826,0,0,23040,2
1668550752.478986,1817004.4999999998,800,3000,195526459392,201420431360,457592766464,499999834112,25000000000,3256.262860377664,839159318353,36697081245102,0,0,23040,2
1668550753.4816637,1244916.3000000003,800,3000,195284701184,201420431360,457592766464,499999834112,25000000000,144006.39708574532,839159322680,36697081258824,0,0,23040,2
1668550754.5016382,900474.8000000003,800,3000,195092742144,201420431360,457592766464,499999834112,25000000000,2176252477.8669024,839436291314,36697081755436,0,0,23040,2
1668550755.481955,1650995.2749999997,800,3000,194712444928,201420431360,457592766464,499999834112,25000000000,696191045.7304226,839521489329,36697081868400,4,0,23040,304
1668550756.5055754,984724.2,800,3000,194008936448,201420431360,457592766464,499999834112,25000000000,41781.11473421259,839521491429,36697081871646,3,0,23040,552
1668550757.479853,1366541.4999999998,800,3000,193864290304,201420431360,457592766464,499999834112,25000000000,16107829.708669895,839522471894,36697082852868,85,64,23040,1248
1668550758.5002222,1479454.3250000002,800,3000,193864806400,201420431360,457592766464,499999834112,25000000000,36313339.01924019,839524778201,36697085178188,88,63,23040,1248
1668550759.4820201,1555046.4749999996,800,3000,193865388032,201420431360,457592766464,499999834112,25000000000,43919595.39254082,839527472868,36697087873542,87,59,23040,1248
1668550760.4829621,1551652.7000000007,800,3000,193863163904,201420431360,457592766464,499999834112,25000000000,38707569.78642984,839529893556,36697090295858,82,56,23040,1248
1668550761.4861133,1546937.225,800,3000,193863290880,201420431360,457592766464,499999834112,25000000000,41605477.718955174,839532501411,36697092905076,82,59,23040,1248
1668550762.4846413,1648724.5000000002,800,3000,193863647232,201420431360,457592766464,499999834112,25000000000,37389885.773792125,839534834243,36697095239100,87,62,23040,1248
1668550763.5081577,1566459.5750000002,800,3000,193863700480,201420431360,457592766464,499999834112,25000000000,34773687.48024605,839537049809,36697097472464,87,59,23040,1296
1668550764.4888897,1691823.1500000001,800,3000,193863532544,201420431360,457592766464,499999834112,25000000000,36392573.41055571,839539279889,36697099703804,83,57,23040,1296
1668550765.5112994,1873342.6749999998,800,3000,193864380416,201420431360,457592766464,499999834112,25000000000,36159571.66035468,839541589929,36697102015001,85,61,23040,1296
1668550766.4948406,1689136.6750000003,800,3000,193864531968,201420431360,457592766464,499999834112,25000000000,38861174.344345376,839543978217,36697104404409,86,59,23040,1296
1668550767.5149708,1819910.8499999999,800,3000,193864814592,201420431360,457592766464,499999834112,25000000000,42988530.11926513,839546718661,36697107145702,81,56,23040,1296
1668550768.493006,1811204.1999999997,800,3000,193866006528,201420431360,457592766464,499999834112,25000000000,33059161.48798455,839548730680,36697109175311,88,59,23040,1296
1668550769.4917517,1725015.3000000005,800,3000,193866915840,201420431360,457592766464,499999834112,25000000000,36850470.28722121,839551030415,36697111476107,82,58,23040,1296
1668550770.5146227,1895335.3500000006,800,3000,193798729728,201420431360,457592766464,499999834112,25000000000,37579166.23309881,839553407192,36697113904160,83,56,23040,1296
1668550771.4943652,1762386.8499999996,800,3000,193862070272,201420431360,457592766464,499999834112,25000000000,47946204.95187887,839556342701,36697116840518,86,58,23040,1296
1668550772.4952335,1714665.2250000006,800,3000,193861095424,201420431360,457592766464,499999834112,25000000000,39418316.26928408,839558807997,36697119306790,84,57,23040,1296
1668550773.4968588,1726082.7249999999,800,3000,193860780032,201420431360,457592766464,499999834112,25000000000,37544586.80357742,839561149942,36697121665546,81,57,23040,1296
1668550774.4970424,1706461.1249999993,800,3000,193860014080,201420431360,457592766464,499999834112,25000000000,36382936.73657819,839563423812,36697123940378,85,61,23040,1296
1668550775.4987543,1738721.4249999998,800,3000,193859854336,201420431360,457592766464,499999834112,25000000000,31202466.201827735,839565376692,36697125894483,88,60,23040,1296
1668550776.5008264,1748821.2249999996,800,3000,193860079616,201420431360,457592766464,499999834112,25000000000,33467021.123715825,839567470567,36697127992654,82,57,23040,1296
1668550777.5002236,1725003.8500000003,800,3000,193860874240,201420431360,457592766464,499999834112,25000000000,34987207.565595105,839569655479,36697130178507,85,61,23040,1296
1668550778.5020437,1696125.5749999995,800,3000,193861230592,201420431360,457592766464,499999834112,25000000000,34803111.29450839,839571826376,36697132365917,88,59,23040,1296
1668550779.5029294,1687025.7500000002,800,3000,193862107136,201420431360,457592766464,499999834112,25000000000,33921674.7239305,839573947540,36697134488718,83,58,23040,1296
1668550780.503727,1678989.9250000003,800,3000,193862053888,201420431360,457592766464,499999834112,25000000000,35060806.65093055,839576139964,36697136682390,87,62,23040,1296
1668550781.5041516,1761063.2499999998,800,3000,193862074368,201420431360,457592766464,499999834112,25000000000,40356583.646632515,839578662851,36697139206218,86,59,23040,1296
1668550782.5056922,1725805.725,800,3000,193862328320,201420431360,457592766464,499999834112,25000000000,30852275.10735709,839580597346,36697141134199,83,58,23040,1296
1668550783.5068293,1696977.1499999994,800,3000,193862844416,201420431360,457592766464,499999834112,25000000000,36866865.702581495,839582896305,36697143448838,88,62,23040,1296
1668550784.5076854,1636656.5249999994,800,3000,193863430144,201420431360,457592766464,499999834112,25000000000,38982192.962108865,839585333750,36697145888339,81,55,23040,1296
1668550785.5079563,1717563.1250000002,800,3000,193863303168,201420431360,457592766464,499999834112,25000000000,41041500.17620655,839587899376,36697148454290,83,60,23040,1296
1668550786.5087197,1692017.5750000004,800,3000,193864183808,201420431360,457592766464,499999834112,25000000000,42188464.63883268,839590537700,36697151093550,87,60,23040,1296
1668550787.5101178,1703149.9250000003,800,3000,193797541888,201420431360,457592766464,499999834112,25000000000,37917524.019740164,839592910434,36697153467133,78,53,23040,1296
1668550788.5114877,1660587.175,800,3000,193864482816,201420431360,457592766464,499999834112,25000000000,42104127.3179205,839595537332,36697156110461,83,59,23040,1296
1668550789.5123994,1647060.8,800,3000,193864593408,201420431360,457592766464,499999834112,25000000000,36241494.171436414,839597803989,36697158378121,88,63,23040,1296
1668550790.513529,1711159.6500000001,800,3000,193864536064,201420431360,457592766464,499999834112,25000000000,43923630.67085111,839600551615,36697161127151,87,60,23040,1296
