unix,cpu_util,cpu_freq_current,cpu_freq_min,cpu_freq_max,memory_available,memory_total,disk_free,disk_total,net_speed,net_speed_used,net_byte_recv,net_byte_sent,net_util,gpu_util,gpu_memory_util,gpu_memory_total,gpu_memory_used
1668654627.9262927,9,1762388.3749999998,800,3000,192141262848,201420431360,457564528640,499999834112,25000000000,5682694.82653057,892252905627,36730767493686,0.022730779306122002,100,55,23040,7022
1668654628.9251795,9.1,1821691.3999999997,800,3000,192141283328,201420431360,457564528640,499999834112,25000000000,4942341.697871055,892253214245,36730767802173,0.019769366791484,100,55,23040,7022
1668654629.9496644,7.6,1894833.100000001,800,3000,192141303808,201420431360,457564528640,499999834112,25000000000,2231006.0994000235,892253357172,36730767944950,0.0089240243976,100,55,23040,7022
1668654630.9337008,9.1,1803177.95,800,3000,192140996608,201420431360,457564528640,499999834112,25000000000,7470446.885110729,892253816442,36730768404579,0.029881787540442004,100,55,23040,7022
1668654631.928323,9,1776756.3750000002,800,3000,192140996608,201420431360,457564528640,499999834112,25000000000,5884252.151575791,892254181522,36730768771075,0.023537008606303002,100,55,23040,7022
1668654632.9477422,7.8,1937045.4500000002,800,3000,192139067392,201420431360,457564532736,499999834112,25000000000,6342238.838249347,892254580208,36730769180564,0.025368955352997002,100,55,23040,7022
1668654633.9302826,9.1,1788655.6000000006,800,3000,192139313152,201420431360,457564532736,499999834112,25000000000,8904818.850958476,892255127336,36730769727104,0.035619275403833,100,56,23040,7022
1668654634.9312377,7.8,1824327.3249999997,800,3000,192139800576,201420431360,457564532736,499999834112,25000000000,6592799.185668519,892255540489,36730770138838,0.026371196742674,100,55,23040,7022
1668654635.951888,8.9,1957991.9249999998,800,3000,192140804096,201420431360,457564532736,499999834112,25000000000,6012730.7835338125,892255924071,36730770522368,0.024050923134135004,100,55,23040,7022
1668654636.933203,9.3,1813308.4250000005,800,3000,192127287296,201420431360,457564532736,499999834112,25000000000,5749673.233495298,892256276571,36730770875148,0.022998692933981,100,55,23040,7022
1668654637.957761,7.8,1752675.2000000002,800,3000,192140001280,201420431360,457564532736,499999834112,25000000000,8641837.180731751,892256822632,36730771435845,0.034567348722927,100,55,23040,7022
1668654638.9351192,8.8,1831691.3249999997,800,3000,192140009472,201420431360,457564532736,499999834112,25000000000,2049263.206868818,892256948820,36730771560015,0.008197052827475,100,55,23040,7022
1668654639.9357905,9.1,1773142.25,800,3000,192140599296,201420431360,457564532736,499999834112,25000000000,7965276.219335163,892257446976,36730772058187,0.03186110487734,100,55,23040,7022
1668654640.9580345,7.7,1865249.85,800,3000,192139665408,201420431360,457564532736,499999834112,25000000000,5103979.20601026,892257773186,36730772384166,0.020415916824041,100,55,23040,7022
1668654641.9399977,9.5,1857261.5750000004,800,3000,192139829248,201420431360,457564532736,499999834112,25000000000,7569913.333368296,892258237695,36730772848829,0.030279653333473003,100,55,23040,7022
1668654642.9616725,7.9,1934212.2249999999,800,3000,192139960320,201420431360,457564532736,499999834112,25000000000,10285737.952172762,892258886796,36730773513313,0.041142951808691,100,55,23040,7022
1668654643.9423752,8.9,1817207.5750000004,800,3000,192139251712,201420431360,457564532736,499999834112,25000000000,7128725.593921279,892259323747,36730773950257,0.028514902375685002,100,55,23040,7022
1668654644.9594665,8.9,2032286.525,800,3000,192139423744,201420431360,457564532736,499999834112,25000000000,6284737.822218993,892259723372,36730774349651,0.025138951288875003,100,55,23040,7022
1668654645.9423125,7.8,1804549.3499999999,800,3000,192138268672,201420431360,457564532736,499999834112,25000000000,4079401.9731187634,892259973696,36730774600505,0.016317607892475,100,55,23040,7022
1668654646.9669368,9,1918696.9000000001,800,3000,192138739712,201420431360,457564532736,499999834112,25000000000,8663225.717835082,892260528538,36730775155232,0.03465290287134,100,55,23040,7022
1668654647.944298,9.3,1818674.5499999998,800,3000,192138637312,201420431360,457564532736,499999834112,25000000000,8639311.628748948,892261050544,36730775688692,0.034557246514995005,100,55,23040,7022
1668654648.9636278,7.6,1977086.3000000003,800,3000,192138489856,201420431360,457564532736,499999834112,25000000000,4973157.920163803,892261367490,36730776005407,0.019892631680655002,100,55,23040,7022
1668654649.9493499,9.2,1780173.9750000003,800,3000,192138121216,201420431360,457564532736,499999834112,25000000000,6028977.346843981,892261739537,36730776376222,0.024115909387375,100,55,23040,7022
1668654650.9473026,9,1812597.225,800,3000,192138547200,201420431360,457564532736,499999834112,25000000000,5102967.306695603,892262057935,36730776694389,0.020411869226782002,100,55,23040,7022
1668654651.9691982,7.9,1791717.575,800,3000,192136728576,201420431360,457564532736,499999834112,25000000000,3048561.767531213,892262251880,36730776889858,0.012194247070124,100,55,23040,7022
1668654652.9524384,9.1,1773005.875,800,3000,192137203712,201420431360,457564532736,499999834112,25000000000,5773377.0631056,892262599823,36730777251492,0.023093508252422002,100,55,23040,7022
1668654653.9503143,9.3,1813187.3499999996,800,3000,192137154560,201420431360,457564532736,499999834112,25000000000,10164309.716736414,892263234372,36730777884783,0.040657238866945,100,55,23040,7022
1668654654.9513056,7.7,1793546.9999999998,800,3000,192136810496,201420431360,457564532736,499999834112,25000000000,5205439.616316642,892263560252,36730778210228,0.020821758465266002,100,55,23040,7022
1668654655.9715211,9,1811335.4750000003,800,3000,192136896512,201420431360,457564532736,499999834112,25000000000,6826800.732498982,892263995634,36730778645447,0.027307202929995004,100,55,23040,7022
1668654656.9552233,7.8,1772684.2000000002,800,3000,192135479296,201420431360,457564532736,499999834112,25000000000,17642477.87997613,892265080367,36730779730082,0.07056991151990401,100,55,23040,7022
1668654657.9546454,9.1,1837483.8750000005,800,3000,192146821120,201420431360,457564532736,499999834112,25000000000,4886151.837293052,892265385559,36730780035306,0.019544607349172002,100,55,23040,7022
1668654658.9771385,8.8,1733000.7749999997,800,3000,192146264064,201420431360,457564532736,499999834112,25000000000,9215717.718532674,892265966170,36730780632571,0.03686287087413,100,55,23040,7022
1668654659.9586775,8,1837294.975,800,3000,192145367040,201420431360,457564532736,499999834112,25000000000,4737278.852783654,892266256768,36730780923201,0.018949115411134,100,55,23040,7022
1668654660.9576411,9.2,1867714.2499999995,800,3000,192144506880,201420431360,457564532736,499999834112,25000000000,7646621.000545829,892266734096,36730781400710,0.030586484002183,100,55,23040,7022
