unix,cpu_freq_current,cpu_freq_min,cpu_freq_max,memory_available,memory_total,disk_free,disk_total,net_speed,net_speed_used,net_byte_recv,net_byte_sent,gpu_util,gpu_memory_util,gpu_memory_total,gpu_memory_used
1668549418.82754,923710.05,800,3000,189756776448,201420431360,468218015744,499999834112,25000000000,0,277831986504,161785365501,0,0,23040,2
1668549419.9768157,1040315.5499999998,800,3000,189688639488,201420431360,468218015744,499999834112,25000000000,245887.0229283306,277832014652,161785372677,0,0,23040,2
1668549420.9578671,1062939.4000000004,800,3000,189754015744,201420431360,468218015744,499999834112,25000000000,40267.00149216443,277832017828,161785374439,0,0,23040,2
1668549421.9587672,1005608.1500000003,800,3000,189752999936,201420431360,468218015744,499999834112,25000000000,5786.7917130668575,277832018181,161785374810,0,0,23040,2
1668549422.9624052,1070861.725,800,3000,189753978880,201420431360,468218011648,499999834112,25000000000,58698.45331878867,277832021615,161785378740,0,0,23040,2
1668549423.961969,969614.7000000003,800,3000,189752680448,201420431360,468218011648,499999834112,25000000000,3257.4212324274404,277832021800,161785378962,0,0,23040,2
1668549424.982212,957274.5000000001,800,3000,189743296512,201420431360,468218011648,499999834112,25000000000,978580878.9852856,277956531849,161785667720,0,0,23040,2
1668549425.963475,1065840.2999999998,800,3000,189732040704,201420431360,468218011648,499999834112,25000000000,1731374017.5164976,278168489788,161786076422,0,0,23040,2
1668549426.9650679,1058626.8,800,3000,189699407872,201420431360,468218011648,499999834112,25000000000,1500097085.5644112,278355974665,161786402364,0,0,23040,2
1668549427.9633098,1121061.1249999998,800,3000,189682204672,201420431360,468218011648,499999834112,25000000000,2061193309.0757458,278612703376,161786869844,0,0,23040,2
1668549428.9863386,987154.2750000003,800,3000,189666942976,201420431360,468218011648,499999834112,25000000000,27620851.537724305,278616067154,161787038182,0,0,23040,2
1668549429.9679205,963540.2749999999,800,3000,189661900800,201420431360,468218011648,499999834112,25000000000,27230085.72448302,278619206326,161787240080,0,0,23040,2
1668549430.9903178,923464.7500000001,800,3000,189658533888,201420431360,468218011648,499999834112,25000000000,14423731.647407273,278620862132,161787427622,0,0,23040,2
1668549431.967838,977183.8249999995,800,3000,189654130688,201420431360,468218011648,499999834112,25000000000,18035064.140114542,278622846573,161787646886,0,0,23040,2
1668549432.9710195,1034538.7999999998,800,3000,189651021824,201420431360,468218011648,499999834112,25000000000,127510554.58728868,278638664719,161787818268,0,0,23040,2
1668549433.9713547,991762.3499999997,800,3000,189648240640,201420431360,468218011648,499999834112,25000000000,102579925.5141199,278651312818,161787996958,0,0,23040,2
1668549434.9727368,1032783.5000000005,800,3000,189644914688,201420431360,468218011648,499999834112,25000000000,25624879.533607405,278654320545,161788196768,0,0,23040,2
1668549435.9736636,1120725.775,800,3000,189613002752,201420431360,468218011648,499999834112,25000000000,2552183247.5191717,278814412027,161947423841,0,0,23040,2
1668549436.9746306,1080313.4749999999,800,3000,189546041344,201420431360,468218011648,499999834112,25000000000,2781.31040120428,278814412153,161947424063,0,0,23040,2
1668549437.9756408,1049356.5,800,3000,189613264896,201420431360,468218011648,499999834112,25000000000,12906.961651678523,278814412886,161947424945,0,0,23040,2
1668549438.976876,1026211.025,800,3000,189612359680,201420431360,468218011648,499999834112,25000000000,49426.94553070198,278814415748,161947428269,0,0,23040,2
