unix,cpu_util,cpu_freq_current,cpu_freq_min,cpu_freq_max,memory_available,memory_total,disk_free,disk_total,net_speed,net_speed_used,net_byte_recv,net_byte_sent,net_util,gpu_util,gpu_memory_util,gpu_memory_total,gpu_memory_used
1668654965.8106859,11.6,827098.1,800,3000,196134993920,201420431360,457564516352,499999834112,25000000000,0,893636057200,36731440228960,0,0,0,23040,0
1668654966.9216416,0.4,800518.6750000003,800,3000,196134330368,201420431360,457564516352,499999834112,25000000000,73572.6896069821,893636063083,36731440233294,0.000294290758427,0,0,23040,0
1668654967.9013855,0.2,834571.875,800,3000,196135690240,201420431360,457564516352,499999834112,25000000000,27713.36305940802,893636065081,36731440234690,0.00011085345223700001,0,0,23040,0
1668654968.9218607,0.4,800498.925,800,3000,196135190528,201420431360,457564516352,499999834112,25000000000,14824.466830507014,893636066170,36731440235492,5.9297867322028066e-05,0,0,23040,0
1668654969.9045098,0.2,834458.8499999997,800,3000,196136222720,201420431360,457564516352,499999834112,25000000000,7848.17295911299,893636066678,36731440235948,3.1392691836451965e-05,0,0,23040,0
1668654970.92633,0.30000000000000004,800448.5749999998,800,3000,196135948288,201420431360,457564516352,499999834112,25000000000,127936.38874942398,893636072853,36731440246114,0.000511745554997,0,0,23040,0
1668654971.9042046,0.2,854394.45,800,3000,196135067648,201420431360,457564516352,499999834112,25000000000,40986.85392159899,893636075741,36731440248236,0.000163947415686,0,0,23040,0
1668654972.9059973,1.3,914040.1749999997,800,3000,196094550016,201420431360,457564516352,499999834112,25000000000,13695.448589814469,893636076764,36731440248928,5.4781794359257886e-05,0,0,23040,0
1668654973.9073043,9.4,1056559.4000000001,800,3000,195954761728,201420431360,457564516352,499999834112,25000000000,137500.28566217422,893636088548,36731440254354,0.000550001142648,0,0,23040,2
1668654974.9082472,8.8,1647005.0999999999,800,3000,195843633152,201420431360,457564516352,499999834112,25000000000,473506461.2224753,893665711108,36731469875913,1.8940258448899012,0,0,23040,2
1668654975.9289255,0.7000000000000001,884065.0749999998,800,3000,195844354048,201420431360,457564516352,499999834112,25000000000,2025531316.6714349,893794923540,36731599090459,8.10212526668574,0,0,23040,2
1668654976.911937,0.4,887113.4499999998,800,3000,195842736128,201420431360,457564516352,499999834112,25000000000,95160.63800745516,893794926969,36731599098723,0.00038064255202900003,0,0,23040,2
1668654977.933652,0.2,829677.9999999999,800,3000,195843076096,201420431360,457564516352,499999834112,25000000000,26261.728514814196,893794928681,36731599100365,0.00010504691405900001,0,0,23040,2
1668654978.9133642,0.4,867017.0499999998,800,3000,195843301376,201420431360,457564516352,499999834112,25000000000,15874.048767026079,893794929768,36731599101222,6.349619506810433e-05,0,0,23040,2
1668654979.9355178,0.6000000000000001,831429.8500000001,800,3000,195842400256,201420431360,457564516352,499999834112,25000000000,8343.168645997654,893794930378,36731599101678,3.3372674583990615e-05,0,0,23040,2
1668654980.912517,10.1,1743689.0749999997,800,3000,195749302272,201420431360,457564516352,499999834112,25000000000,137506.75395575026,893794938433,36731599110416,0.000550027015823,0,0,23040,2
1668654981.9129946,19.2,2117187.3999999994,800,3000,195404271616,201420431360,457564516352,499999834112,25000000000,28226.520357066343,893794940055,36731599112324,0.00011290608142800001,0,0,23040,2
1668654982.9374826,15.2,1104878.0750000004,800,3000,194687340544,201420431360,457564516352,499999834112,25000000000,127119.11074248304,893794944884,36731599123774,0.000508476442969,0,0,23040,2
1668654983.91812,6.2,1229419.7499999998,800,3000,192777957376,201420431360,457564516352,499999834112,25000000000,31889.465778413363,893794946821,36731599125746,0.000127557863113,8,0,23040,728
1668654984.9376168,10.2,1347335.0750000004,800,3000,190132961280,201420431360,457564516352,499999834112,25000000000,22905.415008138294,893794947994,36731599127492,9.16216600325532e-05,12,0,23040,1832
1668654985.9140663,15.1,1932236.7,800,3000,188761882624,201420431360,457564516352,499999834112,25000000000,11186733.278489748,893795630473,36731599810423,0.044746933113958005,37,9,23040,3512
1668654986.9164882,18.7,2137031.275,800,3000,188876771328,201420431360,457564516352,499999834112,25000000000,14583041.973370196,893796542025,36731600726166,0.05833216789348,1,0,23040,4330
1668654987.9152207,62.3,2173491.6249999995,800,3000,188849770496,201420431360,457564516352,499999834112,25000000000,105872906.83355503,893803147710,36731607337821,0.42349162733422,100,54,23040,4330
1668654988.933839,59.2,2282963.1,800,3000,188844044288,201420431360,457564516352,499999834112,25000000000,99701051.40214798,893809484543,36731613695653,0.39880420560859203,100,54,23040,4330
1668654989.9179049,65.1,2233373.025,800,3000,188834893824,201420431360,457564516352,499999834112,25000000000,98060697.60138932,893815515643,36731619726825,0.39224279040555704,100,54,23040,4330
1668654990.9400768,58.3,2097803.4250000003,800,3000,188833579008,201420431360,457564516352,499999834112,25000000000,101910232.94622163,893822026219,36731626237472,0.40764093178488603,100,54,23040,4330
1668654991.9192004,58.8,2188128.5250000004,800,3000,188834430976,201420431360,457564516352,499999834112,25000000000,98953342.3097453,893828081724,36731632292911,0.395813369238981,100,54,23040,4330
1668654992.9535992,58.2,2267407.175,800,3000,188831969280,201420431360,457564516352,499999834112,25000000000,111481081.23237103,893835289095,36731639500027,0.44592432492948403,100,54,23040,4330
1668654993.9212554,57.9,2205226.275,800,3000,188830928896,201420431360,457564516352,499999834112,25000000000,90252473.77731085,893840736170,36731644969622,0.36100989510924303,100,54,23040,4330
1668654994.922597,58.7,2202980.4999999995,800,3000,188832239616,201420431360,457564516352,499999834112,25000000000,90830918.93364534,893846420818,36731650654071,0.363323675734581,100,54,23040,4330
