unix,cpu_util,cpu_freq_current,cpu_freq_min,cpu_freq_max,memory_available,memory_total,disk_free,disk_total,net_speed,net_speed_used,net_byte_recv,net_byte_sent,net_util,gpu_util,gpu_memory_util,gpu_memory_total,gpu_memory_used
1677696032.249818,56.3,2415187.7500000005,800,3000,194461847552,201420382208,471739953152,499999834112,25000000000,0,4003579830365,2839975002461,0,0,0,23040,2
1677696033.320613,44.5,2500639.3,800,3000,194462867456,201420382208,471739953152,499999834112,25000000000,80104.98214501611,4003579836811,2839975006737,0.00032041992858,0,0,23040,2
1677696034.3027308,44.4,2280080.6999999997,800,3000,194447958016,201420382208,471739953152,499999834112,25000000000,217179.6297439784,4003579851380,2839975018830,0.0008687185189750001,0,0,23040,2
1677696035.303628,46.3,2376770.6749999993,800,3000,194460856320,201420382208,471739953152,499999834112,25000000000,13427.952855445137,4003579851976,2839975019914,5.371181142178056e-05,0,0,23040,2
1677696036.3051128,43.8,2176261.5250000004,800,3000,194460848128,201420382208,471739953152,499999834112,25000000000,144673.1790049451,4003579862281,2839975027720,0.0005786927160190001,0,0,23040,2
1677696037.3251488,47.5,2399120.0999999996,800,3000,194413174784,201420382208,471739953152,499999834112,25000000000,214298.32263674168,4003579875121,2839975042204,0.000857193290546,0,0,23040,2
1677696038.3069115,54.6,2487321.5250000004,800,3000,194317103104,201420382208,471739953152,499999834112,25000000000,116085.08459276057,4003579884388,2839975047183,0.00046434033837100005,0,0,23040,2
1677696039.308407,48.4,2457740.9,800,3000,194207014912,201420382208,471739953152,499999834112,25000000000,248987.61418728903,4003579902438,2839975060303,0.0009959504567490002,0,0,23040,2
1677696040.308648,52.8,2477718.0499999993,800,3000,194128150528,201420382208,471739953152,499999834112,25000000000,136247.1588235925,4003579911931,2839975067845,0.0005449886352940001,0,0,23040,2
1677696041.3082428,52.8,2478393.575,800,3000,194017136640,201420382208,471739953152,499999834112,25000000000,16182.558978620447,4003579912557,2839975069241,6.473023591448178e-05,0,0,23040,2
1677696042.3292394,49.6,2493179.825,800,3000,193864077312,201420382208,471739953152,499999834112,25000000000,172388.4340755236,4003579922648,2839975081151,0.000689553736302,0,0,23040,2
1677696043.3103595,69.7,2473878.649999999,800,3000,193459871744,201420382208,471739953152,499999834112,25000000000,21787.34264210292,4003579923702,2839975082769,8.714937056841168e-05,0,0,23040,2
1677696044.3135684,56.3,2445453.525,800,3000,193128284160,201420382208,471739953152,499999834112,25000000000,282924.13164144463,4003579942217,2839975099733,0.0011316965265650001,0,0,23040,2
1677696045.3149936,54.1,2406232.9500000007,800,3000,190813495296,201420382208,471739953152,499999834112,25000000000,33360.45247247685,4003579943507,2839975102619,0.000133441809889,7,0,23040,670
1677696046.3134062,50.3,2405137.25,800,3000,189653716992,201420382208,471739953152,499999834112,25000000000,112250.18492203018,4003579952266,2839975107869,0.00044900073968800005,16,1,23040,2170
1677696047.3333633,52.5,2073419.4249999996,800,3000,189161861120,201420382208,471739953152,499999834112,25000000000,463643.0453374349,4003579993212,2839975126035,0.0018545721813490001,0,0,23040,2938
1677696048.3170998,53.6,2151852.7249999996,800,3000,188989239296,201420382208,471739953152,499999834112,25000000000,176217.91744920737,4003579998339,2839975142577,0.0007048716697960001,0,0,23040,2982
1677696049.3172264,54,2204798.3500000006,800,3000,188973109248,201420382208,471739953152,499999834112,25000000000,158043.99158870374,4003580009705,2839975150969,0.0006321759663540001,2,1,23040,2996
1677696050.3181067,53.8,2301515.9499999997,800,3000,188964454400,201420382208,471739953152,499999834112,25000000000,19430.896120911024,4003580010418,2839975152687,7.77235844836441e-05,8,3,23040,3008
1677696051.319147,55,2342186.525,800,3000,188957048832,201420382208,471739953152,499999834112,25000000000,160856.63531767693,4003580022996,2839975160237,0.0006434265412700001,22,9,23040,3026
1677696052.3200405,55.8,2328027.7250000006,800,3000,188951232512,201420382208,471739953152,499999834112,25000000000,44008.68464723273,4003580024764,2839975163975,0.00017603473858800002,1,0,23040,3028
1677696053.34111,53.4,2246529.5500000003,800,3000,188944171008,201420382208,471739953152,499999834112,25000000000,343812.04298994364,4003580040864,2839975191757,0.0013752481719590001,17,7,23040,3030
1677696054.3220704,55.2,2363000,800,3000,188939575296,201420382208,471739953152,499999834112,25000000000,177956.22075778854,4003580052455,2839975201987,0.0007118248830310001,33,15,23040,3030
1677696055.3407571,53.5,2292916.0749999997,800,3000,188936204288,201420382208,471739953152,499999834112,25000000000,99406.41504703603,4003580057665,2839975209435,0.00039762566018800005,20,10,23040,3030
1677696056.3240757,54,2243590.2749999994,800,3000,191144108032,201420382208,471739953152,499999834112,25000000000,155172.49961290747,4003580068392,2839975217781,0.000620689998451,3,1,23040,1510
1677696057.351563,49.4,1928920.0500000007,800,3000,194274549760,201420382208,471739953152,499999834112,25000000000,25055.2980573112,4003580069448,2839975219943,0.00010022119222900001,0,0,23040,2
1677696058.327551,44,1992363.3249999995,800,3000,194448355328,201420382208,471739953152,499999834112,25000000000,376529.25387056347,4003580083503,2839975251824,0.0015061170154820002,0,0,23040,2
1677696059.3279943,45.3,2112784.075,800,3000,194449514496,201420382208,471739953152,499999834112,25000000000,42461.170230715485,4003580087129,2839975253508,0.00016984468092200001,0,0,23040,2
1677696060.3288658,42.4,2110104.075,800,3000,194450767872,201420382208,471739953152,499999834112,25000000000,281538.6616057946,4003580105628,2839975270232,0.001126154646423,0,0,23040,2
1677696061.3298922,45.7,2197219,800,3000,194437791744,201420382208,471739953152,499999834112,25000000000,138034.3226778202,4003580115764,2839975277368,0.000552137290711,0,0,23040,2
1677696062.3321643,42.8,2211752.8249999997,800,3000,194450382848,201420382208,471739953152,499999834112,25000000000,18015.06744176863,4003580116453,2839975278936,7.206026976707454e-05,0,0,23040,2
