unix,cpu_freq_current,cpu_freq_min,cpu_freq_max,memory_available,memory_total,disk_free,disk_total,net_speed,net_speed_used,net_byte_recv,net_byte_sent,net_util,gpu_util,gpu_memory_util,gpu_memory_total,gpu_memory_used
1668553046.4392757,2074501.5750000002,800,3000,188937465856,201420431360,457592692736,499999834112,25000000000,31630722.14955353,843028002947,36700590282585,0.126522888598214,100,66,23040,4974
1668553047.458918,2302585.625,800,3000,188932440064,201420431360,457592692736,499999834112,25000000000,39796095.05069014,843030538478,36700592819277,0.15918438020276002,100,67,23040,5106
1668553048.4411182,2347753.6499999994,800,3000,188931833856,201420431360,457592692736,499999834112,25000000000,43973505.99889796,843033228686,36700595527917,0.175894023995591,100,62,23040,5198
1668553049.4625976,1910844.124999999,800,3000,188931719168,201420431360,457592692736,499999834112,25000000000,41656281.393692225,843035887769,36700598187713,0.16662512557476802,100,65,23040,5198
1668553050.442805,2318000.5250000004,800,3000,188929880064,201420431360,457592692736,499999834112,25000000000,43921657.90724075,843038578115,36700600878909,0.175686631628962,100,71,23040,5198
1668553051.4667125,2129990.1750000003,800,3000,188862820352,201420431360,457592692736,499999834112,25000000000,20530317.026133645,843039891435,36700602193232,0.082121268104534,100,67,23040,5246
1668553052.4520223,2473325.500000001,800,3000,188928274432,201420431360,457592692736,499999834112,25000000000,35632129.713402584,843042085160,36700604388093,0.14252851885361,67,51,23040,5246
1668553053.4650471,2360856.3000000003,800,3000,188914962432,201420431360,457592692736,499999834112,25000000000,31747115.942790356,843044082336,36700606410994,0.12698846377116102,100,70,23040,5292
1668553054.450318,2474857.1,800,3000,188914470912,201420431360,457592692736,499999834112,25000000000,24949319.09426825,843045618077,36700607947983,0.099797276377073,38,29,23040,5292
1668553055.4501388,2255741.775,800,3000,188915986432,201420431360,457592692736,499999834112,25000000000,41311046.68943177,843048199199,36700610529816,0.165244186757727,100,65,23040,5292
1668553056.4485745,2071341.0250000001,800,3000,188916772864,201420431360,457592692736,499999834112,25000000000,43805932.05553254,843050932284,36700613263907,0.17522372822213,100,68,23040,5292
1668553057.4498034,2065831.6750000003,800,3000,188915740672,201420431360,457592692736,499999834112,25000000000,38638464.69305705,843053349731,36700615682203,0.15455385877222802,100,72,23040,5292
1668553058.4714537,2287757.775,800,3000,188918358016,201420431360,457592692736,499999834112,25000000000,41623220.19921626,843055999074,36700618348407,0.166492880796865,100,70,23040,5292
1668553059.4515688,2155155.6249999995,800,3000,188904652800,201420431360,457592692736,499999834112,25000000000,38063387.79581799,843058330180,36700620680614,0.15225355118327102,100,67,23040,5292
1668553060.4521127,2093486.7999999996,800,3000,188911337472,201420431360,457592692736,499999834112,25000000000,52268454.701029524,843061597036,36700623950868,0.20907381880411802,100,68,23040,5292
1668553061.4524915,1987840.0749999997,800,3000,188905160704,201420431360,457592692736,499999834112,25000000000,38874440.530078344,843064025975,36700626383075,0.15549776212031302,100,68,23040,5292
1668553062.474561,2006108.4249999996,800,3000,188905283584,201420431360,457592692736,499999834112,25000000000,43865324.23610513,843066827461,36700629185765,0.17546129694442,100,71,23040,5292
1668553063.4546397,2131481.4749999996,800,3000,188906815488,201420431360,457592692736,499999834112,25000000000,33984258.70799962,843068904813,36700631271819,0.135937034831998,100,68,23040,5292
1668553064.4550889,2374587.0250000004,800,3000,188908015616,201420431360,457592692736,499999834112,25000000000,25442043.927366458,843070494909,36700632863407,0.101768175709465,40,29,23040,5292
1668553065.476472,2481456.0500000003,800,3000,188909494272,201420431360,457592692736,499999834112,25000000000,30455136.38414273,843072438975,36700634807636,0.12182054553657001,100,66,23040,5292
1668553066.4569292,2335489.3500000006,800,3000,188909899776,201420431360,457592692736,499999834112,25000000000,35946262.817995414,843074641205,36700637010878,0.14378505127198102,100,63,23040,5292
1668553067.4578526,2247047.35,800,3000,188911771648,201420431360,457592692736,499999834112,25000000000,35737935.763200074,843076876460,36700639246990,0.1429517430528,100,63,23040,5292
