unix,cpu_freq_current,cpu_freq_min,cpu_freq_max,memory_available,memory_total,disk_free,disk_total,net_speed,net_speed_used,net_byte_recv,net_byte_sent,gpu_util,gpu_memory_util,gpu_memory_total,gpu_memory_used
1668550006.9818685,1056423.1,800,3000,189665656832,201420431360,468217929728,499999834112,25000000000,22841583.25158646,289500714424,163092204114,0,0,23040,2
1668550007.9828675,1012401.7249999995,800,3000,189661069312,201420431360,468217929728,499999834112,25000000000,16800776.46371294,289502572083,163092448650,0,0,23040,2
1668550009.002217,906970.0499999999,800,3000,189662007296,201420431360,468217929728,499999834112,25000000000,30433320.187237777,289506236767,163092661740,0,0,23040,2
1668550009.9849424,978995.8000000003,800,3000,189661163520,201420431360,468217929728,499999834112,25000000000,204223205.89903027,289531179987,163092805436,0,0,23040,2
1668550010.9859838,990968.0500000002,800,3000,189656694784,201420431360,468217929728,499999834112,25000000000,21341534.662159845,289533630173,163093025720,0,0,23040,2
1668550011.98687,1024698.2000000001,800,3000,189626249216,201420431360,468217929728,499999834112,25000000000,345700751.35166025,289556483516,163113423266,0,0,23040,2
1668550012.988419,1160534.275,800,3000,189619965952,201420431360,468217929728,499999834112,25000000000,2219157952.1081243,289695395431,163252335781,0,0,23040,2
1668550013.9878736,1035450.9000000003,800,3000,189619957760,201420431360,468217929728,499999834112,25000000000,4154.266159289468,289695395736,163252335995,0,0,23040,2
1668550014.9894104,1088542.55,800,3000,189618069504,201420431360,468217929728,499999834112,25000000000,70411.78791406297,289695399699,163252340847,0,0,23040,2
1668550016.0092802,971418.3750000002,800,3000,189619011584,201420431360,468217929728,499999834112,25000000000,5247.728658111801,289695400146,163252341069,0,0,23040,2
1668550016.9914432,1045290.3500000002,800,3000,189620494336,201420431360,468217929728,499999834112,25000000000,12185.350679817162,289695400796,163252341915,0,0,23040,2
1668550017.9929745,1797148.9000000001,800,3000,189531439104,201420431360,468217929728,499999834112,25000000000,1437566.5644237294,289695460737,163252461945,0,0,23040,2
1668550018.9877663,1991410.1500000004,800,3000,189313384448,201420431360,468217929728,499999834112,25000000000,70559.49174527539,289695464189,163252467267,0,0,23040,2
1668550019.9883437,2360948.1999999993,800,3000,189140480000,201420431360,468217929728,499999834112,25000000000,28857336.33694456,289697459555,163254081151,0,0,23040,2
