action,module_idx,num_modules,cold_start_time,exec_time,input_shape,input_bytes,file_size
cold_start,0,15,0.4125697612762451,0.0007481575012207031,[1],72,156022730
cold_start,1,15,0.07299137115478516,0.001192331314086914,[1],72,28377438
cold_start,2,15,0.06601309776306152,0.0024132728576660156,[1],72,28383388
cold_start,3,15,0.08957552909851074,0.0030944347381591797,[1],72,28383388
cold_start,4,15,0.0692601203918457,0.0028994083404541016,[1],72,28383424
cold_start,5,15,0.07147789001464844,0.0020208358764648438,[1],72,28383424
cold_start,6,15,0.0712742805480957,0.0023915767669677734,[1],72,28383424
cold_start,7,15,0.07102513313293457,0.0025250911712646484,[1],72,28383424
cold_start,8,15,0.07267379760742188,0.0017087459564208984,[1],72,28383424
cold_start,9,15,0.07546424865722656,0.00206756591796875,[1],72,28383424
cold_start,10,15,0.07387518882751465,0.003765583038330078,[1],72,28383480
cold_start,11,15,0.04036736488342285,0.003045320510864258,[1],72,28383480
cold_start,12,15,0.0355830192565918,0.0029942989349365234,[1],72,28383480
cold_start,13,15,0.0036165714263916016,0.00042939186096191406,[1],72,2364953
cold_start,14,15,0.0008280277252197266,0.0001709461212158203,[1],72,1839
cold_start,0,15,0.3824348449707031,0.0007617473602294922,[1],72,156023218
cold_start,1,15,0.07215332984924316,0.0022644996643066406,[1],72,28383424
cold_start,2,15,0.0729985237121582,0.0017216205596923828,[1],72,28383424
cold_start,3,15,0.04036402702331543,0.002995729446411133,[1],72,28383424
cold_start,4,15,0.03778481483459473,0.0019867420196533203,[1],72,28383424
cold_start,5,15,0.036164283752441406,0.0022301673889160156,[1],72,28383424
cold_start,6,15,0.03546261787414551,0.003057241439819336,[1],72,28383424
cold_start,7,15,0.04007530212402344,0.0017714500427246094,[1],72,28383424
cold_start,8,15,0.040360212326049805,0.0019083023071289062,[1],72,28383424
cold_start,9,15,0.04056239128112793,0.002523183822631836,[1],72,28383424
cold_start,10,15,0.037390708923339844,0.0031404495239257812,[1],72,28383480
cold_start,11,15,0.04003643989562988,0.0018036365509033203,[1],72,28383480
cold_start,12,15,0.036130428314208984,0.0025305747985839844,[1],72,28383480
cold_start,13,15,0.0038101673126220703,0.0004229545593261719,[1],72,2364953
cold_start,14,15,0.0008766651153564453,0.000171661376953125,[1],72,1943
