action,module_idx,num_modules,cold_start_time,exec_time,input_shape,input_bytes,file_size
cold_start,0,15,0.39739227294921875,0.0006463527679443359,[1],72,156022754
cold_start,1,15,0.07341861724853516,0.001134634017944336,[1],72,28377484
cold_start,2,15,0.06629514694213867,0.001177072525024414,[1],72,28383444
cold_start,3,15,0.07655024528503418,0.0011720657348632812,[1],72,28383444
cold_start,4,15,0.03657722473144531,0.0011675357818603516,[1],72,28383480
cold_start,5,15,0.04080820083618164,0.0011448860168457031,[1],72,28383480
cold_start,6,15,0.037204742431640625,0.0011775493621826172,[1],72,28383480
cold_start,7,15,0.03624844551086426,0.001171112060546875,[1],72,28383480
cold_start,8,15,0.03551030158996582,0.0011606216430664062,[1],72,28383480
cold_start,9,15,0.059491634368896484,0.0012671947479248047,[1],72,28383480
cold_start,10,15,0.03698158264160156,0.0011591911315917969,[1],72,28383536
cold_start,11,15,0.041039228439331055,0.0011548995971679688,[1],72,28383536
cold_start,12,15,0.03655529022216797,0.0011816024780273438,[1],72,28383536
cold_start,13,15,0.0036492347717285156,0.00029659271240234375,[1],72,2364960
cold_start,14,15,0.0007927417755126953,5.8650970458984375e-05,[1],72,1844
cold_start,0,15,0.41837215423583984,0.0005877017974853516,[1],72,156023242
cold_start,1,15,0.04217410087585449,0.0011334419250488281,[1],72,28383480
cold_start,2,15,0.0362706184387207,0.0011706352233886719,[1],72,28383480
cold_start,3,15,0.04041457176208496,0.0011584758758544922,[1],72,28383480
cold_start,4,15,0.04033160209655762,0.0011353492736816406,[1],72,28383480
cold_start,5,15,0.03735494613647461,0.001155853271484375,[1],72,28383480
cold_start,6,15,0.036293745040893555,0.0011715888977050781,[1],72,28383480
cold_start,7,15,0.04289650917053223,0.0012409687042236328,[1],72,28383480
cold_start,8,15,0.041245460510253906,0.001149892807006836,[1],72,28383480
cold_start,9,15,0.037062883377075195,0.0011444091796875,[1],72,28383480
cold_start,10,15,0.04005265235900879,0.0016927719116210938,[1],72,28383536
cold_start,11,15,0.03670907020568848,0.0011718273162841797,[1],72,28383536
cold_start,12,15,0.03646540641784668,0.0011529922485351562,[1],72,28383536
cold_start,13,15,0.003235340118408203,0.0002048015594482422,[1],72,2364960
cold_start,14,15,0.0009720325469970703,5.054473876953125e-05,[1],72,1948
cold_start,0,15,0.37950611114501953,0.0006477832794189453,[1],72,156023242
cold_start,1,15,0.036557674407958984,0.0011501312255859375,[1],72,28383480
cold_start,2,15,0.03650498390197754,0.0011639595031738281,[1],72,28383480
cold_start,3,15,0.03629350662231445,0.0011382102966308594,[1],72,28383480
cold_start,4,15,0.03594565391540527,0.0011518001556396484,[1],72,28383516
cold_start,5,15,0.036191463470458984,0.0011649131774902344,[1],72,28383516
cold_start,6,15,0.03620195388793945,0.001140594482421875,[1],72,28383516
cold_start,7,15,0.03633236885070801,0.0011525154113769531,[1],72,28383516
cold_start,8,15,0.036241769790649414,0.001226663589477539,[1],72,28383516
cold_start,9,15,0.03620123863220215,0.0011594295501708984,[1],72,28383516
cold_start,10,15,0.050811052322387695,0.0011911392211914062,[1],72,28383700
cold_start,11,15,0.03625941276550293,0.0011622905731201172,[1],72,28383700
cold_start,12,15,0.0362851619720459,0.001148223876953125,[1],72,28383700
cold_start,13,15,0.003137350082397461,0.00021958351135253906,[1],72,2364962
cold_start,14,15,0.0007414817810058594,0.0001227855682373047,[1],72,2014
