action,module_idx,num_modules,cold_start_time,exec_time,input_shape,input_bytes,file_size
cold_start,0,15,0.3821408748626709,0.0005741119384765625,[1],72,156022530
cold_start,1,15,0.07315802574157715,0.0011439323425292969,[1],72,28377300
cold_start,2,15,0.06583237648010254,0.0011358261108398438,[1],72,28383156
cold_start,3,15,0.07604455947875977,0.0015349388122558594,[1],72,28383156
cold_start,4,15,0.07647156715393066,0.0012063980102539062,[1],72,28383256
cold_start,5,15,0.07640790939331055,0.0011317729949951172,[1],72,28383256
cold_start,6,15,0.0735011100769043,0.0011641979217529297,[1],72,28383192
cold_start,7,15,0.03590250015258789,0.0011470317840576172,[1],72,28383256
cold_start,8,15,0.03583383560180664,0.0011444091796875,[1],72,28383256
cold_start,9,15,0.039669036865234375,0.0011398792266845703,[1],72,28383256
cold_start,10,15,0.04025101661682129,0.0011513233184814453,[1],72,28383312
cold_start,11,15,0.0363764762878418,0.0011761188507080078,[1],72,28383312
cold_start,12,15,0.0403742790222168,0.0015974044799804688,[1],72,28383312
cold_start,13,15,0.0031723976135253906,0.00017690658569335938,[1],72,2364932
cold_start,14,15,0.0008471012115478516,0.0001404285430908203,[1],72,1824
cold_start,0,15,0.3795931339263916,0.0005612373352050781,[1],72,156023082
cold_start,1,15,0.03577756881713867,0.0011470317840576172,[1],72,28383256
cold_start,2,15,0.03667712211608887,0.0011441707611083984,[1],72,28383256
cold_start,3,15,0.03610563278198242,0.0011472702026367188,[1],72,28383256
cold_start,4,15,0.03611302375793457,0.001149892807006836,[1],72,28383256
cold_start,5,15,0.03611016273498535,0.001138925552368164,[1],72,28383256
cold_start,6,15,0.03906440734863281,0.001157999038696289,[1],72,28383256
cold_start,7,15,0.03997635841369629,0.0011305809020996094,[1],72,28383256
cold_start,8,15,0.03653073310852051,0.001140594482421875,[1],72,28383256
cold_start,9,15,0.036210060119628906,0.0011448860168457031,[1],72,28383256
cold_start,10,15,0.040067195892333984,0.0011725425720214844,[1],72,28383312
cold_start,11,15,0.039537668228149414,0.001127481460571289,[1],72,28383312
cold_start,12,15,0.03513288497924805,0.0011785030364990234,[1],72,28383312
cold_start,13,15,0.00275421142578125,0.00026106834411621094,[1],72,2364932
cold_start,14,15,0.0007257461547851562,0.00013256072998046875,[1],72,1928
cold_start,0,15,0.3796508312225342,0.0005824565887451172,[1],72,156023082
cold_start,1,15,0.036121368408203125,0.001203298568725586,[1],72,28383256
cold_start,2,15,0.03615546226501465,0.00115966796875,[1],72,28383256
cold_start,3,15,0.0356752872467041,0.0011458396911621094,[1],72,28383256
cold_start,4,15,0.03593730926513672,0.0011625289916992188,[1],72,28383292
cold_start,5,15,0.03930068016052246,0.001149892807006836,[1],72,28383292
cold_start,6,15,0.03510022163391113,0.0011470317840576172,[1],72,28383292
cold_start,7,15,0.048682212829589844,0.0011785030364990234,[1],72,28383292
cold_start,8,15,0.0358734130859375,0.0011663436889648438,[1],72,28383292
cold_start,9,15,0.06571006774902344,0.001173257827758789,[1],72,28383292
cold_start,10,15,0.06920886039733887,0.001214742660522461,[1],72,28383348
cold_start,11,15,0.06616735458374023,0.0011572837829589844,[1],72,28383348
cold_start,12,15,0.06832575798034668,0.00115203857421875,[1],72,28383348
cold_start,13,15,0.0028378963470458984,0.0001544952392578125,[1],72,2364934
cold_start,14,15,0.0007948875427246094,0.00013566017150878906,[1],72,1930
