action,module_idx,num_modules,cold_start_time,exec_time,input_shape,input_bytes,file_size
cold_start,0,15,0.3705129623413086,0.0008895397186279297,[1],72,156022730
cold_start,1,15,0.06631016731262207,0.001299142837524414,[1],72,28377438
cold_start,2,15,0.06615567207336426,0.0029549598693847656,[1],72,28383388
cold_start,3,15,0.0730891227722168,0.0031685829162597656,[1],72,28383388
cold_start,4,15,0.037103891372680664,0.0031006336212158203,[1],72,28383424
cold_start,5,15,0.037139177322387695,0.0017843246459960938,[1],72,28383424
cold_start,6,15,0.05701327323913574,0.00335693359375,[1],72,28383424
cold_start,7,15,0.03737497329711914,0.002970457077026367,[1],72,28383424
cold_start,8,15,0.03358745574951172,0.0030426979064941406,[1],72,28383424
cold_start,9,15,0.03803730010986328,0.003101825714111328,[1],72,28383424
cold_start,10,15,0.03356027603149414,0.0025811195373535156,[1],72,28383480
cold_start,11,15,0.03341841697692871,0.0017638206481933594,[1],72,28383480
cold_start,12,15,0.03320932388305664,0.0031239986419677734,[1],72,28383480
cold_start,13,15,0.003332853317260742,0.0004279613494873047,[1],72,2364953
cold_start,14,15,0.0007710456848144531,0.00017023086547851562,[1],72,1839
cold_start,0,15,0.37007999420166016,0.0008022785186767578,[1],72,156023218
cold_start,1,15,0.03513050079345703,0.0018305778503417969,[1],72,28383424
cold_start,2,15,0.03321695327758789,0.003002643585205078,[1],72,28383424
cold_start,3,15,0.033054351806640625,0.002407073974609375,[1],72,28383424
cold_start,4,15,0.0339810848236084,0.00287628173828125,[1],72,28383424
cold_start,5,15,0.03455471992492676,0.003094196319580078,[1],72,28383424
cold_start,6,15,0.03263974189758301,0.002953767776489258,[1],72,28383424
cold_start,7,15,0.03257465362548828,0.002779245376586914,[1],72,28383424
cold_start,8,15,0.036375999450683594,0.0017504692077636719,[1],72,28383424
cold_start,9,15,0.03349423408508301,0.0030143260955810547,[1],72,28383424
cold_start,10,15,0.040986061096191406,0.0022156238555908203,[1],72,28383480
cold_start,11,15,0.03319120407104492,0.0029871463775634766,[1],72,28383480
cold_start,12,15,0.033188819885253906,0.0031883716583251953,[1],72,28383480
cold_start,13,15,0.003356456756591797,0.00045371055603027344,[1],72,2364953
cold_start,14,15,0.0008695125579833984,0.00016999244689941406,[1],72,1943
cold_start,0,15,0.37157297134399414,0.001323699951171875,[1],72,156023218
cold_start,1,15,0.03441739082336426,0.003113985061645508,[1],72,28383424
cold_start,2,15,0.033625125885009766,0.002148151397705078,[1],72,28383424
cold_start,3,15,0.03388714790344238,0.003027200698852539,[1],72,28383424
cold_start,4,15,0.047632455825805664,0.003020048141479492,[1],72,28383460
cold_start,5,15,0.033518314361572266,0.0022325515747070312,[1],72,28383460
cold_start,6,15,0.033376455307006836,0.0029773712158203125,[1],72,28383460
cold_start,7,15,0.03345918655395508,0.002832174301147461,[1],72,28383460
cold_start,8,15,0.03350114822387695,0.003054380416870117,[1],72,28383460
cold_start,9,15,0.0342867374420166,0.0030367374420166016,[1],72,28383460
cold_start,10,15,0.033484697341918945,0.0020465850830078125,[1],72,28383516
cold_start,11,15,0.03351235389709473,0.002411365509033203,[1],72,28383516
cold_start,12,15,0.04802870750427246,0.0030465126037597656,[1],72,28383516
cold_start,13,15,0.003332853317260742,0.00042057037353515625,[1],72,2364955
cold_start,14,15,0.0008401870727539062,0.00017142295837402344,[1],72,2009
cold_start,0,15,0.43552517890930176,0.000911712646484375,[1],72,156023230
cold_start,1,15,0.054931640625,0.003341197967529297,[1],72,28383460
cold_start,2,15,0.03931879997253418,0.003084421157836914,[1],72,28383460
cold_start,3,15,0.03316617012023926,0.0030918121337890625,[1],72,28383460
cold_start,4,15,0.0372776985168457,0.003055095672607422,[1],72,28383460
cold_start,5,15,0.04783439636230469,0.0019545555114746094,[1],72,28383460
cold_start,6,15,0.033354997634887695,0.0019435882568359375,[1],72,28383460
cold_start,7,15,0.03380560874938965,0.003674030303955078,[1],72,28383460
cold_start,8,15,0.03373122215270996,0.002363443374633789,[1],72,28383460
cold_start,9,15,0.033518075942993164,0.003041505813598633,[1],72,28383460
