action,module_idx,num_modules,cold_start_time,exec_time,input_shape,input_bytes,file_size,send_time
cold_start,0,15,0.4008498191833496,0.0007965564727783203,[1],72,156022530,0.03928065299987793
cold_start,1,15,0.07273221015930176,0.001443624496459961,[1],72,28377236,0.0073528289794921875
cold_start,2,15,0.08659934997558594,0.0016169548034667969,[1],72,28383156,0.007187843322753906
cold_start,3,15,0.05904412269592285,0.0014674663543701172,[1],72,28383156,0.007190704345703125
cold_start,4,15,0.05914306640625,0.0015473365783691406,[1],72,28383256,0.0072515010833740234
cold_start,5,15,0.06676506996154785,0.0015211105346679688,[1],72,28383256,0.01172780990600586
cold_start,6,15,0.06787228584289551,0.0015044212341308594,[1],72,28383192,0.007190227508544922
cold_start,7,15,0.0666961669921875,0.0025663375854492188,[1],72,28383256,0.007203340530395508
cold_start,8,15,0.0666046142578125,0.0014662742614746094,[1],72,28383256,0.007171630859375
cold_start,9,15,0.0683135986328125,0.0014629364013671875,[1],72,28383256,0.007215023040771484
cold_start,10,15,0.0667724609375,0.0014910697937011719,[1],72,28383312,0.011388778686523438
cold_start,11,15,0.06771302223205566,0.0023729801177978516,[1],72,28383312,0.00750422477722168
cold_start,12,15,0.08089756965637207,0.0019397735595703125,[1],72,28383312,0.007950305938720703
cold_start,13,15,0.003282785415649414,0.00045561790466308594,[1],72,2364932,0.0007135868072509766
cold_start,14,15,0.0008196830749511719,0.0001575946807861328,[1],72,1824,6.198883056640625e-06
cold_start,0,15,0.3927576541900635,0.0007355213165283203,[1],72,156023018,0.03965044021606445
cold_start,1,15,0.06545615196228027,0.0015530586242675781,[1],72,28383256,0.007219552993774414
cold_start,2,15,0.07337760925292969,0.0016021728515625,[1],72,28383256,0.012506723403930664
cold_start,3,15,0.06999731063842773,0.0015342235565185547,[1],72,28383256,0.007143974304199219
cold_start,4,15,0.04594302177429199,0.0025627613067626953,[1],72,28383256,0.007230043411254883
cold_start,5,15,0.06768488883972168,0.001512289047241211,[1],72,28383256,0.007115364074707031
cold_start,6,15,0.044294118881225586,0.001501321792602539,[1],72,28383256,0.007138967514038086
cold_start,7,15,0.06734251976013184,0.0015423297882080078,[1],72,28383256,0.008578300476074219
cold_start,8,15,0.04474067687988281,0.0015668869018554688,[1],72,28383256,0.007317304611206055
cold_start,9,15,0.06863141059875488,0.0019822120666503906,[1],72,28383256,0.007202863693237305
cold_start,10,15,0.05701303482055664,0.0014872550964355469,[1],72,28383312,0.007134199142456055
cold_start,11,15,0.0672159194946289,0.003175020217895508,[1],72,28383312,0.0071370601654052734
