x,percent_benefit,num_partitions,num_cuts,total_modules,best_val,base_val,partitions,C,E,N,I,Wb,IN
2762,4.637550258866685,3,2,5,2.084653889651817,2.1860322331386475,"[2, 3]",1.9252147746086121,0.00011534267772327421,5.938144329896907e-08,0.00020854844622509385,0.00011534267772327421,1.1876288659793815e-07
2763,4.635821344335718,3,2,5,2.084711560990679,2.186053076090594,"[2, 3]",1.9252147746086121,0.00011534267772327421,5.938144329896907e-08,0.00020854844622509385,0.00011534267772327421,1.1876288659793815e-07
2881,4.432040014556518,3,2,5,2.091516778976352,2.1885125300309047,"[2, 3]",1.9252147746086121,0.00011534267772327421,5.938144329896907e-08,0.00020854844622509385,0.00011534267772327421,1.1876288659793815e-07
2882,4.430315648556027,3,2,5,2.0915744503152136,2.1885333874534365,"[2, 3]",1.9252147746086121,0.00011534267772327421,5.938144329896907e-08,0.00020854844622509385,0.00011534267772327421,1.1876288659793815e-07
2940,4.330320102808238,3,2,5,2.094919387969188,2.189742236224082,"[2, 3]",1.9252147746086121,0.00011534267772327421,5.938144329896907e-08,0.00020854844622509385,0.00011534267772327421,1.1876288659793815e-07
2941,4.328598281069966,3,2,5,2.0949770593080492,2.189763107540554,"[2, 3]",1.9252147746086121,0.00011534267772327421,5.938144329896907e-08,0.00020854844622509385,0.00011534267772327421,1.1876288659793815e-07
2970,4.278642559190322,3,2,5,2.096649528135036,2.1903675252740973,"[2, 3]",1.9252147746086121,0.00011534267772327421,5.938144329896907e-08,0.00020854844622509385,0.00011534267772327421,1.1876288659793815e-07
2971,4.276921708884327,3,2,5,2.0967071994738977,2.1903883963043205,"[2, 3]",1.9252147746086121,0.00011534267772327421,5.938144329896907e-08,0.00020854844622509385,0.00011534267772327421,1.1876288659793815e-07
2985,4.252814850179076,3,2,5,2.0975145982179613,2.190680169799106,"[2, 3]",1.9252147746086121,0.00011534267772327421,5.938144329896907e-08,0.00020854844622509385,0.00011534267772327421,1.1876288659793815e-07
2986,4.251094485365077,3,2,5,2.097572269556823,2.1907010406883614,"[2, 3]",1.9252147746086121,0.00011534267772327421,5.938144329896907e-08,0.00020854844622509385,0.00011534267772327421,1.1876288659793815e-07
2992,4.2407662689456584,3,2,5,2.097918297589993,2.1908261123748387,"[2, 3]",1.9252147746086121,0.00011534267772327421,5.938144329896907e-08,0.00020854844622509385,0.00011534267772327421,1.1876288659793815e-07
2993,4.239044912491264,3,2,5,2.097975968928855,2.1908469553292074,"[2, 3]",1.9252147746086121,0.00011534267772327421,5.938144329896907e-08,0.00020854844622509385,0.00011534267772327421,1.1876288659793815e-07
2996,4.233880431457282,3,2,5,2.09814898294544,2.190909470278506,"[2, 3]",1.9252147746086121,0.00011534267772327421,5.938144329896907e-08,0.00020854844622509385,0.00011534267772327421,1.1876288659793815e-07
2997,4.232159814193085,3,2,5,2.098206654284301,2.190930327146776,"[2, 3]",1.9252147746086121,0.00011534267772327421,5.938144329896907e-08,0.00020854844622509385,0.00011534267772327421,1.1876288659793815e-07
2998,4.230438621493677,3,2,5,2.098264325623163,2.1909511701011914,"[2, 3]",1.9252147746086121,0.00011534267772327421,5.938144329896907e-08,0.00020854844622509385,0.00011534267772327421,1.1876288659793815e-07
2999,4.228716853951119,3,2,5,2.098321996962025,2.1909719991556704,"[2, 3]",1.9252147746086121,0.00011534267772327421,5.938144329896907e-08,0.00020854844622509385,0.00011534267772327421,1.1876288659793815e-07
3000,4.226994512156654,3,2,5,2.098379668300886,2.190992814324113,"[2, 3]",1.9252147746086121,0.00011534267772327421,5.938144329896907e-08,0.00020854844622509385,0.00011534267772327421,1.1876288659793815e-07
3001,4.225274632684214,3,2,5,2.098437339639748,2.1910136850738113,"[2, 3]",1.9252147746086121,0.00011534267772327421,5.938144329896907e-08,0.00020854844622509385,0.00011534267772327421,1.1876288659793815e-07
3002,4.223554178168654,3,2,5,2.09849501097861,2.191034541918946,"[2, 3]",1.9252147746086121,0.00011534267772327421,5.938144329896907e-08,0.00020854844622509385,0.00011534267772327421,1.1876288659793815e-07
3004,4.220111546370912,3,2,5,2.098610353656333,2.1910762139510687,"[2, 3]",1.9252147746086121,0.00011534267772327421,5.938144329896907e-08,0.00020854844622509385,0.00011534267772327421,1.1876288659793815e-07
3008,4.214069293676456,2,1,5,2.0988226157817347,2.1911595996458546,[3],1.9652346720695495,0.00017748430425469462,5.938144329896907e-08,0.00020848906478179488,0.00017748430425469462,5.938144329896907e-08
