x,percent_benefit,num_partitions,num_cuts,total_modules,best_val,base_val,partitions,C,E,N,I,Wb,IN
1,57.59819575986024,3,2,15,0.38507328684989217,0.9081530697822564,"[1, 7]",0.3836040358543396,0.0007228615847500618,5.938144329896907e-08,0.0014692509955525617,0.0007228615847500618,1.1876288659793815e-07
2,57.59819575986024,3,2,15,0.38507328684989217,0.9081530697822564,"[1, 7]",0.3836040358543396,0.0007228615847500618,5.938144329896907e-08,0.0014692509955525617,0.0007228615847500618,1.1876288659793815e-07
3,57.598195759860225,3,2,15,0.3850732868498922,0.9081530697822564,"[1, 7]",0.3836040358543396,0.0007228615847500618,5.938144329896907e-08,0.0014692509955525617,0.0007228615847500618,1.1876288659793815e-07
5,57.598195759860246,3,2,15,0.38507328684989217,0.9081530697822565,"[1, 7]",0.3836040358543396,0.0007228615847500618,5.938144329896907e-08,0.0014692509955525617,0.0007228615847500618,1.1876288659793815e-07
9,57.562819365050345,3,2,15,0.3853945586653367,0.9081530697822566,"[1, 7]",0.3836040358543396,0.0007228615847500618,5.938144329896907e-08,0.0014692509955525617,0.0007228615847500618,1.1876288659793815e-07
17,57.50869958613711,5,4,15,0.3859594906742447,0.9083259088684528,"[1, 4, 7, 10]",0.3836040358543396,0.0003765861511230302,5.938144329896907e-08,0.0014693697584391597,0.0003765861511230302,2.375257731958763e-07
33,57.435642108190585,14,13,15,0.3869474580012016,0.9090879721121349,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.3836040358543396,0.00011709487221457384,5.938144329896907e-08,0.0014699041914288504,0.00011709487221457384,7.719587628865981e-07
65,57.30241614807341,14,13,15,0.38882097595663484,0.9106392935606133,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.3836040358543396,0.00011709487221457384,5.938144329896907e-08,0.0014699041914288504,0.00011709487221457384,7.719587628865981e-07
129,57.03799536169121,14,13,15,0.3925680118675012,0.9137562717859123,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.3836040358543396,0.00011709487221457384,5.938144329896907e-08,0.0014699041914288504,0.00011709487221457384,7.719587628865981e-07
257,56.51541743343108,14,13,15,0.40006208368923385,0.9200090240645493,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.3836040358543396,0.00011709487221457384,5.938144329896907e-08,0.0014699041914288504,0.00011709487221457384,7.719587628865981e-07
513,55.49269715988334,14,13,15,0.41505022733269936,0.932544101411137,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.3836040358543396,0.00011709487221457384,5.938144329896907e-08,0.0014699041914288504,0.00011709487221457384,7.719587628865981e-07
1025,53.52767692596316,14,13,15,0.44502651461963033,0.9576162437815765,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.3836040358543396,0.00011709487221457384,5.938144329896907e-08,0.0014699041914288504,0.00011709487221457384,7.719587628865981e-07
1512,51.751755768364646,14,13,15,0.4735391160038789,0.9814639341702498,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.3836040358543396,0.00011709487221457384,5.938144329896907e-08,0.0014699041914288504,0.00011709487221457384,7.719587628865981e-07
1756,50.89402574919307,14,13,15,0.4878246904140569,0.9934121007812826,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.3836040358543396,0.00011709487221457384,5.938144329896907e-08,0.0014699041914288504,0.00011709487221457384,7.719587628865981e-07
1878,50.47289807644908,14,13,15,0.4949674776191459,0.999387120173452,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.3836040358543396,0.00011709487221457384,5.938144329896907e-08,0.0014699041914288504,0.00011709487221457384,7.719587628865981e-07
1939,50.26421191056832,14,13,15,0.4985388712216903,1.002374528227541,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.3836040358543396,0.00011709487221457384,5.938144329896907e-08,0.0014699041914288504,0.00011709487221457384,7.719587628865981e-07
1969,50.16202996054568,14,13,15,0.5002952943049089,1.0038436435289184,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.3836040358543396,0.00011709487221457384,5.938144329896907e-08,0.0014699041914288504,0.00011709487221457384,7.719587628865981e-07
