action,module_idx,num_modules,cold_start_time,exec_time,input_shape,input_bytes,file_size,send_time
cold_start,,15,1.2728190422058105,0.009675741195678711,"[1, 145]",1160,498974085,0.12627530097961426
cold_start,,15,1.2117314338684082,0.011233329772949219,"[1, 145]",1160,498986019,0.12853455543518066
cold_start,,15,1.2509243488311768,0.010896444320678711,"[1, 145]",1160,498986521,0.13558578491210938
cold_start,,15,1.2388346195220947,0.010466337203979492,"[1, 145]",1160,498987115,0.12692880630493164
cold_start,,15,1.2483525276184082,0.01039266586303711,"[1, 145]",1160,498987051,0.13448214530944824
cold_start,,15,1.252319097518921,0.010397911071777344,"[1, 145]",1160,498987115,0.1282210350036621
cold_start,,15,1.2537105083465576,0.01007699966430664,"[1, 145]",1160,498987051,0.1291954517364502
cold_start,,15,1.2450764179229736,0.01000070571899414,"[1, 145]",1160,498987115,0.1305849552154541
cold_start,,15,1.2687888145446777,0.01025700569152832,"[1, 145]",1160,498987051,0.12685370445251465
cold_start,,15,1.2150731086730957,0.012240886688232422,"[1, 145]",1160,498987051,0.1378638744354248
cold_start,,15,1.2602190971374512,0.00983572006225586,"[1, 372]",2976,498987051,0.13353991508483887
cold_start,,15,1.2406339645385742,0.010816097259521484,"[1, 372]",2976,498987115,0.12677240371704102
cold_start,,15,1.2633068561553955,0.01326298713684082,"[1, 372]",2976,498987115,0.12889957427978516
cold_start,,15,1.2380669116973877,0.009872674942016602,"[1, 372]",2976,498987115,0.12625622749328613
cold_start,,15,1.2752673625946045,0.009761571884155273,"[1, 372]",2976,498987051,0.13352417945861816
cold_start,,15,1.2992267608642578,0.010086297988891602,"[1, 372]",2976,498987115,0.13673615455627441
cold_start,,15,1.2448415756225586,0.009801864624023438,"[1, 372]",2976,498987115,0.12587881088256836
cold_start,,15,1.2786197662353516,0.01014399528503418,"[1, 372]",2976,498987115,0.12561321258544922
cold_start,,15,1.323256492614746,0.010925054550170898,"[1, 372]",2976,498987051,0.13246703147888184
