action,module_idx,num_modules,cold_start_time,exec_time,input_shape,input_bytes,file_size,send_time
cold_start,5,31,0.06565570831298828,0.0018224716186523438,[1],4096,50408728,0.005281209945678711
cold_start,6,31,0.06545591354370117,0.0017771720886230469,[1],4096,50408728,0.005217552185058594
cold_start,7,31,0.06545901298522949,0.0018258094787597656,[1],4096,50408728,0.005175590515136719
cold_start,8,31,0.06545138359069824,0.0017497539520263672,[1],4096,50408728,0.005209684371948242
cold_start,9,31,0.06542420387268066,0.0017848014831542969,[1],4096,50408728,0.005588531494140625
cold_start,10,31,0.06612443923950195,0.0018169879913330078,[1],4096,50408839,0.005245208740234375
cold_start,11,31,0.06609249114990234,0.00180816650390625,[1],4096,50408839,0.005195140838623047
cold_start,12,31,0.06608057022094727,0.00182342529296875,[1],4096,50408839,0.006040811538696289
cold_start,13,31,0.06615281105041504,0.0018122196197509766,[1],4096,50408839,0.0051381587982177734
cold_start,14,31,0.0663444995880127,0.0018007755279541016,[1],4096,50408839,0.005945444107055664
cold_start,15,31,0.0006797313690185547,5.7220458984375e-05,[1],4096,11566,4.315376281738281e-05
cold_start,16,31,0.31669020652770996,0.00013828277587890625,"[1, 1, 379]",3032,205888478,0.023526430130004883
cold_start,17,31,0.002808094024658203,0.00011539459228515625,"[1, 1, 379, 1024]",1552384,4206730,0.0004715919494628906
cold_start,18,31,0.08488178253173828,0.0008375644683837891,"[1, 1, 1024]",4096,67218171,0.0075225830078125
cold_start,19,31,0.08528709411621094,0.0008246898651123047,[2],12288,67218171,0.007534503936767578
cold_start,20,31,0.08498930931091309,0.0008747577667236328,[2],12288,67218171,0.007693052291870117
cold_start,21,31,0.0858767032623291,0.0008511543273925781,[2],12288,67218171,0.007627725601196289
cold_start,22,31,0.08491134643554688,0.0008180141448974609,[2],12288,67218171,0.007570981979370117
cold_start,23,31,0.08500146865844727,0.000835418701171875,[2],12288,67218171,0.007513284683227539
cold_start,24,31,0.08472156524658203,0.0008230209350585938,[2],12288,67218171,0.007544755935668945
cold_start,25,31,0.0850837230682373,0.0008633136749267578,[2],12288,67218171,0.007590293884277344
cold_start,26,31,0.08478069305419922,0.0008726119995117188,[2],12288,67218171,0.007554292678833008
cold_start,27,31,0.0848855972290039,0.0008273124694824219,[2],12288,67218171,0.00757145881652832
cold_start,28,31,0.08519983291625977,0.0008306503295898438,[2],12288,67218171,0.0075643062591552734
cold_start,29,31,0.0848989486694336,0.0008249282836914062,[2],12288,67218171,0.007585287094116211
cold_start,30,31,0.0006835460662841797,5.507469177246094e-05,[2],12288,11566,4.076957702636719e-05
cold_start,0,31,0.31902241706848145,0.0001392364501953125,"[1, 1, 379]",3032,205888406,0.02356553077697754
cold_start,1,31,0.3162038326263428,0.00013899803161621094,"[1, 1, 379]",3032,205888406,0.023643016815185547
cold_start,2,31,0.002535104751586914,0.00011992454528808594,"[1, 1, 379, 1024]",1552384,4206656,0.00046634674072265625
cold_start,3,31,0.06490111351013184,0.0018346309661865234,"[1, 1, 1024]",4096,50408728,0.0056035518646240234
cold_start,4,31,0.06502032279968262,0.0017857551574707031,[1],4096,50408728,0.0055806636810302734
cold_start,5,31,0.06526756286621094,0.0018298625946044922,[1],4096,50408728,0.006071329116821289
cold_start,6,31,0.06522250175476074,0.0018210411071777344,[1],4096,50408728,0.006073474884033203
cold_start,7,31,0.06522583961486816,0.0017805099487304688,[1],4096,50408728,0.005978822708129883
cold_start,8,31,0.06562399864196777,0.0018427371978759766,[1],4096,50408728,0.0060651302337646484
cold_start,9,31,0.06513762474060059,0.001821756362915039,[1],4096,50408728,0.005148410797119141
cold_start,10,31,0.06607437133789062,0.0017991065979003906,[1],4096,50408839,0.005117177963256836
cold_start,11,31,0.06589436531066895,0.0017123222351074219,[1],4096,50408839,0.006090641021728516
cold_start,12,31,0.06626033782958984,0.0017778873443603516,[1],4096,50408839,0.005226850509643555
cold_start,13,31,0.06594371795654297,0.001783132553100586,[1],4096,50408839,0.005608558654785156
cold_start,14,31,0.06602859497070312,0.0017809867858886719,[1],4096,50408839,0.005270242691040039
cold_start,15,31,0.0006866455078125,6.532669067382812e-05,[1],4096,11566,4.0531158447265625e-05
cold_start,16,31,0.3164503574371338,0.0001361370086669922,"[1, 1, 379]",3032,205888478,0.023850440979003906
cold_start,17,31,0.0027947425842285156,0.00011610984802246094,"[1, 1, 379, 1024]",1552384,4206730,0.000469207763671875
cold_start,18,31,0.08493900299072266,0.0008447170257568359,"[1, 1, 1024]",4096,67218171,0.007535219192504883
cold_start,19,31,0.0845937728881836,0.0008285045623779297,[2],12288,67218171,0.007683277130126953
cold_start,20,31,0.08462643623352051,0.0008251667022705078,[2],12288,67218171,0.007573127746582031
cold_start,21,31,0.08497047424316406,0.0008454322814941406,[2],12288,67218171,0.007514238357543945
cold_start,22,31,0.08455896377563477,0.0008232593536376953,[2],12288,67218171,0.007510185241699219
cold_start,23,31,0.08471941947937012,0.0008254051208496094,[2],12288,67218171,0.007525920867919922
cold_start,24,31,0.08474993705749512,0.0008423328399658203,[2],12288,67218171,0.007524967193603516
cold_start,25,31,0.08468985557556152,0.000827789306640625,[2],12288,67218171,0.00755000114440918
cold_start,26,31,0.08439850807189941,0.0008156299591064453,[2],12288,67218171,0.0075473785400390625
cold_start,27,31,0.08472299575805664,0.0008456707000732422,[2],12288,67218171,0.007539987564086914
cold_start,28,31,0.08574581146240234,0.0008270740509033203,[2],12288,67218171,0.007630109786987305
cold_start,29,31,0.08506464958190918,0.0008571147918701172,[2],12288,67218171,0.007538318634033203
cold_start,30,31,0.0006728172302246094,5.4836273193359375e-05,[2],12288,11566,4.100799560546875e-05
cold_start,0,31,0.3167440891265869,0.0001385211944580078,"[1, 1, 379]",3032,205888406,0.023609638214111328
cold_start,1,31,0.31618380546569824,0.0001380443572998047,"[1, 1, 379]",3032,205888406,0.02352142333984375
cold_start,2,31,0.0028531551361083984,0.00011968612670898438,"[1, 1, 379, 1024]",1552384,4206656,0.0004754066467285156
cold_start,3,31,0.06480765342712402,0.0018215179443359375,"[1, 1, 1024]",4096,50408728,0.0055980682373046875
cold_start,4,31,0.06481432914733887,0.0017957687377929688,[1],4096,50408728,0.005579948425292969
cold_start,5,31,0.06472301483154297,0.0018239021301269531,[1],4096,50408728,0.005609989166259766
