action,module_idx,num_modules,cold_start_time,exec_time,input_shape,input_bytes,file_size,send_time
cold_start,0,15,0.4045677185058594,0.0010406970977783203,[1],72,156022730,0.03899955749511719
cold_start,1,15,0.0724029541015625,0.002733945846557617,[1],72,28377438,0.00714564323425293
cold_start,2,15,0.07699918746948242,0.002882719039916992,[1],72,28383388,0.00712275505065918
cold_start,3,15,0.0644073486328125,0.002951383590698242,[1],72,28383388,0.008491754531860352
cold_start,4,15,0.07088541984558105,0.0017428398132324219,[1],72,28383424,0.007178544998168945
cold_start,5,15,0.07560968399047852,0.0027189254760742188,[1],72,28383424,0.004739999771118164
cold_start,6,15,0.05305981636047363,0.0030083656311035156,[1],72,28383424,0.005012989044189453
cold_start,7,15,0.07273721694946289,0.002577066421508789,[1],72,28383424,0.0046536922454833984
cold_start,8,15,0.04603862762451172,0.0024526119232177734,[1],72,28383424,0.004699230194091797
cold_start,9,15,0.03809714317321777,0.002956390380859375,[1],72,28383424,0.0049474239349365234
cold_start,10,15,0.03805947303771973,0.0030035972595214844,[1],72,28383480,0.0048809051513671875
cold_start,11,15,0.04157710075378418,0.0029785633087158203,[1],72,28383480,0.0050792694091796875
cold_start,12,15,0.06132245063781738,0.002418994903564453,[1],72,28383480,0.004744291305541992
cold_start,13,15,0.005325794219970703,0.0003082752227783203,[1],72,2364953,0.0006022453308105469
cold_start,14,15,0.0021409988403320312,0.00017762184143066406,[1],72,1839,1.71661376953125e-05
cold_start,0,15,0.37859153747558594,0.0013637542724609375,[1],72,156023218,0.024877071380615234
cold_start,1,15,0.041434526443481445,0.002426624298095703,[1],72,28383424,0.004815578460693359
cold_start,2,15,0.03777456283569336,0.002121448516845703,[1],72,28383424,0.004700899124145508
cold_start,3,15,0.038321733474731445,0.001798391342163086,[1],72,28383424,0.0048215389251708984
cold_start,4,15,0.04797720909118652,0.002007722854614258,[1],72,28383424,0.005770444869995117
cold_start,5,15,0.0385279655456543,0.0022878646850585938,[1],72,28383424,0.00481104850769043
cold_start,6,15,0.05751919746398926,0.0025284290313720703,[1],72,28383424,0.004804134368896484
cold_start,7,15,0.044507503509521484,0.0024182796478271484,[1],72,28383424,0.0049130916595458984
cold_start,8,15,0.038538217544555664,0.0018794536590576172,[1],72,28383424,0.00487208366394043
cold_start,9,15,0.0681307315826416,0.0028917789459228516,[1],72,28383424,0.00487065315246582
cold_start,10,15,0.06934070587158203,0.002335071563720703,[1],72,28383480,0.00487971305847168
cold_start,11,15,0.07677316665649414,0.002850055694580078,[1],72,28383480,0.008773565292358398
cold_start,12,15,0.08089995384216309,0.0022127628326416016,[1],72,28383480,0.004808902740478516
cold_start,13,15,0.0031087398529052734,0.00047659873962402344,[1],72,2364953,0.0005142688751220703
cold_start,14,15,0.0021104812622070312,0.00017261505126953125,[1],72,1943,1.71661376953125e-05
cold_start,0,15,0.3768117427825928,0.0013575553894042969,[1],72,156023218,0.025319814682006836
cold_start,1,15,0.03873896598815918,0.0022797584533691406,[1],72,28383424,0.0048902034759521484
cold_start,2,15,0.04047751426696777,0.002665996551513672,[1],72,28383424,0.0048427581787109375
cold_start,3,15,0.038491010665893555,0.0029697418212890625,[1],72,28383424,0.00482940673828125
cold_start,4,15,0.05921649932861328,0.0018086433410644531,[1],72,28383460,0.004812955856323242
cold_start,5,15,0.07779526710510254,0.002825498580932617,[1],72,28383460,0.0047266483306884766
cold_start,6,15,0.07801008224487305,0.0025773048400878906,[1],72,28383460,0.004894256591796875
cold_start,7,15,0.0772237777709961,0.0027990341186523438,[1],72,28383460,0.00479578971862793
cold_start,8,15,0.07715392112731934,0.0029773712158203125,[1],72,28383460,0.004794120788574219
cold_start,9,15,0.07996106147766113,0.0025932788848876953,[1],72,28383460,0.004796266555786133
cold_start,10,15,0.07704901695251465,0.001863241195678711,[1],72,28383516,0.004809856414794922
cold_start,11,15,0.07610630989074707,0.00153350830078125,[1],72,28383516,0.0044171810150146484
cold_start,12,15,0.07601118087768555,0.0018515586853027344,[1],72,28383516,0.004797935485839844
cold_start,13,15,0.004732847213745117,0.00041222572326660156,[1],72,2364955,0.0005083084106445312
cold_start,14,15,0.002038717269897461,0.00016236305236816406,[1],72,2009,1.6927719116210938e-05
cold_start,0,15,0.37053775787353516,0.0006704330444335938,[1],72,156023230,0.023633480072021484
cold_start,1,15,0.0791616439819336,0.0034265518188476562,[1],72,28383460,0.004782438278198242
cold_start,2,15,0.0781409740447998,0.0020339488983154297,[1],72,28383460,0.004825115203857422
cold_start,3,15,0.07715845108032227,0.002653837203979492,[1],72,28383460,0.0048007965087890625
cold_start,4,15,0.07772183418273926,0.0028858184814453125,[1],72,28383460,0.004800081253051758
cold_start,5,15,0.09146952629089355,0.0035130977630615234,[1],72,28383460,0.004740715026855469
cold_start,6,15,0.06669187545776367,0.0016908645629882812,[1],72,28383460,0.004542112350463867
cold_start,7,15,0.08118748664855957,0.002189159393310547,[1],72,28383460,0.0047512054443359375
cold_start,8,15,0.06627202033996582,0.0016107559204101562,[1],72,28383460,0.004547119140625
cold_start,9,15,0.0567018985748291,0.002842426300048828,[1],72,28383460,0.004415988922119141
cold_start,10,15,0.08505439758300781,0.0016205310821533203,[1],72,28383516,0.0046346187591552734
cold_start,11,15,0.07760190963745117,0.0020513534545898438,[1],72,28383516,0.0048503875732421875
cold_start,12,15,0.07699441909790039,0.0029296875,[1],72,28383516,0.0048449039459228516
cold_start,13,15,0.002951383590698242,0.0004487037658691406,[1],72,2364955,0.0005102157592773438
cold_start,14,15,0.0018901824951171875,0.0001690387725830078,[1],72,2009,1.5974044799804688e-05
cold_start,0,15,0.3748776912689209,0.0008466243743896484,[1],72,156023230,0.02460503578186035
cold_start,1,15,0.0773625373840332,0.0020084381103515625,[1],72,28383460,0.004828691482543945
cold_start,2,15,0.08099508285522461,0.0028619766235351562,[1],72,28383460,0.007504463195800781
cold_start,3,15,0.06755661964416504,0.0016672611236572266,[1],72,28383460,0.004691600799560547
cold_start,4,15,0.08214759826660156,0.00311279296875,[1],72,28383460,0.010908365249633789
cold_start,5,15,0.07618474960327148,0.0030181407928466797,[1],72,28383460,0.004784822463989258
cold_start,6,15,0.06465721130371094,0.001628875732421875,[1],72,28383460,0.004533290863037109
cold_start,7,15,0.0768129825592041,0.002000570297241211,[1],72,28383460,0.0049991607666015625
cold_start,8,15,0.07527613639831543,0.0018725395202636719,[1],72,28383460,0.010740995407104492
cold_start,9,15,0.06392836570739746,0.002291440963745117,[1],72,28383460,0.004579305648803711
cold_start,10,15,0.06546425819396973,0.0024497509002685547,[1],72,28383516,0.004517793655395508
cold_start,11,15,0.07678866386413574,0.0018672943115234375,[1],72,28383516,0.004885673522949219
cold_start,12,15,0.07825803756713867,0.0024728775024414062,[1],72,28383516,0.0048367977142333984
cold_start,13,15,0.005331993103027344,0.00044226646423339844,[1],72,2364955,0.0005030632019042969
cold_start,14,15,0.0008759498596191406,0.00026726722717285156,[1],72,2009,6.67572021484375e-06
cold_start,0,15,0.3740546703338623,0.0009698867797851562,[1],72,156023230,0.024718523025512695
cold_start,1,15,0.046814680099487305,0.0019712448120117188,[1],72,28383460,0.004826784133911133
cold_start,2,15,0.08287906646728516,0.0014998912811279297,[1],72,28383460,0.010929346084594727
cold_start,3,15,0.06708025932312012,0.0016772747039794922,[1],72,28383460,0.0045468807220458984
cold_start,4,15,0.06758618354797363,0.0013225078582763672,[1],72,28383460,0.004523038864135742
cold_start,5,15,0.0632178783416748,0.001889944076538086,[1],72,28383460,0.00450444221496582
cold_start,6,15,0.07073521614074707,0.00286102294921875,[1],72,28383460,0.004909515380859375
cold_start,7,15,0.075714111328125,0.0025620460510253906,[1],72,28383460,0.0048563480377197266
cold_start,8,15,0.07909655570983887,0.001953125,[1],72,28383460,0.004881143569946289
cold_start,9,15,0.06580185890197754,0.0021011829376220703,[1],72,28383460,0.0046002864837646484
