unix,cpu_util,cpu_freq_current,cpu_freq_min,cpu_freq_max,memory_available,memory_total,disk_free,disk_total,net_speed,net_speed_used,net_byte_recv,net_byte_sent,net_util,gpu_util,gpu_memory_util,gpu_memory_total,gpu_memory_used
1677782962.0923886,0.9,844213.925,800,3000,194430865408,201420382208,471720652800,499999834112,25000000000,4427678.281551875,4430479012557,3380541184753,0.017710713126207003,0,0,23040,2
1677782963.0749762,6.8,1382527.9749999999,800,3000,194502012928,201420382208,471720652800,499999834112,25000000000,1324641.2145922945,4430479120848,3380541239159,0.005298564858369,0,0,23040,2
1677782964.0960863,2.9,1210353.3000000003,800,3000,194502291456,201420382208,471720648704,499999834112,25000000000,29536.483132944777,4430479123278,3380541240499,0.00011814593253100001,0,0,23040,2
1677782965.077627,0.6000000000000001,936138.15,800,3000,194502250496,201420382208,471720648704,499999834112,25000000000,117293.15183148404,4430479132729,3380541245439,0.00046917260732500004,0,0,23040,2
1677782966.078384,1.9,942800.1749999999,800,3000,194429460480,201420382208,471720648704,499999834112,25000000000,1181953.2861967862,4430479233259,3380541292765,0.004727813144787,0,0,23040,2
1677782967.0782483,9.1,1467244.075,800,3000,194317131776,201420382208,471720648704,499999834112,25000000000,4461925.305552211,4430479605596,3380541478093,0.017847701222208003,0,0,23040,2
1677782968.0797017,8.5,1548782.7249999996,800,3000,194249830400,201420382208,471720648704,499999834112,25000000000,2143716.323428245,4430479798028,3380541554015,0.008574865293712,0,0,23040,2
1677782969.077388,11.2,1704737.725,800,3000,194135097344,201420382208,471720648704,499999834112,25000000000,289108.8863356115,4430479822791,3380541565307,0.001156435545342,0,0,23040,2
1677782970.100298,3.5,920520.2,800,3000,194041602048,201420382208,471720648704,499999834112,25000000000,4602884.470577651,4430480221519,3380541755121,0.01841153788231,0,0,23040,2
1677782971.0805702,25.2,2263320.9000000004,800,3000,193919643648,201420382208,471720648704,499999834112,25000000000,1068935.6491920343,4430480309388,3380541798233,0.004275742596768,0,0,23040,2
1677782972.0772398,14.1,2042994.15,800,3000,193734369280,201420382208,471720648704,499999834112,25000000000,49878.117530772055,4430480311580,3380541802255,0.00019951247012300001,0,0,23040,2
1677782973.1040792,6.5,1251453.4749999999,800,3000,193570689024,201420382208,471720648704,499999834112,25000000000,3459796.8020503023,4430480606934,3380541950983,0.013839187208201001,0,0,23040,2
1677782974.0864813,3.2,1087485.5250000001,800,3000,192690290688,201420382208,471720648704,499999834112,25000000000,1989556.035497694,4430480771974,3380542030261,0.007958224141990001,0,0,23040,354
1677782975.0847378,2.5,1063413.35,800,3000,192560955392,201420382208,471720648704,499999834112,25000000000,87087.84244914785,4430480780331,3380542032771,0.00034835136979600003,0,0,23040,736
1677782976.0848348,6,1487884.15,800,3000,192528252928,201420382208,471720648704,499999834112,25000000000,645137.3982140843,4430480833065,3380542060687,0.002580549592856,0,0,23040,746
1677782977.1080291,6.7,1450479.9250000003,800,3000,192525074432,201420382208,471720648704,499999834112,25000000000,19116.603513664406,4430480834328,3380542061869,7.646641405465762e-05,0,0,23040,750
1677782978.089927,4.8,1390216.25,800,3000,192520863744,201420382208,471720648704,499999834112,25000000000,81458.57692907256,4430480838706,3380542067489,0.00032583430771600003,4,2,23040,750
1677782979.0908039,3.2,998685.9999999994,800,3000,192606445568,201420382208,471720648704,499999834112,25000000000,3840200.514597728,4430481163709,3380542222932,0.015360802058390001,7,3,23040,750
1677782980.0916657,8.8,1505834.7,800,3000,192532926464,201420382208,471720648704,499999834112,25000000000,2111747.9200222776,4430481341201,3380542309636,0.008446991680089,13,6,23040,762
1677782981.111981,5.2,1360994.1999999997,800,3000,192543903744,201420382208,471720648704,499999834112,25000000000,4853.402305683452,4430481341512,3380542309944,1.9413609222733813e-05,0,0,23040,762
1677782982.0930603,3.8,1158255.075,800,3000,192542748672,201420382208,471720648704,499999834112,25000000000,2968241.080335217,4430481587590,3380542427876,0.011872964321340001,0,0,23040,762
1677782983.1158185,6.8,1513345.9,800,3000,192541396992,201420382208,471720648704,499999834112,25000000000,3076817.042486536,4430481849071,3380542559750,0.012307268169946001,43,20,23040,762
1677782984.0955014,6.7,1525249.0250000004,800,3000,192501145600,201420382208,471720648704,499999834112,25000000000,28074.389552134195,4430481850793,3380542561466,0.000112297558208,78,35,23040,762
1677782985.1161344,4.5,953333.3250000002,800,3000,192500158464,201420382208,471720648704,499999834112,25000000000,1719771.9753515953,4430481997756,3380542633910,0.006879087901406001,97,43,23040,762
1677782986.0980983,3.4,993886.75,800,3000,192499560448,201420382208,471720648704,499999834112,25000000000,4229304.269305392,4430482345452,3380542805342,0.016917217077221002,1,1,23040,762
1677782987.0984328,9.7,1533646.1250000002,800,3000,192498790400,201420382208,471720648704,499999834112,25000000000,80029.2301211691,4430482350833,3380542809968,0.000320116920484,4,2,23040,762
1677782988.09826,5.8,1303961.7999999998,800,3000,193873879040,201420382208,471720648704,499999834112,25000000000,89407.45438872142,4430482357367,3380542814608,0.000357629817554,14,2,23040,2
1677782989.1203916,2.5,845854.875,800,3000,194378575872,201420382208,471720648704,499999834112,25000000000,159235.84304748327,4430482369710,3380542822610,0.0006369433721890001,0,0,23040,2
