unix,cpu_util,cpu_freq_current,cpu_freq_min,cpu_freq_max,memory_available,memory_total,disk_free,disk_total,net_speed,net_speed_used,net_byte_recv,net_byte_sent,net_util,gpu_util,gpu_memory_util,gpu_memory_total,gpu_memory_used
1677783298.9860964,0.30000000000000004,853845.8250000001,800,3000,194371567616,201420382208,471720640512,499999834112,25000000000,192905.64133398735,4455675439810,3380589175243,0.0007716225653350001,0,0,23040,2
1677783299.9679954,0.30000000000000004,888907.7000000001,800,3000,194383618048,201420382208,471720640512,499999834112,25000000000,171536.9870475864,4455675454124,3380589181983,0.0006861479481900001,0,0,23040,2
1677783300.9692864,0.1,830396.4249999999,800,3000,194384404480,201420382208,471720640512,499999834112,25000000000,56574.959656110324,4455675457681,3380589185507,0.000226299838624,0,0,23040,2
1677783301.9884112,0.8,805238.9500000001,800,3000,194380759040,201420382208,471720640512,499999834112,25000000000,346760.2972797641,4455675485957,3380589201405,0.001387041189119,0,0,23040,2
1677783302.970959,1.4,909463.2000000002,800,3000,194323795968,201420382208,471720640512,499999834112,25000000000,155929.3158415803,4455675496806,3380589209707,0.0006237172633660001,0,0,23040,2
1677783303.9673693,11.4,1841306.9500000002,800,3000,194226262016,201420382208,471720640512,499999834112,25000000000,485181.6225694192,4455675533618,3380589233325,0.0019407264902770002,0,0,23040,2
1677783304.9662964,10.1,1699491.8249999997,800,3000,194119659520,201420382208,471720640512,499999834112,25000000000,1582329.6555466556,4455675676403,3380589288119,0.006329318622186,0,0,23040,2
1677783305.9922209,2.9,1114264.1,800,3000,194030338048,201420382208,471720640512,499999834112,25000000000,128742.42420763557,4455675686285,3380589294747,0.0005149696968300001,0,0,23040,2
1677783306.9747229,9.9,1651625.375,800,3000,193917870080,201420382208,471720640512,499999834112,25000000000,262879.8763768797,4455675706262,3380589307055,0.001051519505507,0,0,23040,2
1677783307.97477,4.2,1403992.35,800,3000,193736855552,201420382208,471720640512,499999834112,25000000000,132665.73726463833,4455675716094,3380589313807,0.000530662949058,0,0,23040,2
1677783308.974509,15.5,1990952.3250000002,800,3000,193564221440,201420382208,471720640512,499999834112,25000000000,183751.97182301193,4455675728991,3380589323873,0.000735007887292,0,0,23040,2
1677783309.974047,4.4,1197333.4,800,3000,193188958208,201420382208,471720640512,499999834112,25000000000,5346060735.195887,4456342036987,3380590964697,21.384242940783547,0,0,23040,18
1677783311.0001323,2.7,923798.4250000002,800,3000,192758734848,201420382208,471720640512,499999834112,25000000000,255126598.56028724,4456374666138,3380591058255,1.020506394241149,10,1,23040,546
1677783311.9795034,3.5,1014748.4000000001,800,3000,192576098304,201420382208,471720640512,499999834112,25000000000,5586075034.037741,4457057183344,3380592396085,22.344300136150963,4,0,23040,878
1677783312.9972634,3.2,890748.1250000003,800,3000,192446689280,201420382208,471720640512,499999834112,25000000000,5163862971.45923,4457712943048,3380593583053,20.65545188583692,3,0,23040,1190
1677783313.9804525,3.4,950715.1749999997,800,3000,192330113024,201420382208,471720640512,499999834112,25000000000,4983214075.667399,4458324253962,3380594702363,19.932856302669595,3,0,23040,1500
1677783314.9821362,3.1,964126.1249999998,800,3000,192216907776,201420382208,471720640512,499999834112,25000000000,5118212332.448568,4458964093991,3380595716075,20.472849329794272,4,0,23040,1788
1677783315.9843118,3.6,987927.5750000001,800,3000,192081338368,201420382208,471720640512,499999834112,25000000000,5290048108.500156,4459625767543,3380596737145,21.160192434000628,4,0,23040,2120
1677783317.0016813,3.3,947604.6000000006,800,3000,192002625536,201420382208,471720640512,499999834112,25000000000,5160791844.927257,4460281136024,3380597672697,20.643167379709027,2,0,23040,2432
