x,percent_benefit,num_partitions,num_cuts,total_modules,best_val,base_val,partitions,C,E,N,I,Wb,IN
1,92.67512987925649,25,24,52,0.6652017191218481,9.081413160324095,"[1, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 37, 39, 41, 43, 45, 47, 49]",0.48560223007202147,0.0027310099601744638,0.004988782021623692,0.17959948904982664,0.004988782021623692,0.11759595854750969
500,88.35165275614779,17,16,52,1.0890352494005018,9.349268412094032,"[3, 6, 9, 12, 15, 18, 21, 24, 27, 30, 33, 36, 39, 42, 45, 48]",0.5339704365730285,0.003983084201812602,0.004988782021623692,0.141824042848296,0.004988782021623692,0.07982051234597906
1000,84.7097706016343,13,12,52,1.475030901112789,9.646885358505136,"[4, 8, 12, 16, 20, 24, 28, 32, 36, 40, 44, 48]",0.711042517185211,0.005157586097717088,0.004988782021623692,0.12186891476180126,0.005157586097717088,0.0598653842594843
1500,81.92649354742365,13,12,52,1.7973800322201086,9.944832990412298,"[4, 8, 12, 16, 20, 24, 28, 32, 36, 40, 44, 48]",0.711042517185211,0.005157586097717088,0.004988782021623692,0.12186891476180126,0.005157586097717088,0.0598653842594843
2000,79.30555705002887,13,12,52,2.1197291633274262,10.242987300754486,"[4, 8, 12, 16, 20, 24, 28, 32, 36, 40, 44, 48]",0.711042517185211,0.005157586097717088,0.004988782021623692,0.12186891476180126,0.005157586097717088,0.05986538425948431
2500,76.83241358255589,13,12,52,2.4420782944347454,10.540926665524267,"[4, 8, 12, 16, 20, 24, 28, 32, 36, 40, 44, 48]",0.711042517185211,0.005157586097717088,0.004988782021623692,0.12186891476180126,0.005157586097717088,0.05986538425948431
3000,74.49575915867295,13,12,52,2.764427425542063,10.839089243003805,"[4, 8, 12, 16, 20, 24, 28, 32, 36, 40, 44, 48]",0.711042517185211,0.005157586097717088,0.004988782021623692,0.12186891476180126,0.005157586097717088,0.05986538425948431
3500,72.28400529807041,13,12,52,3.0867765566493826,11.137166787069999,"[4, 8, 12, 16, 20, 24, 28, 32, 36, 40, 44, 48]",0.711042517185211,0.005157586097717088,0.004988782021623692,0.12186891476180126,0.005157586097717088,0.05986538425948431
4000,70.18741853522184,13,12,52,3.4091256877566996,11.435191185253055,"[4, 8, 12, 16, 20, 24, 28, 32, 36, 40, 44, 48]",0.711042517185211,0.005157586097717088,0.004988782021623692,0.12186891476180126,0.005157586097717088,0.05986538425948431
5000,66.30627746381872,13,12,52,4.053823949971335,12.031392333151146,"[4, 8, 12, 16, 20, 24, 28, 32, 36, 40, 44, 48]",0.711042517185211,0.005157586097717088,0.004988782021623692,0.12186891476180126,0.005157586097717088,0.05986538425948431
6000,62.79165033961674,13,12,52,4.698522212185969,12.627601748186676,"[4, 8, 12, 16, 20, 24, 28, 32, 36, 40, 44, 48]",0.711042517185211,0.005157586097717088,0.004988782021623692,0.12186891476180126,0.005157586097717088,0.05986538425948431
7000,59.59385070032188,13,12,52,5.343220474400605,13.223780456711744,"[4, 8, 12, 16, 20, 24, 28, 32, 36, 40, 44, 48]",0.711042517185211,0.005157586097717088,0.004988782021623692,0.12186891476180126,0.005157586097717088,0.05986538425948431
8000,56.67189041324035,13,12,52,5.987918736615241,13.819939973667925,"[4, 8, 12, 16, 20, 24, 28, 32, 36, 40, 44, 48]",0.711042517185211,0.005157586097717088,0.004988782021623692,0.12186891476180126,0.005157586097717088,0.05986538425948431
9000,53.99164516693797,13,12,52,6.632616998829876,14.416114253369514,"[4, 8, 12, 16, 20, 24, 28, 32, 36, 40, 44, 48]",0.711042517185211,0.005157586097717088,0.004988782021623692,0.12186891476180126,0.005157586097717088,0.05986538425948431
10000,51.52439141476586,13,12,52,7.277315261044516,15.012323668405093,"[4, 8, 12, 16, 20, 24, 28, 32, 36, 40, 44, 48]",0.711042517185211,0.005157586097717088,0.004988782021623692,0.12186891476180126,0.005157586097717088,0.05986538425948431
