action,module_idx,num_modules,cold_start_time,exec_time,input_shape,input_bytes,file_size,send_time
cold_start,0,15,0.24389958381652832,0.0004975795745849609,"[1, 145]",1160,156023334,0.017844438552856445
cold_start,1,15,0.046764373779296875,0.0010221004486083984,"[1, 145, 768]",445440,28377850,0.0031442642211914062
cold_start,2,15,0.04168200492858887,0.0010592937469482422,"[1, 145, 768]",445440,28383800,0.003142118453979492
cold_start,3,15,0.04524350166320801,0.0010395050048828125,"[1, 145, 768]",445440,28383800,0.0030934810638427734
cold_start,4,15,0.03917241096496582,0.001051187515258789,"[1, 145, 768]",445440,28383772,0.0031287670135498047
cold_start,5,15,0.0356745719909668,0.001028299331665039,"[1, 145, 768]",445440,28383772,0.0031409263610839844
cold_start,6,15,0.03659701347351074,0.0010616779327392578,"[1, 145, 768]",445440,28383772,0.0031790733337402344
cold_start,7,15,0.0252382755279541,0.0010361671447753906,"[1, 145, 768]",445440,28383772,0.0031778812408447266
cold_start,8,15,0.04246640205383301,0.001032114028930664,"[1, 145, 768]",445440,28383772,0.0031464099884033203
cold_start,9,15,0.04365801811218262,0.0010318756103515625,"[1, 145, 768]",445440,28383772,0.0031936168670654297
cold_start,10,15,0.042806148529052734,0.0010445117950439453,"[1, 145, 768]",445440,28383894,0.0031936168670654297
cold_start,11,15,0.04284834861755371,0.001043081283569336,"[1, 145, 768]",445440,28383894,0.003209352493286133
cold_start,12,15,0.04243278503417969,0.0010311603546142578,"[1, 145, 768]",445440,28383894,0.0031871795654296875
cold_start,13,15,0.0014781951904296875,7.796287536621094e-05,"[1, 145, 768]",445440,2365623,0.00030231475830078125
cold_start,14,15,0.0004467964172363281,4.4345855712890625e-05,"[1, 145, 768]",445440,2509,3.814697265625e-06
cold_start,0,15,0.24037742614746094,0.0005166530609130859,"[1, 145]",1160,156023758,0.017790794372558594
cold_start,1,15,0.04233407974243164,0.0010287761688232422,"[1, 145, 768]",445440,28383772,0.0031516551971435547
cold_start,2,15,0.04225516319274902,0.0010094642639160156,"[1, 145, 768]",445440,28383772,0.003200054168701172
cold_start,3,15,0.04306793212890625,0.0010294914245605469,"[1, 145, 768]",445440,28383772,0.0031485557556152344
cold_start,4,15,0.04635453224182129,0.0010352134704589844,"[1, 145, 768]",445440,28383772,0.0031125545501708984
cold_start,5,15,0.043325185775756836,0.0010395050048828125,"[1, 145, 768]",445440,28383772,0.003159046173095703
cold_start,6,15,0.04387378692626953,0.0010294914245605469,"[1, 145, 768]",445440,28383772,0.0031633377075195312
cold_start,7,15,0.04540133476257324,0.0010263919830322266,"[1, 145, 768]",445440,28383772,0.0031075477600097656
cold_start,8,15,0.04210400581359863,0.0010876655578613281,"[1, 145, 768]",445440,28383772,0.0031044483184814453
cold_start,9,15,0.03867506980895996,0.0010516643524169922,"[1, 145, 768]",445440,28383772,0.0030906200408935547
cold_start,10,15,0.042507171630859375,0.0010464191436767578,"[1, 145, 768]",445440,28383894,0.0031218528747558594
cold_start,11,15,0.04284548759460449,0.0010585784912109375,"[1, 145, 768]",445440,28383894,0.0031442642211914062
cold_start,12,15,0.04223155975341797,0.0010368824005126953,"[1, 145, 768]",445440,28383894,0.0031566619873046875
cold_start,13,15,0.0015044212341308594,8.916854858398438e-05,"[1, 145, 768]",445440,2365623,0.00030350685119628906
cold_start,14,15,0.0004546642303466797,4.2438507080078125e-05,"[1, 145, 768]",445440,2613,3.814697265625e-06
cold_start,0,15,0.24059367179870605,0.0005235671997070312,"[1, 145]",1160,156023758,0.017764806747436523
cold_start,1,15,0.04191875457763672,0.0010428428649902344,"[1, 145, 768]",445440,28383772,0.003145456314086914
cold_start,2,15,0.04137396812438965,0.0010120868682861328,"[1, 145, 768]",445440,28383772,0.0031228065490722656
cold_start,3,15,0.041806936264038086,0.0010247230529785156,"[1, 145, 768]",445440,28383772,0.0031681060791015625
cold_start,4,15,0.04136347770690918,0.0010390281677246094,"[1, 145, 768]",445440,28383872,0.003149271011352539
cold_start,5,15,0.041315555572509766,0.0010304450988769531,"[1, 145, 768]",445440,28383872,0.003155946731567383
cold_start,6,15,0.04174184799194336,0.0010285377502441406,"[1, 145, 768]",445440,28383872,0.0031642913818359375
cold_start,7,15,0.04139113426208496,0.0010426044464111328,"[1, 145, 768]",445440,28383872,0.003178834915161133
cold_start,8,15,0.04178333282470703,0.0010113716125488281,"[1, 145, 768]",445440,28383872,0.0031280517578125
cold_start,9,15,0.04192328453063965,0.001035451889038086,"[1, 145, 768]",445440,28383872,0.0031461715698242188
cold_start,10,15,0.041823387145996094,0.001050710678100586,"[1, 145, 768]",445440,28383930,0.0031480789184570312
cold_start,11,15,0.03472495079040527,0.001024484634399414,"[1, 145, 768]",445440,28383930,0.003159761428833008
cold_start,12,15,0.04188179969787598,0.0010399818420410156,"[1, 145, 768]",445440,28383930,0.003134012222290039
cold_start,13,15,0.001562356948852539,7.82012939453125e-05,"[1, 145, 768]",445440,2365625,0.0003161430358886719
cold_start,14,15,0.000469207763671875,4.3392181396484375e-05,"[1, 145, 768]",445440,2679,4.0531158447265625e-06
cold_start,0,15,0.24109649658203125,0.0005207061767578125,"[1, 145]",1160,156023770,0.017931222915649414
cold_start,1,15,0.03475356101989746,0.0010619163513183594,"[1, 145, 768]",445440,28383872,0.003141164779663086
cold_start,2,15,0.04216718673706055,0.0010454654693603516,"[1, 145, 768]",445440,28383872,0.0031414031982421875
cold_start,3,15,0.04189634323120117,0.0010440349578857422,"[1, 145, 768]",445440,28383872,0.0031592845916748047
cold_start,4,15,0.04174518585205078,0.0010216236114501953,"[1, 145, 768]",445440,28383872,0.003172159194946289
cold_start,5,15,0.042067527770996094,0.0010292530059814453,"[1, 145, 768]",445440,28383872,0.0031931400299072266
cold_start,6,15,0.04176139831542969,0.001035928726196289,"[1, 145, 768]",445440,28383872,0.0031423568725585938
cold_start,7,15,0.0382990837097168,0.0010385513305664062,"[1, 145, 768]",445440,28383872,0.003154754638671875
cold_start,8,15,0.041745662689208984,0.0010607242584228516,"[1, 145, 768]",445440,28383872,0.003123044967651367
cold_start,9,15,0.04233574867248535,0.0010335445404052734,"[1, 145, 768]",445440,28383872,0.003164529800415039
cold_start,10,15,0.042340755462646484,0.0010182857513427734,"[1, 145, 768]",445440,28383930,0.003159761428833008
