unix,cpu_freq_current,cpu_freq_min,cpu_freq_max,memory_available,memory_total,disk_free,disk_total,net_speed,net_speed_used,net_byte_recv,net_byte_sent,gpu_util,gpu_memory_util,gpu_memory_total,gpu_memory_used
1668549295.6952345,942844.4999999999,800,3000,189773750272,201420431360,468218040320,499999834112,25000000000,0,275009829922,161458901465,0,0,23040,2
1668549296.836216,999898.9500000003,800,3000,189772791808,201420431360,468218040320,499999834112,25000000000,284246.51780551876,275009861064,161458910863,0,0,23040,2
1668549297.8182468,1013713.8000000002,800,3000,189772742656,201420431360,468218040320,499999834112,25000000000,28601.952240093073,275009863141,161458912297,0,0,23040,2
1668549298.8363063,907808.4999999998,800,3000,189760176128,201420431360,468218040320,499999834112,25000000000,2734.614255426926,275009863267,161458912519,0,0,23040,2
1668549299.817623,1059847.125,800,3000,189758824448,201420431360,468218040320,499999834112,25000000000,1467348369.7352867,275189430405,161459337039,0,0,23040,2
1668549300.842399,988101.3750000002,800,3000,189740720128,201420431360,468218040320,499999834112,25000000000,1755717276.52978,275413923889,161459745667,0,0,23040,2
1668549301.8224545,1123089.3,800,3000,189708554240,201420431360,468218040320,499999834112,25000000000,1301521462.9267821,275573090532,161460024444,0,0,23040,2
1668549302.8227637,1589842.4,800,3000,189689610240,201420431360,468218040320,499999834112,25000000000,1742368761.2296326,275790564354,161460414066,0,0,23040,2
1668549303.8465297,898389.95,800,3000,189682122752,201420431360,468218040320,499999834112,25000000000,27649512.556428455,275793935735,161460581014,0,0,23040,2
1668549304.8251173,984703.4249999997,800,3000,189678637056,201420431360,468218040320,499999834112,25000000000,23744040.236310735,275796657680,161460763522,0,0,23040,2
1668549305.827018,979094.0250000001,800,3000,189670871040,201420431360,468218040320,499999834112,25000000000,16039969.264899308,275798504127,161460925882,0,0,23040,2
1668549306.8274202,971059.0750000001,800,3000,189671657472,201420431360,468218040320,499999834112,25000000000,16953589.060613334,275800402742,161461147318,0,0,23040,2
1668549307.8505826,932898.5499999999,800,3000,189665013760,201420431360,468218040320,499999834112,25000000000,74533742.2599613,275809759645,161461322930,0,0,23040,2
1668549308.8295877,998767.8749999999,800,3000,189665681408,201420431360,468218036224,499999834112,25000000000,154650618.52718872,275828539441,161461468602,0,0,23040,2
1668549309.8307762,1020927.325,800,3000,189662277632,201420431360,468218036224,499999834112,25000000000,19000074.09621581,275830734857,161461651018,0,0,23040,2
1668549310.831206,994894.8999999999,800,3000,189636349952,201420431360,468218036224,499999834112,25000000000,25411748.284847837,275833435955,161462127754,0,0,23040,2
1668549311.8317723,1129246.95,800,3000,189626970112,201420431360,468218036224,499999834112,25000000000,2540006320.342713,275992282091,161620962191,0,0,23040,2
1668549312.8326285,1024465.6499999999,800,3000,189627572224,201420431360,468218036224,499999834112,25000000000,5195.551770589784,275992282417,161620962515,0,0,23040,2
1668549313.8535414,952894.5500000002,800,3000,189627891712,201420431360,468218036224,499999834112,25000000000,11652.316438577223,275992283100,161620963319,0,0,23040,2
1668549314.8344972,1021295.625,800,3000,189629906944,201420431360,468218036224,499999834112,25000000000,5358.039363439915,275992283469,161620963607,0,0,23040,2
1668549315.8358128,1003983.1249999998,800,3000,189618286592,201420431360,468218036224,499999834112,25000000000,129453.69153645083,275992291310,161620971969,0,0,23040,2
1668549316.8373594,1625719.3499999999,800,3000,189544431616,201420431360,468218036224,499999834112,25000000000,1391144.42636732,275992351124,161621086317,0,0,23040,2
1668549317.8382301,1693368.0500000005,800,3000,189317013504,201420431360,468218036224,499999834112,25000000000,291849.8849478175,275992364631,161621109323,0,0,23040,2
1668549318.833173,2242519.1750000003,800,3000,188922449920,201420431360,468218036224,499999834112,25000000000,20028791.531177476,275993803372,161622161520,0,0,23040,2
1668549319.834022,2470520.3750000005,800,3000,188860530688,201420431360,468218036224,499999834112,25000000000,1504188499.0881488,276167658166,161636489922,0,0,23040,2
1668549320.8345077,2490310.4749999996,800,3000,188622495744,201420431360,468218036224,499999834112,25000000000,551577705.5185782,276227131255,161645997531,0,0,23040,2
1668549321.8348997,2498796.875,800,3000,188602523648,201420431360,468218036224,499999834112,25000000000,18082752.281810928,276228262639,161647127377,0,0,23040,2
1668549322.8359032,2483591.525,800,3000,188340723712,201420431360,468218036224,499999834112,25000000000,2255021509.347554,276495501449,161662049121,3,0,23040,324
1668549323.8367083,2504357.8500000006,800,3000,188015587328,201420431360,468218036224,499999834112,25000000000,4317760056.6471405,277012878844,161684826283,1,0,23040,408
1668549324.8377428,2438280.2249999996,800,3000,187396960256,201420431360,468218036224,499999834112,25000000000,2797689754.9431663,277338797028,161708981094,2,0,23040,568
1668549325.8388777,2416440.775,800,3000,186403266560,201420431360,468218036224,499999834112,25000000000,1770710493.4679005,277537189945,161732178180,5,0,23040,870
1668549326.8396688,2474263.974999999,800,3000,185282076672,201420431360,468218036224,499999834112,25000000000,710085542.6092888,277602483279,161755715755,6,0,23040,1248
1668549327.8406653,2443034.4499999997,800,3000,185123860480,201420431360,468218036224,499999834112,25000000000,1326181245.4826114,277751286958,161772849939,86,29,23040,1674
1668549328.841598,2433357.1999999997,800,3000,185120710656,201420431360,468218036224,499999834112,25000000000,174374913.65470666,277762195176,161783758915,69,23,23040,1674
1668549329.8693407,1797305.9000000001,800,3000,185117921280,201420431360,468218036224,499999834112,25000000000,24753.27907875003,277762196330,161783760941,100,33,23040,1674
1668549330.8489053,2077142.8,800,3000,185117544448,201420431360,468218036224,499999834112,25000000000,30478.845362109452,277762197662,161783763341,99,33,23040,1674
