unix,cpu_util,cpu_freq_current,cpu_freq_min,cpu_freq_max,memory_available,memory_total,disk_free,disk_total,net_speed,net_speed_used,net_byte_recv,net_byte_sent,net_util,gpu_util,gpu_memory_util,gpu_memory_total,gpu_memory_used
1677783132.8769426,0.30000000000000004,800502.625,800,3000,194382360576,201420382208,471720644608,499999834112,25000000000,178043.14643389883,4432311675202,3380548316015,0.0007121725857350001,0,0,23040,2
1677783133.8589704,0.4,869416.7749999999,800,3000,194382118912,201420382208,471720644608,499999834112,25000000000,181241.3106863129,4432311688950,3380548324515,0.000724965242745,0,0,23040,2
1677783134.860185,0.2,831140.7000000002,800,3000,194382405632,201420382208,471720644608,499999834112,25000000000,265317.7704423348,4432311709987,3380548336683,0.0010612710817690001,0,0,23040,2
1677783135.880419,0.8,873356.4749999999,800,3000,194365538304,201420382208,471720644608,499999834112,25000000000,186953.16938510534,4432311720297,3380548350215,0.0007478126775400001,0,0,23040,2
1677783136.856138,9.1,1519620.775,800,3000,194258735104,201420382208,471720644608,499999834112,25000000000,162825.5717678014,4432311732576,3380548357795,0.0006513022870710001,0,0,23040,2
1677783137.8630202,3.1,1177638.4500000002,800,3000,194161799168,201420382208,471720644608,499999834112,25000000000,1645157.7108948964,4432311878116,3380548419315,0.0065806308435790006,0,0,23040,2
1677783138.8602118,8.9,1519139.6250000002,800,3000,194059255808,201420382208,471720644608,499999834112,25000000000,262128.1429681831,4432311897541,3380548432564,0.001048512571872,0,0,23040,2
1677783139.8592117,9.3,1582193.7250000003,800,3000,193952727040,201420382208,471720644608,499999834112,25000000000,115571.59076864111,4432311905675,3380548438862,0.000462286363074,0,0,23040,2
1677783140.8824377,3.1,1287052.0250000001,800,3000,193848025088,201420382208,471720644608,499999834112,25000000000,37082.71599575089,4432311908652,3380548440628,0.000148330863983,0,0,23040,2
1677783141.8608217,15.2,1940566.7999999998,800,3000,193638248448,201420382208,471720644608,499999834112,25000000000,184140.37504264506,4432311922512,3380548449288,0.0007365615001700001,0,0,23040,2
1677783142.883757,3.7,1069633.2250000003,800,3000,193538002944,201420382208,471720644608,499999834112,25000000000,27333612.914777804,4432315394763,3380548472102,0.10933445165911101,0,0,23040,2
1677783143.863623,3.9,1091919.7,800,3000,192819052544,201420382208,471720644608,499999834112,25000000000,3331016311.8908362,4432722372257,3380549488224,13.324065247563343,0,0,23040,328
1677783144.8637967,7.2,1488603.15,800,3000,192595910656,201420382208,471720644608,499999834112,25000000000,4810075870.44974,4433322523986,3380550700482,19.24030348179896,1,0,23040,652
1677783145.8875816,10.6,1300788.2750000001,800,3000,192507572224,201420382208,471720644608,499999834112,25000000000,6647330532.421157,4434171434142,3380552469884,26.58932212968463,1,0,23040,1036
1677783146.8725643,4.3,1087327.8999999997,800,3000,192486690816,201420382208,471720644608,499999834112,25000000000,4390122548.213549,4434710968485,3380553459902,17.560490192854196,4,0,23040,1308
