unix,cpu_freq_current,cpu_freq_min,cpu_freq_max,memory_available,memory_total,disk_free,disk_total,net_speed,net_speed_used,net_byte_recv,net_byte_sent,gpu_util,gpu_memory_util,gpu_memory_total,gpu_memory_used
1668550643.9181097,826617.425,800,3000,195940519936,201420431360,457592774656,499999834112,25000000000,0,838682244219,36696603933298,0,0,23040,0
1668550645.0417953,800455.4750000003,800,3000,195939012608,201420431360,457592774656,499999834112,25000000000,61981.75014507501,838682248173,36696603938050,0,0,23040,0
1668550646.024444,841616.6499999999,800,3000,195939872768,201420431360,457592774656,499999834112,25000000000,73507.43863149783,838682253702,36696603941550,0,0,23040,0
1668550647.0251026,822892.3249999998,800,3000,195940626432,201420431360,457592774656,499999834112,25000000000,72240.42880240626,838682259226,36696603945062,0,0,23040,0
1668550648.0221763,852609.025,800,3000,195874635776,201420431360,457592774656,499999834112,25000000000,50620.13220565132,838682262605,36696603947992,0,0,23040,0
1668550649.0456262,898212.8749999999,800,3000,195926142976,201420431360,457592774656,499999834112,25000000000,80652.70237475132,838682267599,36696603953316,0,0,23040,0
1668550650.0226965,1610111.2749999997,800,3000,195819819008,201420431360,457592774656,499999834112,25000000000,57780.89680512819,838682272386,36696603955586,0,0,23040,0
1668550651.029463,1134958.5000000002,800,3000,195771449344,201420431360,457592774656,499999834112,25000000000,2524308020.145567,838841107823,36696762793761,0,0,23040,2
1668550652.0302927,827117.6249999999,800,3000,195772329984,201420431360,457592774656,499999834112,25000000000,3189.3538038164897,838841108008,36696762793975,0,0,23040,2
1668550653.0502155,835585.6,800,3000,195772063744,201420431360,457592774656,499999834112,25000000000,25633.31431512815,838841109890,36696762795361,0,0,23040,2
1668550654.0322325,826620.6000000002,800,3000,195771744256,201420431360,457592774656,499999834112,25000000000,62719.889243624115,838841113543,36696762799407,0,0,23040,2
1668550655.0544076,800545.3749999999,800,3000,195770880000,201420431360,457592774656,499999834112,25000000000,16983.392031325915,838841114621,36696762800499,0,0,23040,2
1668550656.0276835,1456023.2499999998,800,3000,195686682624,201420431360,457592774656,499999834112,25000000000,73442.68979463355,838841116782,36696762807273,0,0,23040,2
1668550657.0301197,2278208.3749999995,800,3000,195358728192,201420431360,457592774656,499999834112,25000000000,35433.67785446241,838841118878,36696762809617,0,0,23040,2
1668550658.0312855,1788962.4,800,3000,194720534528,201420431360,457592774656,499999834112,25000000000,42398.5689139392,838841119881,36696762813920,0,0,23040,2
1668550659.0371742,1754607.2500000002,800,3000,194138664960,201420431360,457592774656,499999834112,25000000000,89966.21590077087,838841124721,36696762820392,5,0,23040,200
1668550660.0337253,1998511.9749999994,800,3000,192046321664,201420431360,457592774656,499999834112,25000000000,115157.17284736873,838841129591,36696762829867,14,1,23040,1384
1668550661.0573258,1381168.6500000004,800,3000,189468291072,201420431360,457592774656,499999834112,25000000000,588151.2894366374,838841165963,36696762868749,15,1,23040,2420
1668550662.0318906,2400377.4250000007,800,3000,188912947200,201420431360,457592774656,499999834112,25000000000,91873756.21617366,838846757373,36696768469455,15,4,23040,3346
1668550663.0330203,2499827.3,800,3000,188907577344,201420431360,457592774656,499999834112,25000000000,35366712.79826589,838848970063,36696770682598,10,3,23040,3346
1668550664.0340168,2499848.1999999993,800,3000,188909244416,201420431360,457592774656,499999834112,25000000000,45441777.194686465,838851810414,36696773528130,7,2,23040,3346
1668550665.0340662,2499810.5499999993,800,3000,188910243840,201420431360,457592774656,499999834112,25000000000,41556941.05500451,838854407368,36696776126050,7,2,23040,3346
1668550666.0351844,2499870.899999999,800,3000,188909789184,201420431360,457592770560,499999834112,25000000000,33848543.12989444,838856524775,36696778244442,14,5,23040,3346
1668550667.036121,2499846.1999999993,800,3000,188897894400,201420431360,457592770560,499999834112,25000000000,43641033.81490494,838859243968,36696780985487,7,2,23040,3346
1668550668.0369139,2499808.1749999993,800,3000,188908986368,201420431360,457592770560,499999834112,25000000000,39223544.506064616,838861696837,36696783439449,10,3,23040,3346
1668550669.0378118,2499845.225,800,3000,188908679168,201420431360,457592770560,499999834112,25000000000,41320962.553615354,838864281012,36696786025032,7,2,23040,3346
1668550670.038193,2499848.8249999993,800,3000,188909060096,201420431360,457592770560,499999834112,25000000000,47837322.91481476,838867271444,36696789016545,15,5,23040,3346
1668550671.0390217,2499850.1249999995,800,3000,188907753472,201420431360,457592770560,499999834112,25000000000,35716799.95273692,838869505068,36696791251221,8,2,23040,3346
1668550672.040077,2499861.9499999993,800,3000,188907720704,201420431360,457592770560,499999834112,25000000000,43721327.47879859,838872229616,36696793997606,9,3,23040,3346
1668550673.057244,2499857.349999999,800,3000,188905447424,201420431360,457592770560,499999834112,25000000000,58363539.77994275,838875940104,36696797707802,11,3,23040,3346
1668550674.0416584,2499864.999999999,800,3000,188902420480,201420431360,457592770560,499999834112,25000000000,42191591.84477733,838878535265,36696800304392,15,5,23040,3346
1668550675.0422122,2499820.1999999993,800,3000,188902621184,201420431360,457592770560,499999834112,25000000000,42822890.69789428,838881212444,36696802983039,4,1,23040,3346
1668550676.0429552,2499820.0499999993,800,3000,188901330944,201420431360,457592770560,499999834112,25000000000,38194792.61905456,838883600747,36696805372632,4,1,23040,3346
