unix,cpu_freq_current,cpu_freq_min,cpu_freq_max,memory_available,memory_total,disk_free,disk_total,net_speed,net_speed_used,net_byte_recv,net_byte_sent,net_util,gpu_util,gpu_memory_util,gpu_memory_total,gpu_memory_used
1668551214.624238,2087783.7499999995,800,3000,192235606016,201420431360,457592754176,499999834112,25000000000,42570630.93728705,840873563398,36698435285124,0.170282523749148,99,68,23040,2676
1668551215.605736,1898059.2500000007,800,3000,192235532288,201420431360,457592754176,499999834112,25000000000,43665262.55656459,840876241513,36698437964180,0.17466105022625802,99,65,23040,2676
1668551216.6071749,1886649.775,800,3000,192235520000,201420431360,457592754176,499999834112,25000000000,42865139.23187248,840878924065,36698440647480,0.17146055692748902,98,65,23040,2676
1668551217.6059914,1894181.65,800,3000,192235859968,201420431360,457592754176,499999834112,25000000000,39745383.05140571,840881404757,36698443129081,0.158981532205622,98,66,23040,2676
1668551218.6061695,1920100.0249999992,800,3000,192236457984,201420431360,457592754176,499999834112,25000000000,47802414.45315254,840884392191,36698446118013,0.19120965781261,99,67,23040,2676
1668551219.629948,2194249.625,800,3000,192236003328,201420431360,457592754176,499999834112,25000000000,35586035.63770605,840886661228,36698448403003,0.142344142550824,99,67,23040,2676
1668551220.610161,1896730.4500000004,800,3000,192236089344,201420431360,457592754176,499999834112,25000000000,38222330.9448974,840889002028,36698450745457,0.152889323779589,99,67,23040,2676
1668551221.6122847,1909663.5750000004,800,3000,192236863488,201420431360,457592754176,499999834112,25000000000,39968187.7848759,840891504890,36698453249228,0.159872751139503,99,65,23040,2676
1668551222.6107292,1928852.9500000004,800,3000,192210006016,201420431360,457592754176,499999834112,25000000000,87607324.18250816,840896971347,36698458716653,0.35042929673003204,98,64,23040,2676
1668551223.6306956,2041257.3749999998,800,3000,192237207552,201420431360,457592754176,499999834112,25000000000,40994261.653728604,840899584234,36698461330362,0.16397704661491402,99,67,23040,2676
1668551224.612421,1916604.6749999998,800,3000,192236998656,201420431360,457592754176,499999834112,25000000000,42168775.20837467,840902163591,36698463925775,0.16867510083349802,99,67,23040,2676
1668551225.6314218,2050322.7000000007,800,3000,192235995136,201420431360,457592754176,499999834112,25000000000,40491172.59665807,840904741831,36698466505102,0.16196469038663203,99,68,23040,2676
1668551226.6149235,1913804.0000000005,800,3000,192236793856,201420431360,457592754176,499999834112,25000000000,41449430.26505653,840907289242,36698469053389,0.165797721060226,99,65,23040,2676
1668551227.6376865,2177798.05,800,3000,192237035520,201420431360,457592754176,499999834112,25000000000,43045522.182814546,840910040293,36698471805509,0.172182088731258,98,63,23040,2676
