unix,cpu_freq_current,cpu_freq_min,cpu_freq_max,memory_available,memory_total,disk_free,disk_total,net_speed,net_speed_used,net_byte_recv,net_byte_sent,gpu_util,gpu_memory_util,gpu_memory_total,gpu_memory_used
1668550590.3503478,833440.9500000002,800,3000,195930046464,201420431360,457592774656,499999834112,25000000000,0,838349692212,36696285767746,0,0,23040,0
1668550591.5339422,800477.2749999999,800,3000,195930951680,201420431360,457592774656,499999834112,25000000000,54471.359821769394,838349696985,36696285771032,0,0,23040,0
1668550592.5136862,832541.7500000003,800,3000,195932049408,201420431360,457592774656,499999834112,25000000000,72835.35606656439,838349701539,36696285775398,0,0,23040,0
1668550593.5340884,800520.375,800,3000,195932090368,201420431360,457592774656,499999834112,25000000000,41858.00490247734,838349704574,36696285777702,0,0,23040,0
1668550594.5159287,830052.9500000002,800,3000,195933577216,201420431360,457592774656,499999834112,25000000000,131654.80222148995,838349716604,36696285781830,0,0,23040,0
1668550595.5381062,806822.4000000003,800,3000,195933302784,201420431360,457592774656,499999834112,25000000000,135467.6714322667,838349723553,36696285792190,0,0,23040,0
1668550596.5162866,839986.4499999997,800,3000,195933843456,201420431360,457592774656,499999834112,25000000000,9830.497438569791,838349724139,36696285792806,0,0,23040,0
1668550597.5369477,801160.0249999999,800,3000,195933560832,201420431360,457592774656,499999834112,25000000000,133348.8637056662,838349731634,36696285802324,0,0,23040,0
1668550598.5200253,835345.2999999999,800,3000,195934359552,201420431360,457592774656,499999834112,25000000000,34658.50769209129,838349733512,36696285804705,0,0,23040,0
1668550599.5145228,1630005.9500000002,800,3000,195848781824,201420431360,457592774656,499999834112,25000000000,29980.969155104314,838349735417,36696285806527,0,0,23040,0
1668550600.5225012,970072.575,800,3000,195769217024,201420431360,457592774656,499999834112,25000000000,116737909.67006326,838364345861,36696285904745,0,0,23040,2
1668550601.542062,812706.8,800,3000,195762171904,201420431360,457592774656,499999834112,25000000000,2492589912.581483,838523179885,36696444739096,0,0,23040,2
1668550602.5240557,829852.125,800,3000,195762843648,201420431360,457592774656,499999834112,25000000000,59861.892680842386,838523183635,36696444742694,0,0,23040,2
1668550603.5457647,804192.25,800,3000,195762393088,201420431360,457592774656,499999834112,25000000000,31100.833093524507,838523185473,36696444744828,0,0,23040,2
1668550604.5261722,829100.8000000002,800,3000,195762135040,201420431360,457592774656,499999834112,25000000000,11342.22276695248,838523186135,36696444745556,0,0,23040,2
1668550605.5457973,802315.125,800,3000,195762405376,201420431360,457592774656,499999834112,25000000000,14679.904137334688,838523187082,36696444746480,0,0,23040,2
1668550606.527496,1649022.6499999997,800,3000,195670339584,201420431360,457592774656,499999834112,25000000000,106346.26951072521,838523189796,36696444756816,0,0,23040,2
1668550607.5244215,1999273.7499999995,800,3000,195413254144,201420431360,457592774656,499999834112,25000000000,16233.913537258264,838523191213,36696444757422,0,0,23040,2
1668550608.5293086,1384467.1249999998,800,3000,195065593856,201420431360,457592774656,499999834112,25000000000,108159.41369298012,838523197093,36696444765128,0,0,23040,2
1668550609.5274143,1849754.5250000004,800,3000,194432233472,201420431360,457592774656,499999834112,25000000000,34825.968589889206,838523198848,36696444767718,6,0,23040,458
