unix,cpu_freq_current,cpu_freq_min,cpu_freq_max,memory_available,memory_total,disk_free,disk_total,net_speed,net_speed_used,net_byte_recv,net_byte_sent,net_util,gpu_util,gpu_memory_util,gpu_memory_total,gpu_memory_used
1668551609.5551617,1763476.8750000002,800,3000,192231124992,201420431360,457592741888,499999834112,25000000000,43198286.98943133,841861628894,36699424295537,0.17279314795772502,98,66,23040,2676
1668551610.5373623,1917119.1749999998,800,3000,192230895616,201420431360,457592741888,499999834112,25000000000,44042586.622794956,841864322617,36699427009146,0.17617034649117902,99,67,23040,2676
1668551611.5413823,1915591.85,800,3000,192164253696,201420431360,457592741888,499999834112,25000000000,46182722.579215966,841867220796,36699429907014,0.18473089031686302,99,68,23040,2676
1668551612.5395286,1909188.2999999993,800,3000,192230805504,201420431360,457592741888,499999834112,25000000000,40730622.53634933,841869760802,36699432448898,0.162922490145397,99,65,23040,2676
1668551613.5604882,2164727.975,800,3000,192227405824,201420431360,457592741888,499999834112,25000000000,38458555.45696048,841872214799,36699434902980,0.153834221827841,98,64,23040,2676
1668551614.5425851,1955347.4500000007,800,3000,192232144896,201420431360,457592741888,499999834112,25000000000,37387072.09879945,841874509474,36699437198021,0.14954828839519702,98,66,23040,2676
1668551615.5426059,1917140.3499999996,800,3000,192231432192,201420431360,457592741888,499999834112,25000000000,41627624.542478755,841877102460,36699439808596,0.166510498169915,99,68,23040,2676
1668551616.562678,2215104.1499999994,800,3000,192231559168,201420431360,457592741888,499999834112,25000000000,45184455.58752392,841879983091,36699442689391,0.180737822350095,99,68,23040,2676
1668551617.5448022,1944598.025,800,3000,192231809024,201420431360,457592741888,499999834112,25000000000,39134777.757442415,841882385293,36699445091590,0.156539111029769,99,65,23040,2676
1668551618.5454538,1946662.0500000003,800,3000,192231440384,201420431360,457592741888,499999834112,25000000000,35810050.243716225,841884624820,36699447331236,0.143240200974864,98,66,23040,2676
1668551619.5466833,1944898.425,800,3000,192236703744,201420431360,457592741888,499999834112,25000000000,51319852.97765785,841887836139,36699450542786,0.205279411910631,99,66,23040,2676
1668551620.547937,1957996.3,800,3000,192233807872,201420431360,457592741888,499999834112,25000000000,38623549.329732955,841890243251,36699452969670,0.15449419731893102,98,64,23040,2676
1668551621.5487225,1938626.1500000006,800,3000,192234188800,201420431360,457592741888,499999834112,25000000000,39476979.3106888,841892712433,36699455438987,0.15790791724275502,99,67,23040,2676
1668551622.5671039,2199479.4750000006,800,3000,192235593728,201420431360,457592741888,499999834112,25000000000,45642972.224197164,841895618421,36699458343243,0.18257188889678802,99,67,23040,2676
1668551623.5503871,1935070.2249999999,800,3000,192236388352,201420431360,457592741888,499999834112,25000000000,37794373.91620607,841897940510,36699460666476,0.15117749566482402,99,66,23040,2676
1668551624.573102,1786233.9,800,3000,192236253184,201420431360,457592737792,499999834112,25000000000,38301397.37788411,841900388506,36699463114906,0.153205589511536,98,64,23040,2676
1668551625.55793,1961573.575,800,3000,192236171264,201420431360,457592737792,499999834112,25000000000,40945537.89334994,841902900001,36699465643950,0.163782151573399,98,66,23040,2676
1668551626.5760856,1840501.825,800,3000,192235393024,201420431360,457592737792,499999834112,25000000000,42717621.03606221,841905618239,36699468362360,0.17087048414424802,99,68,23040,2676
1668551627.5546846,1906609.7000000002,800,3000,192236707840,201420431360,457592737792,499999834112,25000000000,35387787.510183595,841907782126,36699470527280,0.14155115004073401,89,58,23040,2676
1668551628.5818465,946425.6249999997,800,3000,195782926336,201420431360,457592737792,499999834112,25000000000,114583.69635968747,841907788990,36699470535128,0.00045833478543800003,0,0,23040,2
1668551629.5643423,964262.2999999999,800,3000,195955023872,201420431360,457592737792,499999834112,25000000000,15951.21347399564,841907789981,36699470536096,6.380485389598257e-05,0,0,23040,0
1668551630.5861197,870986.15,800,3000,195892899840,201420431360,457592737792,499999834112,25000000000,289644.3026447594,841907796213,36699470566858,0.001158577210579,0,0,23040,0
1668551631.566129,865641.3500000001,800,3000,195955011584,201420431360,457592737792,499999834112,25000000000,43403.668970141276,841907799678,36699470568710,0.00017361467588000002,0,0,23040,0
1668551632.585998,800531.1250000001,800,3000,195955019776,201420431360,457592737792,499999834112,25000000000,4722.174690208926,841907800004,36699470568986,1.8888698760835702e-05,0,0,23040,0
1668551633.5684547,857697.3000000004,800,3000,195955486720,201420431360,457592737792,499999834112,25000000000,23182.701454745067,841907801417,36699470570420,9.273080581898027e-05,0,0,23040,0
1668551634.5694585,823055.0500000002,800,3000,195955818496,201420431360,457592737792,499999834112,25000000000,59668.10860032859,841907805035,36699470574268,0.00023867243440100003,0,0,23040,0
1668551635.5901234,800502.6749999999,800,3000,195955052544,201420431360,457592737792,499999834112,25000000000,105507.69091649364,841907807066,36699470585698,0.00042203076366500005,0,0,23040,0
1668551636.5707579,825877.9500000001,800,3000,195955871744,201420431360,457592737792,499999834112,25000000000,23788.680867058472,841907808640,36699470587040,9.515472346823389e-05,0,0,23040,0
1668551637.5943956,800494.9,800,3000,195955314688,201420431360,457592737792,499999834112,25000000000,25001.031331461334,841907810499,36699470588380,0.00010000412532500001,0,0,23040,0
1668551638.5734868,824612.6500000003,800,3000,195955871744,201420431360,457592737792,499999834112,25000000000,74853.09074013917,841907815575,36699470592465,0.00029941236296000004,0,0,23040,0
1668551639.5941734,800541.3500000001,800,3000,195956097024,201420431360,457592737792,499999834112,25000000000,23740.881258190126,841907817124,36699470593945,9.496352503276049e-05,0,0,23040,0
1668551640.5748734,829926.675,800,3000,195956137984,201420431360,457592737792,499999834112,25000000000,2447.231529306741,841907817250,36699470594119,9.788926117226963e-06,0,0,23040,0
1668551641.5981536,804047.1749999999,800,3000,195955621888,201420431360,457592737792,499999834112,25000000000,78437.95317557435,841907820349,36699470601053,0.000313751812702,0,0,23040,0
1668551642.5776026,838385.3499999997,800,3000,195956260864,201420431360,457592737792,499999834112,25000000000,28799.865055121496,841907822135,36699470602793,0.00011519946022000001,0,0,23040,0
1668551643.598401,813115.5499999998,800,3000,195956379648,201420431360,457592737792,499999834112,25000000000,115203.93727582534,841907828879,36699470610749,0.00046081574910300006,0,0,23040,0
1668551644.5791245,825006.5749999997,800,3000,195957178368,201420431360,457592737792,499999834112,25000000000,37686.467677269604,841907831103,36699470613145,0.00015074587070900003,0,0,23040,0
1668551645.6020062,843333.8500000002,800,3000,195956224000,201420431360,457592737792,499999834112,25000000000,13319.232696630077,841907831930,36699470614021,5.327693078652031e-05,0,0,23040,0
1668551646.5817459,826907.4500000001,800,3000,195957137408,201420431360,457592737792,499999834112,25000000000,63004.49205344137,841907833142,36699470620525,0.000252017968213,0,0,23040,0
1668551647.5826323,825221.9499999998,800,3000,195957211136,201420431360,457592737792,499999834112,25000000000,32858.87257189219,841907835479,36699470622299,0.00013143549028700002,0,0,23040,0
1668551648.6021314,800530.0999999997,800,3000,195957972992,201420431360,457592737792,499999834112,25000000000,66715.1176844074,841907839611,36699470626669,0.000266860470737,0,0,23040,0
1668551649.5850165,826285.675,800,3000,195958272000,201420431360,457592737792,499999834112,25000000000,13258.924877726458,841907840494,36699470627415,5.3035699510905834e-05,0,0,23040,0
1668551650.6061227,800558.0749999998,800,3000,195958108160,201420431360,457592737792,499999834112,25000000000,13350.226865880737,841907841322,36699470628291,5.340090746352295e-05,0,0,23040,0
1668551651.586655,826213.6499999999,800,3000,195958288384,201420431360,457592737792,499999834112,25000000000,6339.414650894192,841907841643,36699470628747,2.5357658603576774e-05,0,0,23040,0
1668551652.6101878,800503.1999999998,800,3000,195958898688,201420431360,457592737792,499999834112,25000000000,116443.74479059904,841907845413,36699470639875,0.00046577497916200003,0,0,23040,0
1668551653.5890553,827045.8750000001,800,3000,195958657024,201420431360,457592737792,499999834112,25000000000,12136.473655444132,841907846262,36699470640511,4.854589462177654e-05,0,0,23040,0
1668551654.6104503,800579.8750000001,800,3000,195957243904,201420431360,457592737792,499999834112,25000000000,93801.12786782386,841907852496,36699470646253,0.000375204511471,0,0,23040,0
1668551655.5907223,827876.4500000001,800,3000,195958009856,201420431360,457592737792,499999834112,25000000000,2929.798912772503,841907852681,36699470646427,1.1719195651090012e-05,0,0,23040,0
1668551656.6141908,808177.9500000001,800,3000,195958620160,201420431360,457592737792,499999834112,25000000000,13288.147191838869,841907853473,36699470647335,5.3152588767355476e-05,0,0,23040,0
1668551657.593286,838346.6249999999,800,3000,195959664640,201420431360,457592737792,499999834112,25000000000,114415.83785412004,841907855396,36699470659415,0.00045766335141600006,0,0,23040,0
1668551658.6141253,800545.45,800,3000,195959492608,201420431360,457592737792,499999834112,25000000000,85803.91384937326,841907860640,36699470665120,0.00034321565539700003,0,0,23040,0
1668551659.5947833,826015.325,800,3000,195960414208,201420431360,457592737792,499999834112,25000000000,22849.962737328653,841907862413,36699470666148,9.139985094931462e-05,0,0,23040,0
1668551660.6184537,800556.5249999999,800,3000,195959373824,201420431360,457592737792,499999834112,25000000000,13645.016523953758,841907863283,36699470667024,5.4580066095815035e-05,0,0,23040,0
1668551661.5974338,825176.5250000001,800,3000,195959672832,201420431360,457592737792,499999834112,25000000000,6349.465352861812,841907863604,36699470667480,2.5397861411447253e-05,0,0,23040,0
1668551662.6180785,870499.5999999999,800,3000,195892400128,201420431360,457592737792,499999834112,25000000000,2351.454999820131,841907863730,36699470667654,9.405819999280524e-06,0,0,23040,0
1668551663.598924,869737.75,800,3000,195959009280,201420431360,457592737792,499999834112,25000000000,194004.06020859687,841907873500,36699470681670,0.000776016240834,0,0,23040,0
1668551664.6218936,800347.55,800,3000,195959541760,201420431360,457592737792,499999834112,25000000000,35332.42401633693,841907875622,36699470684066,0.000141329696065,0,0,23040,0
1668551665.601718,864984.4,800,3000,195960324096,201420431360,457592737792,499999834112,25000000000,14361.75846446476,841907876473,36699470684974,5.7447033857859036e-05,0,0,23040,0
1668551666.6027043,825854.3750000001,800,3000,195960664064,201420431360,457592737792,499999834112,25000000000,2397.635122179876,841907876599,36699470685148,9.590540488719503e-06,0,0,23040,0
1668551667.6223898,800494.0999999999,800,3000,195960401920,201420431360,457592737792,499999834112,25000000000,13360.982291960641,841907877426,36699470686024,5.344392916784256e-05,0,0,23040,0
1668551668.6046739,838977.7000000001,800,3000,195960721408,201420431360,457592737792,499999834112,25000000000,70252.59003329613,841907879104,36699470692972,0.000281010360133,0,0,23040,0
1668551669.626114,800503.3500000001,800,3000,195960979456,201420431360,457592737792,499999834112,25000000000,82855.57407702201,841907884183,36699470698472,0.000331422296308,0,0,23040,0
1668551670.6067066,858096.9499999998,800,3000,195958915072,201420431360,457592737792,499999834112,25000000000,1248877.3019161157,841907936468,36699470799267,0.004995509207664,0,0,23040,0
1668551671.626449,800580.3750000002,800,3000,195959398400,201420431360,457592737792,499999834112,25000000000,25865.35354573532,841907938317,36699470800715,0.00010346141418200001,0,0,23040,0
