unix,cpu_freq_current,cpu_freq_min,cpu_freq_max,memory_available,memory_total,disk_free,disk_total,net_speed,net_speed_used,net_byte_recv,net_byte_sent,gpu_util,gpu_memory_util,gpu_memory_total,gpu_memory_used
1668550534.2106652,2492811.4499999997,800,3000,193844609024,201420431360,457592782848,499999834112,25000000000,204384116.26711062,838290436166,36696278937267,49,16,23040,838
1668550535.2329473,969683.2000000001,800,3000,195613536256,201420431360,457592782848,499999834112,25000000000,100841970.74720472,838296878751,36696285380800,15,2,23040,2
1668550536.2205331,1109783.6999999995,800,3000,195912847360,201420431360,457592782848,499999834112,25000000000,591025.1140150185,838296947242,36696285385270,0,0,23040,0
1668550537.2206945,928588.3500000003,800,3000,195846664192,201420431360,457592782848,499999834112,25000000000,412085.48553807515,838296951428,36696285432603,0,0,23040,0
1668550538.2221797,882976.3,800,3000,195915304960,201420431360,457592782848,499999834112,25000000000,129711.36444256002,838296959803,36696285440466,0,0,23040,0
1668550539.2417252,800472.7749999998,800,3000,195914645504,201420431360,457592782848,499999834112,25000000000,10953.899944905437,838296960439,36696285441226,0,0,23040,0
1668550540.2246962,866550.0499999998,800,3000,195915120640,201420431360,457592782848,499999834112,25000000000,103856.57855881775,838296967210,36696285447216,0,0,23040,0
1668550541.24584,800505.525,800,3000,195914043392,201420431360,457592782848,499999834112,25000000000,159914.7758490101,838296974014,36696285460824,0,0,23040,0
1668550542.2268004,874121.0750000001,800,3000,195915632640,201420431360,457592782848,499999834112,25000000000,102014.3149012042,838296981175,36696285466172,0,0,23040,0
1668550543.227023,825529.2,800,3000,195914600448,201420431360,457592774656,499999834112,25000000000,289367.63175191294,838297000828,36696285482698,0,0,23040,0
1668550544.2287877,868014.0499999998,800,3000,195914080256,201420431360,457592774656,499999834112,25000000000,185744.2033992859,838297013741,36696285493044,0,0,23040,0
1668550545.2296236,825401.6749999998,800,3000,195914633216,201420431360,457592774656,499999834112,25000000000,151745.15690038376,838297025189,36696285500580,0,0,23040,0
1668550546.2304037,856614.2500000002,800,3000,195915333632,201420431360,457592774656,499999834112,25000000000,166661.9860529029,838297037108,36696285509510,0,0,23040,0
1668550547.2308652,823921.0999999999,800,3000,195915997184,201420431360,457592774656,499999834112,25000000000,165219.73814271824,838297050202,36696285517078,0,0,23040,0
1668550548.232853,854818.0250000001,800,3000,195915935744,201420431360,457592774656,499999834112,25000000000,116560.31356663584,838297056035,36696285525844,0,0,23040,0
1668550549.2337275,823414.95,800,3000,195916541952,201420431360,457592774656,499999834112,25000000000,30085.689482445334,838297057819,36696285527824,0,0,23040,0
1668550550.2539399,800543.0750000001,800,3000,195916800000,201420431360,457592774656,499999834112,25000000000,19768.432304039114,838297059068,36696285529096,0,0,23040,0
1668550551.2358236,826449.9499999998,800,3000,195917017088,201420431360,457592774656,499999834112,25000000000,2835.3661617762004,838297059194,36696285529318,0,0,23040,0
