msg_rate,detector_count,q_size,throughput,avg_latency,p99_latency,model_name,max_count,average_rate
1000.0,1,1000,3.3352486641232693,20.09818735414622,23.449838030338288,DialoGPT_large,98,4.1643323229285825
1000.0,1,1,4.299503416005633,0.29871781748168325,4.937580013275147,DialoGPT_large,98,781.519591141397
