msg_rate,detector_count,q_size,throughput,avg_latency,p99_latency,model_name,max_count,average_rate
1000.0,1,1000,2.097993445228211,33.95045525687082,40.64001016378403,gpt2_xl,98,2.4008214857586974
1000.0,1,1,2.7951823300419725,0.5242473835847816,7.779156694412232,gpt2_xl,98,399.7010734431962
